region_id,year,composite_index,shock,distribution,income,distortion,structural
BHANDARA_MAHARASHTRA,2020.0,0.5071858353047272,0.6734887049693082,0.7158677844912192,0.65,0.2894736842105262,0.2070990028525827
BHANDARA_MAHARASHTRA,2021.0,0.5075960705023439,0.6734887049693082,0.7203370698898058,0.6,0.3421052631578947,0.2020493144947107
BHANDARA_MAHARASHTRA,2022.0,0.5072884651447465,0.6734887049693082,0.7247199880057981,0.65,0.2894736842105262,0.1987599485380996
BHANDARA_MAHARASHTRA,2023.0,0.5156890972392447,0.6734887049693082,0.746264738131555,0.7,0.2631578947368421,0.1955341483585186
BHANDARA_MAHARASHTRA,2024.0,0.4611742946575796,0.6734887049693082,0.6106001574508374,0.5,0.3421052631578947,0.1796773477098578
BHARATPUR_RAJASTHAN,2015.0,0.4920411634758908,0.6734887049693082,0.7603302029651078,0.65,0.2894736842105262,0.0869132252345121
BHARATPUR_RAJASTHAN,2016.0,0.4884704562008647,0.6734887049693082,0.7100646378077377,0.6,0.2894736842105262,0.1693252540167515
BHARATPUR_RAJASTHAN,2017.0,0.5206898966522127,0.6734887049693082,0.73153512116235,0.65,0.3421052631578947,0.2063203939715108
BHARATPUR_RAJASTHAN,2018.0,0.4797551426050284,0.7453049213134482,0.6734788543016436,0.5,0.2894736842105262,0.1905182531995245
BHARATPUR_RAJASTHAN,2019.0,0.4975193082876994,0.6734887049693082,0.7205661748783767,0.65,0.2631578947368421,0.1803837668539699
BHARATPUR_RAJASTHAN,2020.0,0.4917194074664778,0.6734887049693082,0.6970433194457443,0.6,0.2894736842105262,0.19859132870681
BHARATPUR_RAJASTHAN,2021.0,0.5065454374605005,0.6734887049693082,0.7801765851706394,0.6,0.2631578947368421,0.2159040024257129
BHARATPUR_RAJASTHAN,2022.0,0.5021608685168434,0.6734887049693082,0.8431235119240186,0.55,0.2894736842105262,0.1547184414803639
BHARATPUR_RAJASTHAN,2023.0,0.5154850065546694,0.6734887049693082,0.8587043234268966,0.7,0.2368421052631578,0.1083898991139843
BHARATPUR_RAJASTHAN,2024.0,0.5155249864184027,0.6734887049693082,0.8440558125871829,0.7,0.2631578947368421,0.0969225197986803
BHARUCH_GUJARAT,2015.0,0.4528001890643119,0.9854189058744612,0.673445919079155,0.5,0.0789473684210526,0.0261887519468911
BHARUCH_GUJARAT,2016.0,0.5168373225332406,0.6734887049693082,0.9701944187086298,0.7,0.2368421052631578,0.0036613837251074
BHARUCH_GUJARAT,2017.0,0.525943666176434,0.6734887049693082,0.9571525890286472,0.8,0.1842105263157894,0.014866510568425
BHARUCH_GUJARAT,2018.0,0.4674964528045505,0.9606203598075136,0.6734493205704659,0.6,0.0789473684210526,0.0244652152237204
BHARUCH_GUJARAT,2019.0,0.518716872718159,0.6734887049693082,0.9639721745746276,0.75,0.1842105263157894,0.02191295773107
BHARUCH_GUJARAT,2020.0,0.5157696918496338,0.6734887049693082,0.949071605881606,0.7,0.2368421052631578,0.0194460431340972
BHARUCH_GUJARAT,2021.0,0.5368192295203108,0.6734887049693082,0.9433525693513044,0.8,0.2368421052631578,0.0304127680177827
BHARUCH_GUJARAT,2022.0,0.520560393346359,0.6734887049693082,0.9578492135487164,0.7,0.2368421052631578,0.0346219429506116
BHARUCH_GUJARAT,2023.0,0.5217576810697562,0.6734887049693082,0.9271366701073124,0.8,0.1842105263157894,0.0239525039563704
BHARUCH_GUJARAT,2024.0,0.522669227843966,0.6734887049693082,0.9590901650839192,0.75,0.1842105263157894,0.0465567428508132
BHAVNAGAR_GUJARAT,2015.0,0.5275407587790817,0.6734887049693082,0.9042415382271608,0.8,0.2368421052631578,0.0231314454357819
BHAVNAGAR_GUJARAT,2016.0,0.4768345392278628,0.6734887049693082,0.7841186804518072,0.6,0.2631578947368421,0.0634074159813566
BHAVNAGAR_GUJARAT,2017.0,0.4934489701410723,0.6734887049693082,0.8024653773896038,0.55,0.2894736842105262,0.1518170841359233
BHAVNAGAR_GUJARAT,2018.0,0.4735305403734037,0.6926947060224063,0.6734860705791501,0.6,0.2631578947368421,0.1383140305286205
BHAVNAGAR_GUJARAT,2019.0,0.5191772948889753,0.6734887049693082,0.7611879517505127,0.6,0.3421052631578947,0.2191045545671611
BHAVNAGAR_GUJARAT,2020.0,0.4762923937304102,0.6734887049693082,0.6471740442218048,0.55,0.3421052631578947,0.1686939563030437
BHAVNAGAR_GUJARAT,2021.0,0.5186594072141222,0.6734887049693082,0.8040429608836647,0.6,0.2631578947368421,0.2526074754807957
BHAVNAGAR_GUJARAT,2022.0,0.505540715185992,0.6734887049693082,0.8539040372291327,0.6,0.2631578947368421,0.1371529389946771
BHAVNAGAR_GUJARAT,2023.0,0.5152893139397449,0.6734887049693082,0.865660259203652,0.7,0.2368421052631578,0.1004555002626059
BHAVNAGAR_GUJARAT,2024.0,0.5268072281391953,0.6734887049693082,0.8845339146144886,0.8,0.1842105263157894,0.0918029947963905
BHILWARA_RAJASTHAN,2015.0,0.496857356775622,0.5101026643675528,0.6735111158072633,0.55,0.5263157894736842,0.2243572142296094
BHILWARA_RAJASTHAN,2016.0,0.4335772865147566,0.6734887049693082,0.4198539466892023,0.3,0.4210526315789473,0.3534911493363254
