District,Year,Total Income
SIROHI,2017,5667.050923
SIROHI,2018,5016.400822
SIROHI,2019,1361.662103
SIROHI,2020,-99.0
SIROHI,2021,-99.0
SIROHI,2022,-99.0
SIROHI,2023,-99.0
SIROHI,2024,-99.0
SIROHI,2025,2739.375609
SIRSA,2014,16761.39565
SIRSA,2015,17205.37418
SIRSA,2016,18797.05551
SIRSA,2017,23015.2017
SIRSA,2018,39360.44368
SIRSA,2019,89189.6393
SIRSA,2020,21715.18362
SIRSA,2021,38671.7226
SIRSA,2022,28988.64845
SIRSA,2023,46643.03799
SIRSA,2024,24022.33661
SIRSA,2025,13064.11466
SITAMARHI,2014,5016.362297
SITAMARHI,2015,5884.04
SITAMARHI,2017,8591.699033
SITAMARHI,2018,10300.80772
SITAMARHI,2019,10269.78859
SITAMARHI,2020,6216.963993
SITAMARHI,2021,7119.125544
SITAMARHI,2022,10042.84851
SITAMARHI,2023,3585.560863
SITAMARHI,2024,6760.626106
SITAMARHI,2025,12833.35285
SITAPUR,2014,7610.949879
SITAPUR,2015,7174.934627
SITAPUR,2016,10035.31147
SITAPUR,2017,10268.34675
SITAPUR,2018,12514.38106
SITAPUR,2019,13965.1288
SITAPUR,2020,6586.156237
SITAPUR,2021,6132.063394
SITAPUR,2022,9321.603401
SITAPUR,2023,17965.72091
SITAPUR,2024,25126.55593
SITAPUR,2025,36507.44796
SIVAGANGA,2014,8657.922335
SIVAGANGA,2015,7499.925764
SIVAGANGA,2016,11972.70695
SIVAGANGA,2017,16026.87913
SIVAGANGA,2018,14319.35774
SIVAGANGA,2019,13236.35773
SIVAGANGA,2020,10171.38525
SIVAGANGA,2021,12513.1929
SIVAGANGA,2022,13681.56659
SIVAGANGA,2023,13256.40922
SIVAGANGA,2024,17849.41116
SIVAGANGA,2025,14055.9965
SIVASAGAR,2014,10681.88855
SIVASAGAR,2015,13709.34715
SIVASAGAR,2016,11738.93269
SIVASAGAR,2017,15695.89094
SIVASAGAR,2018,13115.25032
SIVASAGAR,2019,18634.72305
SIVASAGAR,2020,10388.25814
SIVASAGAR,2021,2226.041043
SIVASAGAR,2022,7107.829948
SIVASAGAR,2023,4850.426061
SIVASAGAR,2024,7225.777982
SIVASAGAR,2025,1035.758263
SIWAN,2014,2936.429158
SIWAN,2015,4520.72018
SIWAN,2016,5469.307427
SIWAN,2017,11792.62868
SIWAN,2018,9438.072083
SIWAN,2019,7383.161918
SIWAN,2020,13242.21631
SIWAN,2021,17299.98827
SIWAN,2022,11970.00921
SIWAN,2023,1669.124606
SIWAN,2024,5470.174533
SIWAN,2025,6810.659027
SOLAN,2014,15827.1186
SOLAN,2015,17323.94076
SOLAN,2016,21147.69638
SOLAN,2017,22067.97118
SOLAN,2018,21197.17226
SOLAN,2019,27964.55342
SOLAN,2020,20203.86143
SOLAN,2021,13011.53308
SOLAN,2022,11497.71059
SOLAN,2023,1877.027732
SOLAN,2024,14723.49328
SOLAN,2025,23360.03396
SOLAPUR,2014,10175.94278
SOLAPUR,2015,12811.15418
SOLAPUR,2016,9774.696288
SOLAPUR,2017,10691.39331
SOLAPUR,2018,10254.95914
SOLAPUR,2019,12421.54204
SOLAPUR,2020,5776.38229
SOLAPUR,2021,5911.056791
SOLAPUR,2022,10602.88111
SOLAPUR,2023,12580.87717
SOLAPUR,2024,15218.82903
SOLAPUR,2025,16229.57823
SONBHADRA,2017,13725.48177
SONBHADRA,2018,11413.62948
SONBHADRA,2019,10483.716
SONBHADRA,2020,9140.138969
SONBHADRA,2021,6360.48006
SONBHADRA,2022,4721.606451
SONBHADRA,2023,1637.150225
SONBHADRA,2024,382.8630086
SONBHADRA,2025,-99.0
SONIPAT,2014,22282.0858
SONIPAT,2015,20954.64514
SONIPAT,2016,16279.92794
SONIPAT,2017,21866.6741
SONIPAT,2018,28889.87344
SONIPAT,2019,35701.94162
SONIPAT,2020,23237.35925
SONIPAT,2021,36757.68437
SONIPAT,2022,30157.4356
SONIPAT,2023,7279.443373
SONIPAT,2024,30435.3735
SONIPAT,2025,62436.32093
SONITPUR,2014,9290.518458
SONITPUR,2015,10767.19385
SONITPUR,2016,10816.03377
SONITPUR,2017,10092.53614
SONITPUR,2018,12501.77619
SONITPUR,2019,12973.53917
SONITPUR,2020,9915.573399
SONITPUR,2021,9395.733295
SONITPUR,2022,7099.245919
SONITPUR,2023,4799.773886
SONITPUR,2024,18192.6955
SONITPUR,2025,12225.53507
SOUTH,2014,17124.67829
SOUTH,2015,13689.42066
SOUTH,2016,12208.63513
SOUTH,2017,19612.66188
SOUTH,2018,32249.99222
SOUTH,2019,41027.12167
SOUTH,2020,19494.47173
SOUTH,2021,21806.43627
SOUTH,2022,29276.88185
SOUTH,2023,31503.64489
SOUTH,2024,41780.67232
SOUTH,2025,47202.07522
SOUTH - SOUTH WEST - CENTRAL - NEW DELHI,2014,23873.59975
SOUTH - SOUTH WEST - CENTRAL - NEW DELHI,2015,23135.90807
SOUTH - SOUTH WEST - CENTRAL - NEW DELHI,2016,21152.29846
SOUTH - SOUTH WEST - CENTRAL - NEW DELHI,2017,30087.7145
SOUTH - SOUTH WEST - CENTRAL - NEW DELHI,2018,65192.1277
SOUTH - SOUTH WEST - CENTRAL - NEW DELHI,2019,60945.49517
SOUTH - SOUTH WEST - CENTRAL - NEW DELHI,2020,34883.58522
SOUTH - SOUTH WEST - CENTRAL - NEW DELHI,2021,36812.09403
SOUTH - SOUTH WEST - CENTRAL - NEW DELHI,2022,48438.46535
SOUTH - SOUTH WEST - CENTRAL - NEW DELHI,2023,46439.40456
SOUTH - SOUTH WEST - CENTRAL - NEW DELHI,2024,69948.59051
SOUTH - SOUTH WEST - CENTRAL - NEW DELHI,2025,87598.1403
SOUTH 24 PARGANAS,2014,8267.869946
SOUTH 24 PARGANAS,2015,9405.347376
SOUTH 24 PARGANAS,2016,9201.42345
SOUTH 24 PARGANAS,2017,9931.40878
SOUTH 24 PARGANAS,2018,13330.57733
SOUTH 24 PARGANAS,2019,13133.4865
SOUTH 24 PARGANAS,2020,5610.758194
SOUTH 24 PARGANAS,2021,9218.851737
SOUTH 24 PARGANAS,2022,12388.1276
SOUTH 24 PARGANAS,2023,5262.613651
SOUTH 24 PARGANAS,2024,12382.16163
SOUTH 24 PARGANAS,2025,12126.66908
SOUTH GOA,2014,27407.47802
SOUTH GOA,2015,27925.12444
SOUTH GOA,2016,30397.43188
SOUTH GOA,2017,30212.29889
SOUTH GOA,2018,26147.10133
SOUTH GOA,2019,16671.35151
SOUTH GOA,2020,6198.88023
SOUTH GOA,2021,10406.34684
SOUTH GOA,2022,17906.78784
SOUTH GOA,2023,11372.96591
SOUTH GOA,2024,6239.115745
SOUTH GOA,2025,9450.122157
SOUTH SIKKIM,2018,1829.053741
SOUTH SIKKIM,2019,7373.242214
SOUTH SIKKIM,2020,3822.39848
SOUTH SIKKIM,2021,2656.549058
SOUTH SIKKIM,2022,4825.912086
SOUTH SIKKIM,2023,15256.73939
SOUTH SIKKIM,2024,10698.01694
SOUTH SIKKIM,2025,16589.29012
SOUTH TRIPURA,2017,1707.405005
SOUTH TRIPURA,2018,13448.44756
SOUTH TRIPURA,2019,9824.205035
SOUTH TRIPURA,2020,10891.1063
SOUTH TRIPURA,2021,12352.37444
SOUTH TRIPURA,2022,10437.48871
SOUTH TRIPURA,2023,4499.667907
SOUTH TRIPURA,2024,1598.274643
SOUTH TRIPURA,2025,6742.459585
SOUTH WEST,2014,24418.53028
SOUTH WEST,2015,20446.14214
SOUTH WEST,2016,21996.69245
SOUTH WEST,2017,34063.9388
SOUTH WEST,2018,47639.4664
SOUTH WEST,2019,47126.29045
SOUTH WEST,2020,29192.53312
SOUTH WEST,2021,30181.42515
SOUTH WEST,2022,42780.01096
SOUTH WEST,2023,35975.20844
SOUTH WEST,2024,42527.14949
SOUTH WEST,2025,57144.76905
SRI POTTI SRIRAMULU NELLORE,2014,7613.303727
SRI POTTI SRIRAMULU NELLORE,2015,8264.330461
SRI POTTI SRIRAMULU NELLORE,2016,9862.988942
SRI POTTI SRIRAMULU NELLORE,2017,10616.57251
SRI POTTI SRIRAMULU NELLORE,2018,10816.39171
SRI POTTI SRIRAMULU NELLORE,2019,11522.00313
SRI POTTI SRIRAMULU NELLORE,2020,2313.231914
SRI POTTI SRIRAMULU NELLORE,2021,5822.649494
SRI POTTI SRIRAMULU NELLORE,2022,6214.935962
SRI POTTI SRIRAMULU NELLORE,2023,12354.14728
SRI POTTI SRIRAMULU NELLORE,2024,22614.90465
SRI POTTI SRIRAMULU NELLORE,2025,29452.49475
SRIKAKULAM,2014,10858.65753
SRIKAKULAM,2015,9209.09689
SRIKAKULAM,2016,7844.761826
SRIKAKULAM,2017,8755.921302
SRIKAKULAM,2018,10383.50536
SRIKAKULAM,2019,8631.786958
SRIKAKULAM,2020,3077.939195
SRIKAKULAM,2021,4923.384791
SRIKAKULAM,2022,2452.718652
SRIKAKULAM,2023,6191.254911
SRIKAKULAM,2024,8285.25888
SRIKAKULAM,2025,1965.945675
SRINAGAR,2014,25803.94301
SRINAGAR,2015,22536.32269
SRINAGAR,2016,12881.80157
SRINAGAR,2017,19370.46769
SRINAGAR,2018,25989.0803
SRINAGAR,2019,12101.6266
SRINAGAR,2020,6688.12489
SRINAGAR,2021,5667.403397
SRINAGAR,2022,22414.6622
SRINAGAR,2023,27172.07473
SRINAGAR,2024,30057.89062
SRINAGAR,2025,23976.96493
SUBARNAPUR,2014,-99.0
SUBARNAPUR,2017,4759.145925
SUBARNAPUR,2018,8825.892903
SUBARNAPUR,2019,8514.300914
SUBARNAPUR,2020,1112.090947
SUBARNAPUR,2021,844.6916041
SUBARNAPUR,2022,2833.091505
SUBARNAPUR,2023,7007.34277
SUBARNAPUR,2024,15324.77961
SUBARNAPUR,2025,9138.478896
SULTANPUR,2014,14059.02402
SULTANPUR,2015,7213.560215
SULTANPUR,2016,7662.495932
SULTANPUR,2017,8126.629565
SULTANPUR,2018,12111.91679
SULTANPUR,2019,15065.90756
SULTANPUR,2020,10189.98321
SULTANPUR,2021,11615.33286
SULTANPUR,2022,10944.24816
SULTANPUR,2023,11699.72138
SULTANPUR,2024,12916.48723
SULTANPUR,2025,26265.82102
SUNDARGARH,2014,6803.169537
SUNDARGARH,2015,7360.171672
SUNDARGARH,2016,6865.028582
SUNDARGARH,2017,7097.512117
SUNDARGARH,2018,11772.84232
SUNDARGARH,2019,12913.01238
SUNDARGARH,2020,7856.641962
SUNDARGARH,2021,8662.224561
SUNDARGARH,2022,11983.53415
SUNDARGARH,2023,15626.37757
SUNDARGARH,2024,18243.44933
SUNDARGARH,2025,151494.9245
SUPAUL,2017,5896.320463
SUPAUL,2018,10049.81573
SUPAUL,2019,7506.62238
SUPAUL,2020,5237.422867
SUPAUL,2021,6116.634234
SUPAUL,2022,6669.897895
SUPAUL,2023,4056.630677
SUPAUL,2024,3823.912554
SUPAUL,2025,6388.368917
SURAT,2014,10617.00182
SURAT,2015,11198.94274
SURAT,2016,13562.15301
SURAT,2017,13822.19662
SURAT,2018,15993.31884
SURAT,2019,16158.93168
SURAT,2020,8401.062084
SURAT,2021,15794.30355
SURAT,2022,18806.13885
SURAT,2023,9122.941258
SURAT,2024,11932.21679
SURAT,2025,8956.690532
SURENDRANAGAR,2014,8084.886132
SURENDRANAGAR,2015,10341.90203
SURENDRANAGAR,2016,8948.158842
SURENDRANAGAR,2017,14048.42622
SURENDRANAGAR,2018,17420.71482
SURENDRANAGAR,2019,20932.94378
SURENDRANAGAR,2020,5214.673896
SURENDRANAGAR,2021,6777.866297
SURENDRANAGAR,2022,12613.42853
SURENDRANAGAR,2023,4318.124421
SURENDRANAGAR,2024,6492.963002
SURENDRANAGAR,2025,1537.331435
SURGUJA,2015,8405.30572
SURGUJA,2016,7414.845038
SURGUJA,2017,5213.181053
SURGUJA,2018,8247.495563
SURGUJA,2019,8993.845061
SURGUJA,2020,2095.385084
SURGUJA,2021,5990.366618
SURGUJA,2022,10720.72055
SURGUJA,2023,12842.97595
SURGUJA,2024,18170.67249
SURGUJA,2025,9543.605978
TAPI,2014,10674.61023
TAPI,2015,13292.97528
TAPI,2016,14813.99441
TAPI,2017,15869.89259
TAPI,2018,8495.737334
TAPI,2019,9572.630427
TAPI,2020,6548.95834
TAPI,2021,11058.52551
TAPI,2022,14306.147
TAPI,2023,-99.0
TAPI,2024,5372.086431
TAPI,2025,-99.0
TARN TARAN,2014,69820.91378
TARN TARAN,2015,29007.92333
TARN TARAN,2016,18189.66935
TARN TARAN,2017,20709.5896
TARN TARAN,2018,27887.11842
TARN TARAN,2019,28516.72042
TARN TARAN,2020,22281.27745
TARN TARAN,2021,20979.53046
TARN TARAN,2022,17661.73956
TARN TARAN,2023,8442.492621
TARN TARAN,2024,16417.89124
TARN TARAN,2025,14737.6418
TEHRI GARHWAL,2014,9789.261283
TEHRI GARHWAL,2015,11901.77675
TEHRI GARHWAL,2016,10689.57334
TEHRI GARHWAL,2017,13098.49065
TEHRI GARHWAL,2018,15386.36502
TEHRI GARHWAL,2019,9950.095103
TEHRI GARHWAL,2020,4371.605467
TEHRI GARHWAL,2021,-99.0
TEHRI GARHWAL,2022,-99.0
TEHRI GARHWAL,2023,-99.0
TEHRI GARHWAL,2024,-99.0
TEHRI GARHWAL,2025,-99.0
THANE,2014,23231.77525
THANE,2015,18971.8084
THANE,2016,21508.15554
THANE,2017,32373.1974
THANE,2018,40511.75931
THANE,2019,32220.5244
THANE,2020,13793.60014
THANE,2021,16354.31222
THANE,2022,14181.09645
THANE,2023,12446.64362
THANE,2024,42837.96808
THANE,2025,52903.33042
THANJAVUR,2014,9378.332885
THANJAVUR,2015,10357.30116
THANJAVUR,2016,14229.78708
THANJAVUR,2017,22336.51782
THANJAVUR,2018,16322.241
THANJAVUR,2019,10498.05576
THANJAVUR,2020,8924.16818
THANJAVUR,2021,16104.23437
THANJAVUR,2022,12898.59378
THANJAVUR,2023,16225.1693
THANJAVUR,2024,19029.56354
THANJAVUR,2025,15409.34296
THENI,2014,11268.97112
THENI,2015,8366.339552
THENI,2016,12845.008
THENI,2017,17717.6573
THENI,2018,15663.30028
THENI,2019,11727.90883
THENI,2020,8501.456971
THENI,2021,11402.06744
THENI,2022,11909.36084
THENI,2023,10637.38053
THENI,2024,21868.97765
THENI,2025,22893.45053
THIRUVALLUR,2014,18106.12079
THIRUVALLUR,2015,17015.14653
THIRUVALLUR,2016,17723.39312
THIRUVALLUR,2017,19429.17599
THIRUVALLUR,2018,20653.39914
THIRUVALLUR,2019,22319.45291
THIRUVALLUR,2020,6993.804801
THIRUVALLUR,2021,7625.201882
THIRUVALLUR,2022,9510.000786
THIRUVALLUR,2023,8211.146847
THIRUVALLUR,2024,14129.14388
THIRUVALLUR,2025,10240.07691
THIRUVANANTHAPURAM,2014,12636.79686
THIRUVANANTHAPURAM,2015,13207.24163
THIRUVANANTHAPURAM,2016,11656.5776
THIRUVANANTHAPURAM,2017,12578.07345
THIRUVANANTHAPURAM,2018,19524.15065
THIRUVANANTHAPURAM,2019,23095.18256
THIRUVANANTHAPURAM,2020,12700.41417
THIRUVANANTHAPURAM,2021,14599.34187
THIRUVANANTHAPURAM,2022,19963.67414
THIRUVANANTHAPURAM,2023,22010.47965
THIRUVANANTHAPURAM,2024,25841.87472
THIRUVANANTHAPURAM,2025,29082.43654
THIRUVARUR,2014,9445.228821
THIRUVARUR,2015,9916.579934
THIRUVARUR,2016,11980.26232
THIRUVARUR,2017,15809.51239
THIRUVARUR,2018,15369.13001
THIRUVARUR,2019,10425.207
THIRUVARUR,2020,8855.217051
THIRUVARUR,2021,14407.67572
THIRUVARUR,2022,11725.68423
THIRUVARUR,2023,13437.79593
THIRUVARUR,2024,16841.96115
THIRUVARUR,2025,15341.62335
THOOTHUKKUDI,2014,9946.1812
THOOTHUKKUDI,2015,7722.107007
THOOTHUKKUDI,2016,9194.273238
THOOTHUKKUDI,2017,12369.19121
THOOTHUKKUDI,2018,14262.25549
THOOTHUKKUDI,2019,14050.45527
THOOTHUKKUDI,2020,2231.536488
THOOTHUKKUDI,2021,9817.552859
THOOTHUKKUDI,2022,11224.58871
THOOTHUKKUDI,2023,6406.680753
THOOTHUKKUDI,2024,15430.4075
THOOTHUKKUDI,2025,6654.54787
THRISSUR,2014,13605.47211
THRISSUR,2015,13738.72385
THRISSUR,2016,12275.13312
THRISSUR,2017,13962.99528
THRISSUR,2018,21941.20012
THRISSUR,2019,25466.38292
THRISSUR,2020,14307.40476
THRISSUR,2021,7210.228443
THRISSUR,2022,18073.88582
THRISSUR,2023,26246.09332
THRISSUR,2024,23438.80068
THRISSUR,2025,30994.86127
TIRUCHIRAPPALLI,2014,15830.18812
TIRUCHIRAPPALLI,2015,15970.20795
TIRUCHIRAPPALLI,2016,17862.12275
TIRUCHIRAPPALLI,2017,14896.56395
TIRUCHIRAPPALLI,2018,12731.04413
TIRUCHIRAPPALLI,2019,11037.78395
TIRUCHIRAPPALLI,2020,8465.387043
TIRUCHIRAPPALLI,2021,12253.34178
TIRUCHIRAPPALLI,2022,4917.558879
TIRUCHIRAPPALLI,2023,5767.877764
TIRUCHIRAPPALLI,2024,12240.80038
TIRUCHIRAPPALLI,2025,10728.39424
TIRUNELVELI,2014,10044.21043
TIRUNELVELI,2015,9686.659687
TIRUNELVELI,2016,10044.74513
TIRUNELVELI,2017,13522.95915
TIRUNELVELI,2018,15547.54815
TIRUNELVELI,2019,12964.82797
TIRUNELVELI,2020,1940.211638
TIRUNELVELI,2021,7863.311879
TIRUNELVELI,2022,10844.06974
TIRUNELVELI,2023,6580.630685
TIRUNELVELI,2024,14643.47336
TIRUNELVELI,2025,16072.6864
TIRUPPUR,2014,10000.21737
TIRUPPUR,2015,9112.435031
TIRUPPUR,2016,9210.679633
TIRUPPUR,2017,13011.47461
TIRUPPUR,2018,17979.19851
TIRUPPUR,2019,11401.68588
TIRUPPUR,2020,2564.981695
TIRUPPUR,2021,7573.975275
TIRUPPUR,2022,13407.38944
TIRUPPUR,2023,8872.992462
TIRUPPUR,2024,19673.36043
TIRUPPUR,2025,18468.21707
TIRUVANNAMALAI,2017,12767.87408
TIRUVANNAMALAI,2018,15675.04143
TIRUVANNAMALAI,2019,8180.83968
TIRUVANNAMALAI,2020,381.2253799
TIRUVANNAMALAI,2021,467.1606549
TIRUVANNAMALAI,2022,1286.0964
TIRUVANNAMALAI,2023,2929.332366
TIRUVANNAMALAI,2024,13272.28239
TIRUVANNAMALAI,2025,1490.575759
TONK,2014,9479.165123
TONK,2015,8187.231766
TONK,2016,11802.86474
TONK,2017,8626.112559
TONK,2018,9007.659723
TONK,2019,9816.13466
TONK,2020,1628.830436
TONK,2021,808.0776503
TONK,2022,1455.086461
TONK,2023,6194.887976
TONK,2024,2765.821843
TONK,2025,1991.18458
TUMKUR,2014,10032.23918
TUMKUR,2015,8048.053509
TUMKUR,2016,7634.24968
TUMKUR,2017,10995.87169
TUMKUR,2018,10179.64049
TUMKUR,2019,12484.76785
TUMKUR,2020,8650.498858
TUMKUR,2021,9184.203334
TUMKUR,2022,14217.42201
TUMKUR,2023,10482.68809
TUMKUR,2024,15868.37779
TUMKUR,2025,1200.804111
UDAIPUR,2014,7982.810274
UDAIPUR,2015,8171.825085
UDAIPUR,2016,8844.275129
UDAIPUR,2017,10286.06212
UDAIPUR,2018,15124.39519
UDAIPUR,2019,16431.91826
UDAIPUR,2020,13675.17487
UDAIPUR,2021,12406.24701
UDAIPUR,2022,14689.71171
UDAIPUR,2023,18189.60986
UDAIPUR,2024,22186.02127
UDAIPUR,2025,27948.40574
UDALGURI,2014,5093.333333
UDHAM SINGH NAGAR,2017,19979.5113
UDHAM SINGH NAGAR,2018,24219.23315
UDHAM SINGH NAGAR,2019,21049.09844
UDHAM SINGH NAGAR,2020,8158.351749
UDHAM SINGH NAGAR,2021,15811.63375
UDHAM SINGH NAGAR,2022,8061.468495
UDHAM SINGH NAGAR,2023,13747.41088
UDHAM SINGH NAGAR,2024,21728.00992
UDHAM SINGH NAGAR,2025,33320.57534
UDHAMPUR,2014,21998.79411
UDHAMPUR,2015,21642.30939
UDHAMPUR,2016,19246.64763
UDHAMPUR,2017,32174.88617
UDHAMPUR,2018,40778.65955
UDHAMPUR,2019,17441.37663
UDHAMPUR,2020,2239.059711
UDHAMPUR,2021,4800.065601
UDHAMPUR,2022,7083.020924
UDHAMPUR,2023,5957.211767
UDHAMPUR,2024,11834.95005
UDHAMPUR,2025,11142.95913
UDUPI,2014,12857.13462
UDUPI,2015,10715.7309
UDUPI,2016,14217.47681
UDUPI,2017,7932.650298
UDUPI,2018,5383.270487
UDUPI,2019,10221.37815
UDUPI,2020,3177.73014
UDUPI,2021,14871.31036
UDUPI,2022,12323.67359
UDUPI,2023,21173.71013
UDUPI,2024,12843.47416
UDUPI,2025,18098.92181
UJJAIN,2014,7704.638444
UJJAIN,2015,9576.558632
UJJAIN,2016,13011.91297
UJJAIN,2017,8395.97737
UJJAIN,2018,14817.35821
UJJAIN,2019,15877.93381
UJJAIN,2020,13302.98806
UJJAIN,2021,14832.27267
UJJAIN,2022,22856.3863
UJJAIN,2023,3631.343704
UJJAIN,2024,17009.6062
UJJAIN,2025,-99.0
UMARIA,2017,15304.96283
UMARIA,2018,11015.33859
UMARIA,2019,13826.85873
UMARIA,2020,3772.692698
UMARIA,2021,10780.11511
UMARIA,2022,12451.99827
UMARIA,2023,9148.543797
UMARIA,2024,13378.54333
UMARIA,2025,-99.0
UNA,2014,13645.36238
UNA,2015,14424.92316
UNA,2016,17634.85156
UNA,2017,16915.01337
UNA,2018,21497.52274
UNA,2019,24472.3033
UNA,2020,18286.10026
UNA,2021,9865.462544
UNA,2022,17438.59088
UNA,2023,6014.23584
UNA,2024,33228.4382
UNA,2025,40650.93619
UNNAO,2014,6102.371159
UNNAO,2015,7160.042073
UNNAO,2016,8042.612991
UNNAO,2017,8206.015929
UNNAO,2018,8794.767819
UNNAO,2019,10839.01985
UNNAO,2020,9773.251369
UNNAO,2021,12034.60346
UNNAO,2022,10134.77163
UNNAO,2023,11463.00965
UNNAO,2024,16487.63432
UNNAO,2025,20985.27384
UTTAR DINAJPUR,2014,6694.189441
UTTAR DINAJPUR,2015,7514.898292
UTTAR DINAJPUR,2016,8207.596491
UTTAR DINAJPUR,2017,9473.154169
UTTAR DINAJPUR,2018,10802.10351
UTTAR DINAJPUR,2019,13555.0729
UTTAR DINAJPUR,2020,7114.820742
UTTAR DINAJPUR,2021,9153.651282
UTTAR DINAJPUR,2022,12440.27793
UTTAR DINAJPUR,2023,18689.74466
UTTAR DINAJPUR,2024,20184.54163
UTTAR DINAJPUR,2025,23715.79629
UTTARA KANNADA,2014,8472.356028
UTTARA KANNADA,2015,8706.380023
UTTARA KANNADA,2016,8837.089506
UTTARA KANNADA,2017,11607.2616
UTTARA KANNADA,2018,16081.78228
UTTARA KANNADA,2019,9720.576947
UTTARA KANNADA,2020,6173.545395
UTTARA KANNADA,2021,8690.107065
UTTARA KANNADA,2022,11440.68099
UTTARA KANNADA,2023,16930.53997
UTTARA KANNADA,2024,15027.96489
UTTARA KANNADA,2025,14014.58422
UTTARKASHI,2014,10522.65644
UTTARKASHI,2015,8992.14937
UTTARKASHI,2016,13262.99707
UTTARKASHI,2017,10948.67584
UTTARKASHI,2018,24475.83561
UTTARKASHI,2019,25272.31074
UTTARKASHI,2020,4725.639752
UTTARKASHI,2021,-99.0
UTTARKASHI,2022,-99.0
UTTARKASHI,2023,-99.0
UTTARKASHI,2024,-99.0
UTTARKASHI,2025,
VADODARA,2014,7456.798643
VADODARA,2015,9031.471964
VADODARA,2016,9833.233483
VADODARA,2017,12039.15351
VADODARA,2018,14987.74399
VADODARA,2019,12808.98032
VADODARA,2020,6828.18576
VADODARA,2021,11085.13468
VADODARA,2022,12555.12716
VADODARA,2023,6974.528172
VADODARA,2024,6124.746612
VADODARA,2025,8316.346117
VAISHALI,2014,7243.296801
VAISHALI,2015,7270.379876
VAISHALI,2016,8623.415918
VAISHALI,2017,9800.329107
VAISHALI,2018,8321.810914
VAISHALI,2019,8537.22967
VAISHALI,2020,9775.813557
VAISHALI,2021,7056.053745
VAISHALI,2022,8695.180495
VAISHALI,2023,3551.566296
VAISHALI,2024,7704.699624
VAISHALI,2025,9494.348852
VALSAD,2017,9315.451447
VALSAD,2018,12852.44488
VALSAD,2019,15519.04201
VALSAD,2020,10780.28835
VALSAD,2021,16251.45831
VALSAD,2022,15290.95089
VALSAD,2023,1925.324833
VALSAD,2024,7697.139394
VALSAD,2025,8421.411678
VARANASI,2014,13067.91519
VARANASI,2015,11162.87636
VARANASI,2016,9985.718677
VARANASI,2017,11676.29902
VARANASI,2018,14700.35004
VARANASI,2019,15466.76373
VARANASI,2020,10839.44799
VARANASI,2021,12781.80919
VARANASI,2022,12845.53714
VARANASI,2023,15173.97082
VARANASI,2024,28711.30227
VARANASI,2025,52709.4616
VELLORE,2014,19877.34497
VELLORE,2015,17869.62761
VELLORE,2016,18587.53925
VELLORE,2017,20787.67869
VELLORE,2018,22435.2073
VELLORE,2019,20969.45944
VELLORE,2020,4317.303563
VELLORE,2021,3550.920998
VELLORE,2022,4539.493253
VELLORE,2023,5828.563473
VELLORE,2024,16287.09908
VELLORE,2025,9303.822681
VIDISHA,2014,8682.616919
VIDISHA,2015,13314.87027
VIDISHA,2016,9197.326631
VIDISHA,2017,10566.77563
VIDISHA,2018,12369.67049
VIDISHA,2019,12990.42191
VIDISHA,2020,7818.451086
VIDISHA,2021,7150.157732
VIDISHA,2022,12577.33505
VIDISHA,2023,6771.3302
VIDISHA,2024,9059.870491
VIDISHA,2025,4316.958777
VILUPPURAM,2014,14861.27421
VILUPPURAM,2015,15004.52367
VILUPPURAM,2016,15283.93196
VILUPPURAM,2017,14379.13696
VILUPPURAM,2018,16059.67785
VILUPPURAM,2019,15583.92789
VILUPPURAM,2020,8468.279432
VILUPPURAM,2021,12011.35467
VILUPPURAM,2022,11059.05525
VILUPPURAM,2023,8623.71787
VILUPPURAM,2024,12163.08582
VILUPPURAM,2025,9509.034672
VIRUDHUNAGAR,2014,6853.395172
VIRUDHUNAGAR,2015,5874.665411
VIRUDHUNAGAR,2016,10493.96463
VIRUDHUNAGAR,2017,16722.48435
VIRUDHUNAGAR,2018,15193.31926
VIRUDHUNAGAR,2019,9555.403638
VIRUDHUNAGAR,2020,3537.208663
VIRUDHUNAGAR,2021,11284.51463
VIRUDHUNAGAR,2022,6922.883149
VIRUDHUNAGAR,2023,6493.207203
VIRUDHUNAGAR,2024,17265.80742
VIRUDHUNAGAR,2025,14629.54607
VISAKHAPATNAM,2014,11878.68371
VISAKHAPATNAM,2015,10231.29679
VISAKHAPATNAM,2016,10719.42796
VISAKHAPATNAM,2017,11714.71678
VISAKHAPATNAM,2018,12605.56119
VISAKHAPATNAM,2019,11358.88463
VISAKHAPATNAM,2020,11059.29472
VISAKHAPATNAM,2021,15473.90419
VISAKHAPATNAM,2022,15047.10114
VISAKHAPATNAM,2023,21082.15964
VISAKHAPATNAM,2024,27803.18193
VISAKHAPATNAM,2025,21866.30248
VIZIANAGARAM,2014,11497.3971
VIZIANAGARAM,2015,10501.88035
VIZIANAGARAM,2016,8240.056115
VIZIANAGARAM,2017,8524.714128
VIZIANAGARAM,2018,11787.80878
VIZIANAGARAM,2019,12168.39536
VIZIANAGARAM,2020,8461.865161
VIZIANAGARAM,2021,11959.25987
VIZIANAGARAM,2022,7994.070671
VIZIANAGARAM,2023,8945.128389
VIZIANAGARAM,2024,12897.64526
VIZIANAGARAM,2025,19389.80101
WARANGAL,2014,16908.45409
WARANGAL,2015,16279.79638
WARANGAL,2016,17419.40744
WARANGAL,2017,17167.35139
WARANGAL,2018,22426.52055
WARANGAL,2019,24323.4214
