region_id,year,shock,distribution,income,distortion,structural,composite_equal,composite_weighted
BAHRAICH_UTTAR PRADESH,2015.0,0.3265112950306917,0.8064347499196743,0.65,0.2857142857142857,0.4281402965300603,0.4993601254389424,0.5013999759047627
BAHRAICH_UTTAR PRADESH,2016.0,0.3265112950306917,0.8116042985790864,0.7,0.2857142857142857,0.45266627017004635,0.515299229898822,0.5173390803646424
BAHRAICH_UTTAR PRADESH,2017.0,0.3265112950306917,0.7794480908187691,0.6,0.42857142857142855,0.42860667139701386,0.5126274971635806,0.5075244904865438
BAHRAICH_UTTAR PRADESH,2018.0,0.3265112950306917,0.7441245910581863,0.65,0.2857142857142857,0.43257404724481424,0.4877848438095955,0.4898246942754159
BAHRAICH_UTTAR PRADESH,2019.0,0.3265112950306917,0.7430834820419396,0.65,0.42857142857142855,0.4492758109833593,0.5194884033254838,0.514385396648447
BAHRAICH_UTTAR PRADESH,2020.0,0.3265112950306917,0.71766061688543,0.55,0.2857142857142857,0.44514464580880186,0.4650061686878419,0.4670460191536622
BAHRAICH_UTTAR PRADESH,2021.0,0.3265112950306917,0.6955742698527103,0.65,0.42857142857142855,0.43851481315780244,0.5078343613225266,0.5027313546454898
BAHRAICH_UTTAR PRADESH,2022.0,0.3265112950306917,0.6009918082886518,0.5,0.42857142857142855,0.4034613359176865,0.4519071735616917,0.44680416688465485
BAHRAICH_UTTAR PRADESH,2023.0,0.3265112950306917,0.39538648115820085,0.4,0.5714285714285714,0.34217843073603843,0.4071009556707004,0.39485509185080647
BAHRAICH_UTTAR PRADESH,2024.0,0.3265112950306917,0.49234833864815114,0.3,0.5714285714285714,0.5393085159901078,0.4459193442195044,0.4336734803996104
BALESHWAR_ODISHA,2015.0,0.3265112950306917,0.9239302329789473,0.7,0.2857142857142857,0.42378939267039906,0.5319890412788648,0.534028891744685
BALESHWAR_ODISHA,2016.0,0.3265112950306917,0.9277508553552474,0.6,0.2857142857142857,0.448567676953303,0.5177088226107055,0.5197486730765258
BALESHWAR_ODISHA,2017.0,0.3265112950306917,0.8977253806933854,0.75,0.2857142857142857,0.42174312097246264,0.536338816482165,0.5383786669479854
BALESHWAR_ODISHA,2018.0,0.3265112950306917,0.9128371521523065,0.8,0.14285714285714285,0.454218451714787,0.5272848083509857,0.536467515959663
BALESHWAR_ODISHA,2019.0,0.3265112950306917,0.8274736508978539,0.65,0.42857142857142855,0.3883065712013349,0.5241725891402618,0.519069582463225
BALESHWAR_ODISHA,2020.0,0.3265112950306917,0.8114791346710742,0.65,0.2857142857142857,0.440916176720854,0.5029241784273811,0.5049640288932015
BALESHWAR_ODISHA,2021.0,0.3265112950306917,0.8142030542264178,0.6,0.42857142857142855,0.4493000328571702,0.5237171621371417,0.5186141554601048
BALESHWAR_ODISHA,2022.0,0.3265112950306917,0.7432658428033236,0.55,0.2857142857142857,0.4135315986778239,0.463804604445225,0.4658444549110453
BALESHWAR_ODISHA,2023.0,0.3265112950306917,0.7584750442621676,0.6,0.42857142857142855,0.46113675249077307,0.5149389040710122,0.5098358973939754
BALESHWAR_ODISHA,2024.0,0.3265112950306917,0.8772943575613665,0.9,0.14285714285714285,0.5204331799296842,0.553419195075777,0.5626019026844545
BALLIA_UTTAR PRADESH,2015.0,0.19590799594521743,0.6734707907744272,0.6,0.42857142857142855,0.4267227127462245,0.46493458560745954,0.453301413976149
BALLIA_UTTAR PRADESH,2016.0,0.3265112950306917,0.799879475821827,0.6,0.42857142857142855,0.4456664715841289,0.5201257342016151,0.5150227275245783
BALLIA_UTTAR PRADESH,2017.0,0.3265112950306917,0.7830499219516013,0.6,0.42857142857142855,0.4384578292046604,0.5153180949516764,0.5102150882746396
BALLIA_UTTAR PRADESH,2018.0,0.3265112950306917,0.7414498543885074,0.6,0.42857142857142855,0.424861561188044,0.5042788278357343,0.4991758211586975
BALLIA_UTTAR PRADESH,2019.0,0.3265112950306917,0.7881948101174848,0.7,0.2857142857142857,0.48154474880483855,0.5163930279334601,0.5184328783992804
BALLIA_UTTAR PRADESH,2020.0,0.3265112950306917,0.7416894722081555,0.65,0.42857142857142855,0.41945014351447785,0.5132444678649507,0.5081414611879139
BALLIA_UTTAR PRADESH,2021.0,0.3265112950306917,0.828925331063835,0.6,0.42857142857142855,0.5039537033848285,0.5375923516101567,0.5324893449331198
BALLIA_UTTAR PRADESH,2022.0,0.3265112950306917,0.7389835055612153,0.65,0.42857142857142855,0.39104401545621464,0.50702204892391,0.5019190422468732
BALLIA_UTTAR PRADESH,2023.0,0.3265112950306917,0.6597639910689213,0.55,0.42857142857142855,0.4075833291828596,0.4744860087707802,0.4693830020937434
BALLIA_UTTAR PRADESH,2024.0,0.3265112950306917,0.7557944294406572,0.6,0.42857142857142855,0.5144927111899485,0.5250739728465452,0.5199709661695084
BALRAMPUR_CHHATTISGARH,2015.0,0.3265112950306917,0.07324205319255073,0.3,0.7142857142857143,0.0,0.2828078125017913,0.2634190915390402
BALRAMPUR_CHHATTISGARH,2016.0,0.5508722972166982,0.67351947943477,0.4,0.2857142857142857,0.7430586477670962,0.53063294202657,0.5438908426016907
BALRAMPUR_CHHATTISGARH,2017.0,0.7571298523561713,0.6735477707418376,0.1,0.2857142857142857,0.39550381997475326,0.44237914575740955,0.46594992408950386
BALRAMPUR_CHHATTISGARH,2018.0,0.3265112950306917,0.593921117712106,0.4,0.42857142857142855,0.7014914898961174,0.4900990662420687,0.48499605956503195
