region_id,year,pillar5_structural_score
BHIWANI_HARYANA,2023.0,0.4229228762943715
BHIWANI_HARYANA,2024.0,0.4545166192664293
BHOJPUR_BIHAR,2015.0,0.426343415023142
BHOJPUR_BIHAR,2016.0,0.4083644197118281
BHOJPUR_BIHAR,2017.0,0.4475887339690634
BHOJPUR_BIHAR,2018.0,0.4302715295817571
BHOJPUR_BIHAR,2019.0,0.44311434239325265
BHOJPUR_BIHAR,2020.0,0.4124744899279069
BHOJPUR_BIHAR,2021.0,0.4636625933966265
BHOJPUR_BIHAR,2022.0,0.3458382747366953
BHOJPUR_BIHAR,2023.0,0.48710825634613225
BHOJPUR_BIHAR,2024.0,0.5243893853378715
BHOPAL_MADHYA PRADESH,2015.0,0.5633395948512611
BHOPAL_MADHYA PRADESH,2016.0,0.317739629197687
BHOPAL_MADHYA PRADESH,2017.0,0.43025230684728855
BHOPAL_MADHYA PRADESH,2018.0,0.39084408752218497
BHOPAL_MADHYA PRADESH,2019.0,0.6264433118950442
BHOPAL_MADHYA PRADESH,2020.0,0.37893716881219347
BHOPAL_MADHYA PRADESH,2021.0,0.5266923418374666
BHOPAL_MADHYA PRADESH,2022.0,0.5439464950138718
BHOPAL_MADHYA PRADESH,2023.0,0.4524435841223152
BHOPAL_MADHYA PRADESH,2024.0,0.5156042808843485
BIJNOR_UTTAR PRADESH,2015.0,0.42996566596359415
BIJNOR_UTTAR PRADESH,2016.0,0.4653409442799111
BIJNOR_UTTAR PRADESH,2017.0,0.4598942679438387
BIJNOR_UTTAR PRADESH,2018.0,0.43673396593754116
BIJNOR_UTTAR PRADESH,2019.0,0.4279212825266434
BIJNOR_UTTAR PRADESH,2020.0,0.3874245221759706
BIJNOR_UTTAR PRADESH,2021.0,0.4891851875253013
BIJNOR_UTTAR PRADESH,2022.0,0.4439928501121928
BIJNOR_UTTAR PRADESH,2023.0,0.43326760133602515
BIJNOR_UTTAR PRADESH,2024.0,0.4641162482970973
BILASPUR_CHHATTISGARH,2015.0,0.2007200421507962
BILASPUR_CHHATTISGARH,2016.0,0.6303724536354719
