region_id,year,shock,distribution,income,distortion,structural,index_equal_weight,index_weighted,MGNREGA_Index,COVID_dummy,period
DAMOH_MADHYA PRADESH,2021,0.6014081884973497,0.5701665625388187,0.5701670406537855,0.4298329593462143,0.5939935307452656,0.5531136563562868,0.5616924178138436,0.5531136563562868,1,Post-COVID
DAMOH_MADHYA PRADESH,2022,0.3291468147072947,0.5030535933824066,0.5030537601915585,0.4969462398084413,0.5874308523939935,0.4839262520967389,0.4755362808416816,0.4839262520967389,0,Post-COVID
DAMOH_MADHYA PRADESH,2023,0.5678024977248984,0.5195110821415925,0.5195111781921268,0.4804888218078731,0.6368258048977563,0.5448278769528494,0.5491935607487007,0.5448278769528494,0,Post-COVID
DAMOH_MADHYA PRADESH,2024,0.555955502414295,0.4027453226585276,0.4027451746097142,0.5972548253902856,0.6247132487110539,0.5166828147567752,0.5146178486079758,0.5166828147567752,0,Post-COVID
DAUSA_RAJASTHAN,2015,0.691326235321775,0.1369179107001128,0.1369179690223882,0.8630820309776117,0.9334511606237366,0.5523390613291248,0.5437512715463331,0.5523390613291248,0,Pre-COVID
DAUSA_RAJASTHAN,2016,0.5825924591775931,0.1674012640641922,0.1674016094078141,0.8325983905921859,0.9062994454376136,0.5312586337358798,0.5187583371651502,0.5312586337358798,0,Pre-COVID
DAUSA_RAJASTHAN,2017,0.6150256983139036,0.1557597314645136,0.1557597686169334,0.8442402313830666,0.883863677753342,0.5309298215063519,0.5194690948528937,0.5309298215063519,0,Pre-COVID
DAUSA_RAJASTHAN,2018,0.6756350574169625,0.2171068780463204,0.2171077740558824,0.7828922259441176,0.8924319993874718,0.5570347869701509,0.5516719285437932,0.5570347869701509,0,Pre-COVID
DAUSA_RAJASTHAN,2019,0.6358586562396501,0.2659744033344824,0.2659758449106728,0.7340241550893272,0.8472802530566843,0.5498226625261633,0.5449143875836795,0.5498226625261633,0,Pre-COVID
DAUSA_RAJASTHAN,2020,0.477661346574481,0.3389163385887597,0.3389183645430664,0.6610816354569335,0.8113136601230927,0.5255782690572667,0.516407254613144,0.5255782690572667,1,Post-COVID
DAUSA_RAJASTHAN,2021,0.5393554149588003,0.286086094690828,0.2860877373845866,0.7139122626154133,0.7576284242363635,0.5166139867771984,0.5078861443943676,0.5166139867771984,1,Post-COVID
DAUSA_RAJASTHAN,2022,0.5451923159948121,0.2845486512118416,0.2845503223101533,0.7154496776898467,0.7965114336983408,0.525250480180999,0.5167376120962472,0.525250480180999,0,Post-COVID
DAUSA_RAJASTHAN,2023,0.6722234052296485,0.2083541032093967,0.2083552020113835,0.7916447979886164,0.7976429615279623,0.5356440939934015,0.529673024355453,0.5356440939934015,0,Post-COVID
DAUSA_RAJASTHAN,2024,0.613451484447167,0.1418975836955851,0.1418980739883492,0.8581019260116507,0.8537220910572438,0.5218142318399992,0.5095817097617751,0.5218142318399992,0,Post-COVID
DEHRADUN_UTTARAKHAND,2015,0.5442964934996692,0.3268531622321256,0.326854059415464,0.6731459405845359,0.9141130958350164,0.5570525503133623,0.550610077959119,0.5570525503133623,0,Pre-COVID
DEHRADUN_UTTARAKHAND,2016,0.7443886417645861,0.3999234785777644,0.3999247454115841,0.6000752545884158,0.766507676966443,0.5821639594617587,0.5893796288205673,0.5821639594617587,0,Pre-COVID
DEHRADUN_UTTARAKHAND,2017,0.5759196328687597,0.4762623824916037,0.4762643059263639,0.5237356940736361,0.7127281114417459,0.5529820253604218,0.555591222300178,0.5529820253604218,0,Pre-COVID
DEHRADUN_UTTARAKHAND,2018,0.7927516936793197,0.4474628970745132,0.4474643166395799,0.55253568336042,0.6565426748215233,0.5793514531150713,0.5913622536310162,0.5793514531150713,0,Pre-COVID
DEHRADUN_UTTARAKHAND,2019,0.6561020795865332,0.2819550307907772,0.2819554634153754,0.7180445365846246,0.6777392858816877,0.5231592792517997,0.5200621564018951,0.5231592792517997,0,Pre-COVID
DEHRADUN_UTTARAKHAND,2020,0.4495679547246419,0.5051921770727165,0.5051936162491844,0.4948063837508154,0.7995527613615983,0.5508625786317912,0.5486006571804827,0.5508625786317912,1,Post-COVID
DEHRADUN_UTTARAKHAND,2021,0.4246824085719793,0.4526707187283124,0.4526722642624202,0.5473277357375799,0.6352508842918293,0.5025208023184242,0.4963885359601442,0.5025208023184242,1,Post-COVID
DEHRADUN_UTTARAKHAND,2022,0.5687220319024846,0.4905726086619368,0.4905745652887668,0.509425434711233,0.673906269171723,0.5466401819472289,0.5496050118067914,0.5466401819472289,0,Post-COVID
DEHRADUN_UTTARAKHAND,2023,0.7109732947690339,0.6212396428584616,0.6212426381765097,0.3787573618234902,0.6460104138941163,0.5956446703043223,0.6122554669515996,0.5956446703043223,0,Post-COVID
DEHRADUN_UTTARAKHAND,2024,0.5546412549191083,0.5825304627234725,0.582533105799941,0.4174668942000588,0.5498395337107085,0.5374022502706578,0.5442609683066104,0.5374022502706578,0,Post-COVID
DEOGARH_ODISHA,2015,0.6348280381517736,0.2410896303380451,0.2410897991483558,0.7589102008516441,0.8741860052025809,0.5500207347384799,0.5438166266034863,0.5500207347384799,0,Pre-COVID
DEOGARH_ODISHA,2016,0.5974273484215313,0.2747480755097517,0.2747483746088641,0.7252516253911359,0.8296296333547687,0.5403610114572104,0.5339697976087301,0.5403610114572104,0,Pre-COVID
DEOGARH_ODISHA,2017,0.5932682713348277,0.4213892042764741,0.4213903421566767,0.5786096578433233,0.804857133414882,0.5639029218052368,0.564635852479812,0.5639029218052368,0,Pre-COVID
DEOGARH_ODISHA,2018,0.6939996446557182,0.2900328820496169,0.2900332808291749,0.709966719170825,0.6969295671836457,0.5361924187777962,0.5353940650520408,0.5361924187777962,0,Pre-COVID
DEOGARH_ODISHA,2019,0.6520730076925698,0.3179733830693091,0.3179737846644684,0.6820262153355315,0.7936075385272999,0.5527307858578357,0.5512331254756877,0.5527307858578357,0,Pre-COVID
DEOGARH_ODISHA,2020,0.5401257794244078,0.6558684636278641,0.655870738958564,0.3441292610414358,0.7730435033561643,0.5938075492816871,0.6036073752008357,0.5938075492816871,1,Post-COVID
