region_id,year,shock,distribution,income,distortion,structural_persistence,index_equal_rescaled,index_weighted_rescaled
DEOGARH_ODISHA,2023.0,0.5487497269918136,0.6735058147848828,0.39999999999999997,0.42105263157894735,0.3488712752892339,0.47843588972897555,0.48482074449961887
DEOGARH_ODISHA,2024.0,0.6734887049693082,0.5722292087754123,0.5,0.3421052631578947,0.32504715420469543,0.48257406622146215,0.49914323831203283
DEORIA_UTTAR PRADESH,2015.0,0.7666465824656538,0.6734759269737763,0.5,0.28947368421052627,0.15257628724279898,0.4764344961785511,0.5002931410913074
DEORIA_UTTAR PRADESH,2016.0,0.6734887049693082,0.7753286504574314,0.7,0.2631578947368421,0.16467643841309734,0.5153303377153359,0.5358468782269591
DEORIA_UTTAR PRADESH,2017.0,0.6734887049693082,0.7600767872202031,0.7,0.2631578947368421,0.15828649095210792,0.5110019755756923,0.5315185160873156
DEORIA_UTTAR PRADESH,2018.0,0.6734887049693082,0.7345409283555069,0.6,0.3421052631578947,0.16951176641187019,0.503929332578916,0.5204985046694867
DEORIA_UTTAR PRADESH,2019.0,0.6734887049693082,0.735951072458858,0.6,0.3421052631578947,0.18830599800176195,0.5079702077175645,0.5245393798081353
DEORIA_UTTAR PRADESH,2020.0,0.6734887049693082,0.6916524840551596,0.65,0.28947368421052627,0.18726814080675128,0.49837660280834906,0.5175773538462881
DEORIA_UTTAR PRADESH,2021.0,0.6734887049693082,0.7386032150440621,0.6,0.3421052631578947,0.21987162338298985,0.514813761310851,0.5313829334014217
DEORIA_UTTAR PRADESH,2022.0,0.6734887049693082,0.6441351705590748,0.6,0.3421052631578947,0.18531618053708312,0.4890090638446722,0.5055782359352428
DEORIA_UTTAR PRADESH,2023.0,0.5991016461268189,0.6734989082664535,0.39999999999999997,0.4473684210526316,0.2548440673922874,0.4749626085676383,0.4825492698213477
DEORIA_UTTAR PRADESH,2024.0,0.6734887049693082,0.6361360660956937,0.7,0.3421052631578947,0.28798845826527225,0.5279436984976338,0.5445128705882045
DEWAS_MADHYA PRADESH,2015.0,0.6734887049693082,0.8016571473187305,0.55,0.28947368421052627,0.2051408420065628,0.5039520757010255,0.5231528267389646
DEWAS_MADHYA PRADESH,2016.0,0.7272741973446817,0.6734813274849802,0.5,0.2631578947368421,0.13890888277973898,0.4605644604692486,0.4837702755996406
DEWAS_MADHYA PRADESH,2017.0,0.4978981164690787,0.6735127898434558,0.39999999999999997,0.4473684210526316,0.19365426634247207,0.4424867187415276,0.44501320351234996
DEWAS_MADHYA PRADESH,2018.0,0.4420678027273867,0.6735204478056023,0.3,0.5789473684210525,0.362473619864112,0.47140184776363075,0.46455786947894745
DEWAS_MADHYA PRADESH,2019.0,0.6734887049693082,0.5218254178182001,0.45,0.42105263157894735,0.4035643797934105,0.49398622683197324,0.5066080305014913
DEWAS_MADHYA PRADESH,2020.0,0.6734887049693082,0.30211365723373673,0.5,0.42105263157894735,0.3448632764932754,0.4483036540550535,0.46092545772457155
DEWAS_MADHYA PRADESH,2021.0,0.6734887049693082,0.3371219676164644,0.3,0.42105263157894735,0.5065697510366532,0.4476466110402747,0.4602684147097927
DEWAS_MADHYA PRADESH,2022.0,0.6734887049693082,0.5807283226171444,0.5,0.3684210526315789,0.4808038546792984,0.520688386979466,0.5359417695963524
DEWAS_MADHYA PRADESH,2023.0,0.6734887049693082,0.6917457540299901,0.6,0.3421052631578947,0.3015111088620858,0.5217701662038557,0.5383393382944265
DEWAS_MADHYA PRADESH,2024.0,0.6734887049693082,0.7599354865142086,0.6,0.2631578947368421,0.21980297726786846,0.5032770126976455,0.5237935532092688
DHAMTARI_CHHATTISGARH,2015.0,0.3089632497895802,0.6735387050848409,0.39999999999999997,0.7105263157894736,0.3455893868036931,0.48772353149351755,0.4676453781935229
DHAMTARI_CHHATTISGARH,2016.0,0.6734887049693082,0.3188494299438431,0.5,0.42105263157894735,0.501528493976414,0.48298385209370254,0.4956056557632205
DHAMTARI_CHHATTISGARH,2017.0,0.22956554253947872,0.6735495956673204,0.19999999999999998,0.763157894736842,0.4942523275336442,0.47210507209545705,0.4454254544855889
DHAMTARI_CHHATTISGARH,2018.0,0.6734887049693082,0.24140500132910978,0.19999999999999998,0.4999999999999999,0.559964707368393,0.4349716827333622,0.44364611798182757
DHAMTARI_CHHATTISGARH,2019.0,0.6734887049693082,0.25878609051848306,0.19999999999999998,0.47368421052631576,0.5512509401295342,0.43144198922872823,0.4414322139508779
DHAMTARI_CHHATTISGARH,2020.0,0.6734887049693082,0.0,0.3,0.5263157894736842,0.5384585677546514,0.4076526124395288,0.41501125821430995
DHAMTARI_CHHATTISGARH,2021.0,0.6734887049693082,0.18153892361411766,0.39999999999999997,0.47368421052631576,0.753720255666668,0.4964864189552819,0.5064766436774315
DHAMTARI_CHHATTISGARH,2022.0,0.6734887049693082,0.4139783206923367,0.5,0.42105263157894735,0.5953119969718224,0.5207663308424829,0.533388134512001
DHAMTARI_CHHATTISGARH,2023.0,0.6734887049693082,0.5279086891604312,0.45,0.3684210526315789,0.42423806198299596,0.4888113017488629,0.5040646843657494
DHAMTARI_CHHATTISGARH,2024.0,0.6734887049693082,0.5496591846426043,0.45,0.42105263157894735,0.34038602702867626,0.4869173096439073,0.4995391133134253
DHANBAD_JHARKHAND,2015.0,0.7930017986256517,0.6734723119618912,0.5,0.21052631578947367,0.1317630898970983,0.4617527032548231,0.49087647739663187
DHANBAD_JHARKHAND,2016.0,0.6734887049693082,0.7602946213692621,0.5,0.3421052631578947,0.14527916500486057,0.4842335509002651,0.5008027229908358
DHANBAD_JHARKHAND,2017.0,0.7756574253228489,0.6734746910019738,0.6,0.23684210526315788,0.1693514418476056,0.49106513268711727,0.5180058986901018
DHANBAD_JHARKHAND,2018.0,0.6734887049693082,0.8350367602895122,0.6,0.2631578947368421,0.15804451471804679,0.5059455749427418,0.5264621154543653
DHANBAD_JHARKHAND,2019.0,0.6734887049693082,0.7691427135216208,0.65,0.28947368421052627,0.11434169747855667,0.4992893600360023,0.5184901110739415
DHANBAD_JHARKHAND,2020.0,0.6734887049693082,0.7584513720102916,0.6,0.28947368421052627,0.162839301648161,0.4968506125676574,0.5160513636055964
DHANBAD_JHARKHAND,2021.0,0.6734887049693082,0.826057183079264,0.7,0.2631578947368421,0.17070806178797918,0.5266823689146787,0.547198909426302
DHANBAD_JHARKHAND,2022.0,0.6734887049693082,0.8338665506514867,0.6,0.2631578947368421,0.12095060985401004,0.49829275204232937,0.5188092925539528
DHANBAD_JHARKHAND,2023.0,0.6734887049693082,0.815307735251971,0.65,0.2631578947368421,0.11520296441546712,0.5034314598747176,0.523948000386341
DHANBAD_JHARKHAND,2024.0,0.6734887049693082,0.8224404302088221,0.5,0.3421052631578947,0.12886213587708464,0.4933793068426219,0.5099484789331926
DHARMAPURI_TAMIL NADU,2015.0,0.6734887049693082,0.4390865045553563,0.39999999999999997,0.42105263157894735,0.3596539468508623,0.4586563575908948,0.4712781612604129
DHARMAPURI_TAMIL NADU,2016.0,0.6734887049693082,0.2725431621169471,0.3,0.47368421052631576,0.4057585965057031,0.42509493482365485,0.4350851595458045
DHARMAPURI_TAMIL NADU,2017.0,0.6734887049693082,0.6355630527526064,0.7,0.3421052631578947,0.528333449543816,0.5758980940847251,0.5924672661752957
DHARMAPURI_TAMIL NADU,2018.0,0.6734887049693082,0.5811596327901307,0.5,0.3421052631578947,0.2611530922081057,0.4715813386250879,0.4881505107156585
DHARMAPURI_TAMIL NADU,2019.0,0.6734887049693082,0.740805386151515,0.65,0.28947368421052627,0.3011936672862558,0.530992288523521,0.5501930395614602
DHARMAPURI_TAMIL NADU,2020.0,0.6019328465695398,0.673498519924989,0.39999999999999997,0.3421052631578947,0.18369539644623528,0.4402464052197317,0.45323778439031404
DHARMAPURI_TAMIL NADU,2021.0,0.6734887049693082,0.6596727736435334,0.6,0.3421052631578947,0.2859047125381425,0.5122342908617757,0.5288034629523465
DHARMAPURI_TAMIL NADU,2022.0,0.6243050956567734,0.6734954512365798,0.55,0.42105263157894735,0.2434084892013046,0.5024523335347211,0.5126149567386122
DHARMAPURI_TAMIL NADU,2023.0,0.20484636305318396,0.6735529862723184,0.39999999999999997,0.763157894736842,0.26943887785601534,0.462199224383672,0.434283647799489
DHARMAPURI_TAMIL NADU,2024.0,0.6734887049693082,0.41965955347370276,0.5,0.3684210526315789,0.5781578680699434,0.5079454358289067,0.5231988184457932
DHAR_MADHYA PRADESH,2015.0,0.6734887049693082,0.7178250578413095,0.55,0.3421052631578947,0.20545409291876274,0.497774623777455,0.5143437958680257
DHAR_MADHYA PRADESH,2016.0,0.6734887049693082,0.7214912797035977,0.65,0.28947368421052627,0.20060877361369978,0.5070124884994264,0.5262132395373654
DHAR_MADHYA PRADESH,2017.0,0.6225137904065337,0.6734956969408735,0.45,0.3684210526315789,0.19791045737124016,0.46246819947004525,0.475172836358793
