region_id,year,pillar1_shock_score
BUDAUN_UTTAR PRADESH,2020.0,0.4508250029605186
BUDAUN_UTTAR PRADESH,2021.0,0.5870626169552665
BUDAUN_UTTAR PRADESH,2022.0,0.5562691810918329
BUDAUN_UTTAR PRADESH,2023.0,0.7248591621627751
BUDAUN_UTTAR PRADESH,2024.0,0.5599482482753684
BUNDI_RAJASTHAN,2015.0,0.726020374909791
BUNDI_RAJASTHAN,2016.0,0.5843314293382083
BUNDI_RAJASTHAN,2017.0,0.6592296354390497
BUNDI_RAJASTHAN,2018.0,0.7723646412311416
BUNDI_RAJASTHAN,2019.0,0.5562378186735066
BUNDI_RAJASTHAN,2020.0,0.4510875720077236
BUNDI_RAJASTHAN,2021.0,0.37662660065956854
BUNDI_RAJASTHAN,2022.0,0.5930498072484464
BUNDI_RAJASTHAN,2023.0,0.6935258067964946
BUNDI_RAJASTHAN,2024.0,0.5960903087277889
BURHANPUR_MADHYA PRADESH,2015.0,0.5421550137268216
BURHANPUR_MADHYA PRADESH,2016.0,0.5910240843206402
BURHANPUR_MADHYA PRADESH,2017.0,0.7136868438304815
BURHANPUR_MADHYA PRADESH,2018.0,0.6995844778107758
BURHANPUR_MADHYA PRADESH,2019.0,0.42324803860818755
BURHANPUR_MADHYA PRADESH,2020.0,0.667414135384114
BURHANPUR_MADHYA PRADESH,2021.0,0.5673373541262258
BURHANPUR_MADHYA PRADESH,2022.0,0.5367718998093981
BURHANPUR_MADHYA PRADESH,2023.0,0.6928851644357674
BURHANPUR_MADHYA PRADESH,2024.0,0.6571391444997904
BUXAR_BIHAR,2015.0,0.6742930172826299
BUXAR_BIHAR,2016.0,0.6541866091621349
BUXAR_BIHAR,2017.0,0.6045884001750222
BUXAR_BIHAR,2018.0,0.5792770416239996
BUXAR_BIHAR,2019.0,0.6168508013080917
BUXAR_BIHAR,2020.0,0.6167547148975816
BUXAR_BIHAR,2021.0,0.6136887614941626
BUXAR_BIHAR,2022.0,0.5237773662901325
BUXAR_BIHAR,2023.0,0.7605156708764835
BUXAR_BIHAR,2024.0,0.7359851347467771
CHANDRAPUR_MAHARASHTRA,2015.0,0.7034465271349927
CHANDRAPUR_MAHARASHTRA,2016.0,0.46058800193680377
CHANDRAPUR_MAHARASHTRA,2017.0,0.7389500338820573
CHANDRAPUR_MAHARASHTRA,2018.0,0.6569084930720059
CHANDRAPUR_MAHARASHTRA,2019.0,0.5405837535139235
CHANDRAPUR_MAHARASHTRA,2020.0,0.6579501501557026
CHANDRAPUR_MAHARASHTRA,2021.0,0.6501539613650531
CHANDRAPUR_MAHARASHTRA,2022.0,0.583410336929602
CHANDRAPUR_MAHARASHTRA,2023.0,0.6273119224116012
CHANDRAPUR_MAHARASHTRA,2024.0,0.5465554727994336
CHATRA_JHARKHAND,2015.0,0.767631850066139
CHATRA_JHARKHAND,2016.0,0.7951402929282181
CHATRA_JHARKHAND,2017.0,0.724979844419204
CHATRA_JHARKHAND,2018.0,0.582489779349639
CHATRA_JHARKHAND,2019.0,0.5859595647975653
CHATRA_JHARKHAND,2020.0,0.5079671058624597
CHATRA_JHARKHAND,2021.0,0.5820905072600044
CHATRA_JHARKHAND,2022.0,0.493010548797423
CHATRA_JHARKHAND,2023.0,0.5770169895062593
CHATRA_JHARKHAND,2024.0,0.6450900961618119
CHHINDWARA_MADHYA PRADESH,2015.0,0.6465642540244417
CHHINDWARA_MADHYA PRADESH,2016.0,0.5687742914078363
CHHINDWARA_MADHYA PRADESH,2017.0,0.8307284943234039
CHHINDWARA_MADHYA PRADESH,2018.0,0.8274717182960744
CHHINDWARA_MADHYA PRADESH,2019.0,0.3493736097892817
CHHINDWARA_MADHYA PRADESH,2020.0,0.5550577527523086
CHHINDWARA_MADHYA PRADESH,2021.0,0.7597979623260658
CHHINDWARA_MADHYA PRADESH,2022.0,0.4119408883718006
CHHINDWARA_MADHYA PRADESH,2023.0,0.5389150731017522
CHHINDWARA_MADHYA PRADESH,2024.0,0.5371669510757979
