State,District,Year,arhar_area,arhar_production,arhar_yield
Maharashtra,Yavatmal,2022-2023,133003.0,54279.0,0.41
Manipur,Bishnupur,2013-2014,52.0,51.0,0.98
Manipur,Bishnupur,2014-2015,83.0,85.0,1.02
Manipur,Bishnupur,2015-2016,85.0,96.0,1.13
Manipur,Bishnupur,2016-2017,85.0,99.0,1.16
Manipur,Bishnupur,2017-2018,85.0,98.0,1.15
Manipur,Bishnupur,2018-2019,75.0,84.0,1.12
Manipur,Chandel,2013-2014,72.0,70.0,0.97
Manipur,Chandel,2014-2015,43.0,42.0,0.98
Manipur,Chandel,2015-2016,43.0,46.0,1.07
Manipur,Chandel,2016-2017,43.0,47.0,1.09
Manipur,Chandel,2017-2018,43.0,45.0,1.05
Manipur,Chandel,2018-2019,45.0,52.0,1.16
Manipur,Churachandpur,2013-2014,80.0,80.0,1.0
Manipur,Churachandpur,2014-2015,65.0,62.0,0.95
Manipur,Churachandpur,2015-2016,65.0,70.0,1.08
Manipur,Churachandpur,2016-2017,65.0,70.0,1.08
Manipur,Churachandpur,2017-2018,65.0,70.0,1.08
Manipur,Churachandpur,2018-2019,65.0,53.0,0.82
Manipur,Imphal east,2013-2014,50.0,44.0,0.88
Manipur,Imphal east,2014-2015,65.0,66.0,1.02
Manipur,Imphal east,2015-2016,65.0,66.0,1.02
Manipur,Imphal east,2016-2017,65.0,73.0,1.12
Manipur,Imphal east,2017-2018,60.0,67.0,1.12
Manipur,Imphal east,2018-2019,60.0,59.0,0.98
Manipur,Imphal west,2013-2014,45.0,41.0,0.91
Manipur,Imphal west,2014-2015,45.0,45.0,1.0
Manipur,Imphal west,2015-2016,64.0,72.0,1.13
Manipur,Imphal west,2016-2017,64.0,77.0,1.2
Manipur,Imphal west,2017-2018,64.0,77.0,1.2
Manipur,Imphal west,2018-2019,80.0,89.0,1.11
Manipur,Senapati,2013-2014,65.0,64.0,0.98
Manipur,Senapati,2014-2015,64.0,64.0,1.0
Manipur,Senapati,2015-2016,64.0,71.0,1.11
Manipur,Senapati,2016-2017,64.0,71.0,1.11
Manipur,Senapati,2017-2018,66.0,78.0,1.18
Manipur,Senapati,2018-2019,67.0,78.0,1.16
Manipur,Tamenglong,2013-2014,71.0,66.0,0.93
Manipur,Tamenglong,2014-2015,43.0,41.0,0.95
Manipur,Tamenglong,2015-2016,44.0,45.0,1.02
Manipur,Tamenglong,2016-2017,44.0,49.0,1.11
Manipur,Tamenglong,2017-2018,41.0,45.0,1.1
Manipur,Tamenglong,2018-2019,41.0,44.0,1.07
Manipur,Thoubal,2013-2014,60.0,58.0,0.97
Manipur,Thoubal,2014-2015,60.0,58.0,0.97
Manipur,Thoubal,2015-2016,60.0,67.0,1.12
Manipur,Thoubal,2016-2017,60.0,66.0,1.1
Manipur,Thoubal,2017-2018,60.0,60.0,1.0
Manipur,Thoubal,2018-2019,58.0,58.0,1.0
Manipur,Ukhrul,2013-2014,45.0,47.0,1.04
Manipur,Ukhrul,2014-2015,43.0,44.0,1.02
Manipur,Ukhrul,2015-2016,43.0,48.0,1.12
Manipur,Ukhrul,2016-2017,43.0,51.0,1.19
Manipur,Ukhrul,2017-2018,43.0,55.0,1.28
Manipur,Ukhrul,2018-2019,43.0,43.0,1.0
Meghalaya,East garo hills,2013-2014,70.0,67.0,0.96
Meghalaya,East garo hills,2014-2015,71.0,69.0,0.97
Meghalaya,East garo hills,2015-2016,72.0,71.0,0.99
Meghalaya,East garo hills,2016-2017,73.0,72.0,0.99
Meghalaya,East garo hills,2017-2018,74.0,73.0,0.99
Meghalaya,East garo hills,2018-2019,75.0,74.0,0.99
Meghalaya,East garo hills,2019-2020,75.0,74.0,0.99
Meghalaya,East garo hills,2020-2021,75.0,74.0,0.99
Meghalaya,East garo hills,2021-2022,75.0,74.0,0.99
Meghalaya,East garo hills,2022-2023,93.0,92.0,0.99
Meghalaya,North garo hills,2013-2014,48.0,45.0,0.94
Meghalaya,North garo hills,2014-2015,48.0,46.0,0.96
Meghalaya,North garo hills,2015-2016,48.0,47.0,0.98
Meghalaya,North garo hills,2016-2017,48.0,48.0,1.0
Meghalaya,North garo hills,2017-2018,48.0,48.0,1.0
Meghalaya,North garo hills,2018-2019,49.0,49.0,1.0
Meghalaya,North garo hills,2019-2020,50.0,50.0,1.0
Meghalaya,North garo hills,2020-2021,50.0,50.0,1.0
Meghalaya,North garo hills,2021-2022,50.0,50.0,1.0
Meghalaya,North garo hills,2022-2023,51.0,51.0,1.0
Meghalaya,South garo hills,2013-2014,135.0,102.0,0.76
Meghalaya,South garo hills,2014-2015,136.0,105.0,0.77
Meghalaya,South garo hills,2015-2016,137.0,106.0,0.77
Meghalaya,South garo hills,2016-2017,139.0,107.0,0.77
Meghalaya,South garo hills,2017-2018,140.0,108.0,0.77
Meghalaya,South garo hills,2018-2019,141.0,109.0,0.77
Meghalaya,South garo hills,2019-2020,141.0,109.0,0.77
Meghalaya,South garo hills,2020-2021,142.0,110.0,0.77
Meghalaya,South garo hills,2021-2022,143.0,111.0,0.78
Meghalaya,South garo hills,2022-2023,144.0,112.0,0.78
Meghalaya,South west garo hills,2013-2014,315.0,439.0,1.39
Meghalaya,South west garo hills,2014-2015,316.0,444.0,1.41
Meghalaya,South west garo hills,2015-2016,317.0,450.0,1.42
Meghalaya,South west garo hills,2016-2017,322.0,457.0,1.42
Meghalaya,South west garo hills,2017-2018,323.0,459.0,1.42
Meghalaya,South west garo hills,2018-2019,324.0,461.0,1.42
Meghalaya,South west garo hills,2019-2020,325.0,464.0,1.43
Meghalaya,South west garo hills,2020-2021,326.0,467.0,1.43
Meghalaya,South west garo hills,2021-2022,327.0,470.0,1.44
Meghalaya,South west garo hills,2022-2023,328.0,473.0,1.44
Meghalaya,West garo hills,2013-2014,573.0,772.0,1.35
Meghalaya,West garo hills,2014-2015,577.0,801.0,1.39
Meghalaya,West garo hills,2015-2016,579.0,819.0,1.41
Meghalaya,West garo hills,2016-2017,591.0,833.0,1.41
Meghalaya,West garo hills,2017-2018,593.0,837.0,1.41
Meghalaya,West garo hills,2018-2019,594.0,839.0,1.41
Meghalaya,West garo hills,2019-2020,595.0,843.0,1.42
Meghalaya,West garo hills,2020-2021,596.0,847.0,1.42
Meghalaya,West garo hills,2021-2022,597.0,851.0,1.43
Meghalaya,West garo hills,2022-2023,598.0,855.0,1.43
Mizoram,Aizawl,2014-2015,7.0,7.0,1.0
Mizoram,Aizawl,2015-2016,20.0,18.0,0.9
Mizoram,Aizawl,2016-2017,20.0,18.0,0.9
Mizoram,Aizawl,2017-2018,22.0,19.0,0.86
Mizoram,Aizawl,2018-2019,34.0,39.0,1.15
Mizoram,Aizawl,2019-2020,34.0,34.0,1.0
Mizoram,Aizawl,2020-2021,24.0,25.0,1.04
Mizoram,Aizawl,2021-2022,15.0,15.0,1.0
Mizoram,Aizawl,2022-2023,9.0,8.0,0.89
Mizoram,Champhai,2013-2014,10.0,11.0,1.1
Mizoram,Champhai,2014-2015,13.0,19.0,1.46
Mizoram,Champhai,2015-2016,5.0,6.0,1.2
Mizoram,Champhai,2016-2017,6.0,9.0,1.5
Mizoram,Champhai,2017-2018,4.0,7.0,3.5
Mizoram,Champhai,2018-2019,21.0,19.0,0.9
Mizoram,Champhai,2019-2020,24.0,32.0,1.33
Mizoram,Champhai,2021-2022,10.0,12.0,1.2
Mizoram,Champhai,2022-2023,12.0,14.0,1.17
Mizoram,Hnahthial,2020-2021,2.0,4.0,2.0
Mizoram,Hnahthial,2021-2022,6.0,3.0,0.5
Mizoram,Hnahthial,2022-2023,2.0,4.0,2.0
Mizoram,Khawzawl,2020-2021,11.0,13.0,1.18
Mizoram,Khawzawl,2021-2022,11.0,10.0,0.91
Mizoram,Khawzawl,2022-2023,10.0,9.0,0.9
Mizoram,Kolasib,2013-2014,34.0,39.0,1.15
Mizoram,Kolasib,2014-2015,35.0,30.0,0.86
Mizoram,Kolasib,2015-2016,44.0,39.0,0.89
Mizoram,Kolasib,2016-2017,92.0,81.0,1.76
Mizoram,Kolasib,2017-2018,83.0,73.0,1.75
Mizoram,Kolasib,2018-2019,83.0,73.0,1.75
Mizoram,Kolasib,2019-2020,79.0,76.0,1.94
Mizoram,Kolasib,2020-2021,137.0,138.0,2.06
Mizoram,Kolasib,2021-2022,124.0,133.0,2.19
Mizoram,Kolasib,2022-2023,96.0,98.0,2.12
Mizoram,Lawngtlai,2013-2014,23.0,9.0,0.39
Mizoram,Lawngtlai,2014-2015,28.0,11.0,0.39
Mizoram,Lawngtlai,2015-2016,24.0,29.0,1.21
Mizoram,Lawngtlai,2016-2017,28.0,34.0,1.21
Mizoram,Lawngtlai,2017-2018,53.8,65.1,1.21
Mizoram,Lawngtlai,2018-2019,33.0,40.0,1.21
Mizoram,Lawngtlai,2019-2020,42.0,61.0,1.45
Mizoram,Lawngtlai,2020-2021,62.0,63.0,1.02
Mizoram,Lawngtlai,2021-2022,53.0,56.0,1.06
Mizoram,Lawngtlai,2022-2023,45.0,47.0,1.04
Mizoram,Lunglei,2013-2014,31.0,34.0,1.1
Mizoram,Lunglei,2014-2015,22.0,24.0,1.09
Mizoram,Lunglei,2015-2016,31.0,37.0,1.19
Mizoram,Lunglei,2016-2017,15.0,30.0,2.0
Mizoram,Lunglei,2017-2018,17.0,28.0,2.3
Mizoram,Lunglei,2018-2019,15.0,30.0,2.0
Mizoram,Lunglei,2019-2020,16.0,32.0,2.0
Mizoram,Lunglei,2020-2021,17.0,32.0,1.88
Mizoram,Mamit,2014-2015,8.0,7.0,0.88
Mizoram,Mamit,2017-2018,2.0,2.0,1.0
Mizoram,Mamit,2020-2021,5.0,2.0,0.4
Mizoram,Mamit,2022-2023,10.0,36.0,3.6
Mizoram,Saiha,2016-2017,2.0,2.0,1.0
Mizoram,Saiha,2017-2018,2.0,2.5,1.25
Mizoram,Saiha,2018-2019,3.0,3.0,1.0
Mizoram,Saiha,2019-2020,2.0,2.2,1.1
Mizoram,Saiha,2020-2021,3.0,3.0,1.0
Mizoram,Saiha,2021-2022,3.0,3.0,1.0
Mizoram,Saiha,2022-2023,3.0,3.0,1.0
Mizoram,Saitual,2020-2021,3.0,4.0,1.33
Mizoram,Saitual,2021-2022,2.0,5.0,2.5
Mizoram,Serchhip,2013-2014,122.0,103.0,0.84
Mizoram,Serchhip,2014-2015,144.0,121.0,0.84
Mizoram,Serchhip,2015-2016,144.0,121.0,0.84
Mizoram,Serchhip,2016-2017,155.0,133.0,0.86
Mizoram,Serchhip,2017-2018,139.0,123.7,0.89
Mizoram,Serchhip,2018-2019,140.0,127.0,0.91
Mizoram,Serchhip,2019-2020,140.0,132.0,0.94
Mizoram,Serchhip,2020-2021,140.0,132.0,0.94
Mizoram,Serchhip,2021-2022,148.0,143.0,0.97
Mizoram,Serchhip,2022-2023,148.0,143.0,0.97
Nagaland,Chumoukedima,2022-2023,60.0,55.0,0.92
Nagaland,Dimapur,2013-2014,480.0,440.0,0.92
Nagaland,Dimapur,2014-2015,500.0,460.0,0.92
Nagaland,Dimapur,2015-2016,500.0,460.0,0.92
Nagaland,Dimapur,2016-2017,520.0,470.0,0.9
Nagaland,Dimapur,2017-2018,520.0,480.0,0.92
Nagaland,Dimapur,2018-2019,520.0,480.0,0.92
Nagaland,Dimapur,2019-2020,520.0,480.0,0.92
Nagaland,Dimapur,2020-2021,520.0,480.0,0.92
Nagaland,Dimapur,2021-2022,150.0,142.0,0.95
Nagaland,Dimapur,2022-2023,18.0,17.0,0.94
Nagaland,Kiphire,2013-2014,100.0,70.0,0.7
Nagaland,Kiphire,2014-2015,100.0,70.0,0.7
Nagaland,Kiphire,2015-2016,100.0,70.0,0.7
Nagaland,Kiphire,2016-2017,100.0,90.0,0.9
Nagaland,Kiphire,2017-2018,100.0,90.0,0.9
Nagaland,Kiphire,2018-2019,100.0,90.0,0.9
Nagaland,Kiphire,2019-2020,100.0,90.0,0.9
Nagaland,Kiphire,2020-2021,100.0,92.0,0.92
Nagaland,Kiphire,2021-2022,1.0,1.0,1.0
Nagaland,Kiphire,2022-2023,2.0,2.0,1.0
Nagaland,Kohima,2013-2014,290.0,260.0,0.9
Nagaland,Kohima,2014-2015,290.0,260.0,0.9
Nagaland,Kohima,2015-2016,290.0,260.0,0.9
Nagaland,Kohima,2016-2017,300.0,270.0,0.9
Nagaland,Kohima,2017-2018,300.0,280.0,0.93
Nagaland,Kohima,2018-2019,310.0,280.0,0.9
Nagaland,Kohima,2019-2020,310.0,280.0,0.9
Nagaland,Kohima,2020-2021,310.0,285.0,0.92
Nagaland,Longleng,2013-2014,90.0,80.0,0.89
Nagaland,Longleng,2014-2015,90.0,80.0,0.89
Nagaland,Longleng,2015-2016,100.0,90.0,0.9
Nagaland,Longleng,2016-2017,110.0,100.0,0.91
Nagaland,Longleng,2017-2018,110.0,100.0,0.91
Nagaland,Longleng,2018-2019,110.0,100.0,0.91
Nagaland,Longleng,2019-2020,110.0,100.0,0.91
Nagaland,Longleng,2020-2021,110.0,100.0,0.91
Nagaland,Mokokchung,2013-2014,290.0,260.0,0.9
Nagaland,Mokokchung,2014-2015,290.0,260.0,0.9
Nagaland,Mokokchung,2015-2016,290.0,260.0,0.9
Nagaland,Mokokchung,2016-2017,300.0,270.0,0.9
Nagaland,Mokokchung,2017-2018,300.0,270.0,0.9
Nagaland,Mokokchung,2018-2019,300.0,270.0,0.9
Nagaland,Mokokchung,2019-2020,300.0,270.0,0.9
Nagaland,Mokokchung,2020-2021,300.0,275.0,0.92
Nagaland,Mokokchung,2021-2022,45.0,36.0,0.8
Nagaland,Mokokchung,2022-2023,88.0,86.0,0.98
Nagaland,Mon,2013-2014,310.0,280.0,0.9
Nagaland,Mon,2014-2015,310.0,280.0,0.9
Nagaland,Mon,2015-2016,320.0,290.0,0.91
Nagaland,Mon,2016-2017,330.0,300.0,0.91
Nagaland,Mon,2017-2018,330.0,300.0,0.91
Nagaland,Mon,2018-2019,330.0,300.0,0.91
Nagaland,Mon,2019-2020,330.0,300.0,0.91
Nagaland,Mon,2020-2021,330.0,302.0,0.92
Nagaland,Mon,2021-2022,100.0,90.0,0.9
Nagaland,Mon,2022-2023,153.0,149.0,0.97
Nagaland,Nuiland,2022-2023,82.0,79.0,0.96
Nagaland,Peren,2013-2014,200.0,180.0,0.9
Nagaland,Peren,2014-2015,210.0,190.0,0.9
Nagaland,Peren,2015-2016,220.0,200.0,0.91
Nagaland,Peren,2016-2017,230.0,210.0,0.91
Nagaland,Peren,2017-2018,230.0,210.0,0.91
Nagaland,Peren,2018-2019,230.0,210.0,0.91
Nagaland,Peren,2019-2020,230.0,210.0,0.91
Nagaland,Peren,2020-2021,230.0,212.0,0.92
Nagaland,Peren,2021-2022,90.0,68.0,0.76
Nagaland,Peren,2022-2023,138.0,129.0,0.93
Nagaland,Phek,2013-2014,430.0,390.0,0.91
Nagaland,Phek,2014-2015,440.0,410.0,0.93
Nagaland,Phek,2015-2016,440.0,410.0,0.93
Nagaland,Phek,2016-2017,460.0,420.0,0.91
Nagaland,Phek,2017-2018,460.0,420.0,0.91
Nagaland,Phek,2018-2019,460.0,420.0,0.91
Nagaland,Phek,2019-2020,460.0,420.0,0.91
Nagaland,Phek,2020-2021,460.0,422.0,0.92
Nagaland,Phek,2021-2022,19.0,19.0,1.0
Nagaland,Phek,2022-2023,29.0,28.0,0.97
Nagaland,Tuensang,2013-2014,310.0,280.0,0.9
Nagaland,Tuensang,2014-2015,310.0,280.0,0.9
Nagaland,Tuensang,2015-2016,310.0,280.0,0.9
Nagaland,Tuensang,2016-2017,360.0,320.0,0.89
Nagaland,Tuensang,2017-2018,360.0,320.0,0.89
Nagaland,Tuensang,2018-2019,360.0,320.0,0.89
Nagaland,Tuensang,2019-2020,360.0,320.0,0.89
Nagaland,Tuensang,2020-2021,360.0,330.0,0.92
Nagaland,Wokha,2013-2014,190.0,170.0,0.89
Nagaland,Wokha,2014-2015,190.0,170.0,0.89
Nagaland,Wokha,2015-2016,200.0,180.0,0.9
Nagaland,Wokha,2016-2017,210.0,190.0,0.9
Nagaland,Wokha,2017-2018,210.0,190.0,0.9
Nagaland,Wokha,2018-2019,210.0,190.0,0.9
Nagaland,Wokha,2019-2020,210.0,190.0,0.9
Nagaland,Wokha,2020-2021,210.0,192.0,0.91
Nagaland,Wokha,2021-2022,4.0,6.0,1.5
Nagaland,Wokha,2022-2023,56.0,52.0,0.93
Nagaland,Zunheboto,2013-2014,280.0,250.0,0.89
Nagaland,Zunheboto,2014-2015,280.0,250.0,0.89
Nagaland,Zunheboto,2015-2016,280.0,250.0,0.89
Nagaland,Zunheboto,2016-2017,280.0,250.0,0.89
Nagaland,Zunheboto,2017-2018,280.0,260.0,0.93
Nagaland,Zunheboto,2018-2019,280.0,260.0,0.93
Nagaland,Zunheboto,2019-2020,280.0,260.0,0.93
Nagaland,Zunheboto,2020-2021,280.0,260.0,0.93
Nagaland,Zunheboto,2021-2022,24.0,19.0,0.79
Nagaland,Zunheboto,2022-2023,37.0,33.0,0.89
Odisha,Anugul,2019-2020,9250.0,9570.0,1.03
Odisha,Balangir,2019-2020,8600.0,10310.0,1.2
Odisha,Bargarh,2019-2020,2060.0,1900.0,0.92
Odisha,Boudh,2019-2020,4810.0,4500.0,0.94
Odisha,Cuttack,2019-2020,310.0,270.0,0.87
Odisha,Deogarh,2019-2020,2900.0,3120.0,1.08
Odisha,Dhenkanal,2019-2020,3050.0,2830.0,0.93
Odisha,Gajapati,2019-2020,3100.0,2810.0,0.91
Odisha,Ganjam,2019-2020,15470.0,15750.0,1.02
Odisha,Jajapur,2019-2020,450.0,360.0,0.8
Odisha,Jharsuguda,2019-2020,310.0,320.0,1.03
Odisha,Kalahandi,2019-2020,19350.0,34520.0,1.78
Odisha,Kandhamal,2019-2020,4570.0,3360.0,0.74
Odisha,Kendrapara,2019-2020,10.0,10.0,1.0
Odisha,Kendujhar,2019-2020,2690.0,3030.0,1.13
Odisha,Khordha,2019-2020,480.0,200.0,0.42
Odisha,Koraput,2019-2020,4410.0,4700.0,1.07
Odisha,Malkangiri,2019-2020,1180.0,850.0,0.72
Odisha,Mayurbhanj,2019-2020,5800.0,4810.0,0.83
Odisha,Nabarangpur,2019-2020,1250.0,1130.0,0.9
Odisha,Nayagarh,2019-2020,1000.0,890.0,0.89
Odisha,Nuapada,2019-2020,5040.0,5550.0,1.1
Odisha,Rayagada,2019-2020,16120.0,19300.0,1.2
Odisha,Sambalpur,2019-2020,2790.0,3190.0,1.14
Odisha,Sonepur,2019-2020,6130.0,5010.0,0.82
Odisha,Sundargarh,2019-2020,7500.0,6290.0,0.84
Punjab,Amritsar,2013-2014,200.0,200.0,1.0
Punjab,Amritsar,2014-2015,200.0,180.0,0.9
Punjab,Amritsar,2015-2016,200.0,200.0,1.0
Punjab,Amritsar,2016-2017,400.0,300.0,0.75
Punjab,Amritsar,2017-2018,400.0,400.0,1.0
Punjab,Amritsar,2018-2019,300.0,300.0,1.0
Punjab,Amritsar,2019-2020,300.0,300.0,1.0
Punjab,Amritsar,2020-2021,100.0,100.0,1.0
Punjab,Amritsar,2021-2022,100.0,100.0,1.0
Punjab,Amritsar,2022-2023,100.0,100.0,1.0
Punjab,Barnala,2013-2014,100.0,100.0,1.0
Punjab,Barnala,2014-2015,100.0,90.0,0.9
Punjab,Barnala,2016-2017,100.0,100.0,1.0
Punjab,Barnala,2017-2018,100.0,100.0,1.0
Punjab,Barnala,2018-2019,100.0,100.0,1.0
Punjab,Barnala,2020-2021,100.0,100.0,1.0
Punjab,Barnala,2021-2022,100.0,100.0,1.0
Punjab,Bathinda,2016-2017,200.0,200.0,1.0
Punjab,Faridkot,2016-2017,100.0,100.0,1.0
Punjab,Fazilka,2016-2017,2400.0,2100.0,0.88
Punjab,Fazilka,2017-2018,200.0,300.0,1.5
Punjab,Firozepur,2017-2018,100.0,100.0,1.0
Punjab,Jalandhar,2013-2014,400.0,400.0,1.0
Punjab,Jalandhar,2014-2015,400.0,350.0,0.88
Punjab,Jalandhar,2015-2016,400.0,410.0,1.03
Punjab,Jalandhar,2016-2017,300.0,300.0,1.0
Punjab,Jalandhar,2017-2018,300.0,300.0,1.0
Punjab,Jalandhar,2018-2019,300.0,300.0,1.0
Punjab,Jalandhar,2019-2020,200.0,300.0,1.5
Punjab,Jalandhar,2020-2021,300.0,400.0,1.33
Punjab,Jalandhar,2021-2022,200.0,200.0,1.0
Punjab,Jalandhar,2022-2023,300.0,300.0,1.0
Punjab,Ludhiana,2013-2014,900.0,800.0,0.89
Punjab,Ludhiana,2014-2015,700.0,760.0,1.09
Punjab,Ludhiana,2015-2016,700.0,750.0,1.07
Punjab,Ludhiana,2016-2017,700.0,500.0,0.71
Punjab,Ludhiana,2017-2018,600.0,600.0,1.0
Punjab,Ludhiana,2018-2019,600.0,600.0,1.0
Punjab,Ludhiana,2019-2020,600.0,600.0,1.0
Punjab,Ludhiana,2020-2021,500.0,600.0,1.2
Punjab,Ludhiana,2021-2022,400.0,400.0,1.0
Punjab,Ludhiana,2022-2023,300.0,400.0,1.33
Punjab,Malerkotla,2021-2022,100.0,100.0,1.0
Punjab,Malerkotla,2022-2023,100.0,100.0,1.0
Punjab,Mansa,2016-2017,100.0,100.0,1.0
Punjab,Moga,2013-2014,200.0,200.0,1.0
Punjab,Moga,2014-2015,200.0,100.0,0.5
Punjab,Moga,2015-2016,300.0,300.0,1.0
Punjab,Moga,2016-2017,200.0,200.0,1.0
Punjab,Moga,2017-2018,200.0,200.0,1.0
Punjab,Moga,2018-2019,300.0,400.0,1.33
Punjab,Moga,2019-2020,300.0,300.0,1.0
Punjab,Moga,2020-2021,300.0,400.0,1.33
Punjab,Moga,2021-2022,200.0,300.0,1.5
Punjab,Moga,2022-2023,200.0,200.0,1.0
Punjab,Muktsar,2016-2017,500.0,400.0,0.8
Punjab,Muktsar,2017-2018,200.0,200.0,1.0
Punjab,Rupnagar,2014-2015,100.0,90.0,0.9
Punjab,Rupnagar,2015-2016,100.0,100.0,1.0
Punjab,Rupnagar,2016-2017,100.0,100.0,1.0
Punjab,S.a.s nagar,2013-2014,300.0,300.0,1.0
Punjab,S.a.s nagar,2014-2015,300.0,280.0,0.93
Punjab,S.a.s nagar,2015-2016,200.0,200.0,1.0
Punjab,S.a.s nagar,2016-2017,200.0,200.0,1.0
Punjab,S.a.s nagar,2017-2018,200.0,200.0,1.0
Punjab,S.a.s nagar,2018-2019,200.0,200.0,1.0
Punjab,S.a.s nagar,2019-2020,200.0,200.0,1.0
Punjab,S.a.s nagar,2020-2021,200.0,200.0,1.0
Punjab,S.a.s nagar,2021-2022,100.0,100.0,1.0
Punjab,S.a.s nagar,2022-2023,100.0,100.0,1.0
Punjab,Sangrur,2013-2014,400.0,300.0,0.75
Punjab,Sangrur,2014-2015,300.0,370.0,1.23
Punjab,Sangrur,2015-2016,300.0,330.0,1.1
Punjab,Sangrur,2016-2017,200.0,200.0,1.0
Punjab,Sangrur,2017-2018,200.0,200.0,1.0
Punjab,Sangrur,2018-2019,200.0,200.0,1.0
Punjab,Sangrur,2019-2020,100.0,100.0,1.0
Punjab,Sangrur,2020-2021,100.0,100.0,1.0
Punjab,Sangrur,2021-2022,100.0,100.0,1.0
Punjab,Tarn taran,2013-2014,400.0,300.0,0.75
Punjab,Tarn taran,2014-2015,300.0,170.0,0.57
Punjab,Tarn taran,2015-2016,400.0,340.0,0.85
Punjab,Tarn taran,2016-2017,200.0,100.0,0.5
Punjab,Tarn taran,2017-2018,100.0,100.0,1.0
Punjab,Tarn taran,2018-2019,300.0,300.0,1.0
Punjab,Tarn taran,2019-2020,300.0,400.0,1.33
Punjab,Tarn taran,2020-2021,200.0,200.0,1.0
Punjab,Tarn taran,2021-2022,200.0,100.0,0.5
Punjab,Tarn taran,2022-2023,100.0,100.0,1.0
Rajasthan,Ajmer,2014-2015,1.0,1.0,1.0
Rajasthan,Ajmer,2016-2017,2.0,0.0,0.0
Rajasthan,Alwar,2013-2014,2139.0,2324.0,1.09
Rajasthan,Alwar,2014-2015,1453.0,1775.0,1.22
Rajasthan,Alwar,2015-2016,1071.0,1151.0,1.07
Rajasthan,Alwar,2016-2017,1921.0,2187.0,1.14
Rajasthan,Alwar,2017-2018,826.0,902.0,1.09
Rajasthan,Alwar,2018-2019,641.0,770.0,1.2
Rajasthan,Alwar,2019-2020,94.0,115.0,1.22
Rajasthan,Alwar,2020-2021,70.0,84.0,1.2
Rajasthan,Alwar,2021-2022,79.0,84.0,1.06
Rajasthan,Alwar,2022-2023,23.0,36.0,1.57
Rajasthan,Banswara,2013-2014,4901.0,2403.0,0.49
Rajasthan,Banswara,2014-2015,4756.0,2055.0,0.43
Rajasthan,Banswara,2015-2016,4760.0,1761.0,0.37
Rajasthan,Banswara,2016-2017,4362.0,3491.0,0.8
Rajasthan,Banswara,2017-2018,6195.0,5880.0,0.95
Rajasthan,Banswara,2018-2019,4046.0,3303.0,0.82
Rajasthan,Banswara,2019-2020,4101.0,2094.0,0.51
Rajasthan,Banswara,2020-2021,3722.0,2806.0,0.75
Rajasthan,Banswara,2021-2022,3560.0,2594.0,0.73
Rajasthan,Banswara,2022-2023,3408.0,2859.0,0.84
Rajasthan,Baran,2014-2015,3.0,0.0,0.0
Rajasthan,Baran,2015-2016,8.0,4.0,0.5
Rajasthan,Baran,2016-2017,29.0,30.0,1.03
Rajasthan,Baran,2017-2018,11.0,9.0,0.82
Rajasthan,Baran,2018-2019,1.0,1.0,1.0
Rajasthan,Bharatpur,2013-2014,47.0,60.0,1.28
Rajasthan,Bharatpur,2014-2015,123.0,125.0,1.02
Rajasthan,Bharatpur,2015-2016,111.0,114.0,1.03
Rajasthan,Bharatpur,2016-2017,184.0,174.0,0.95
Rajasthan,Bharatpur,2017-2018,26.0,26.0,1.0
Rajasthan,Bharatpur,2018-2019,18.0,18.0,1.0
Rajasthan,Bharatpur,2019-2020,16.0,16.0,1.0
Rajasthan,Bharatpur,2021-2022,6.0,6.0,1.0
Rajasthan,Bhilwara,2013-2014,3.0,1.0,0.33
Rajasthan,Bhilwara,2016-2017,15.0,30.0,2.0
Rajasthan,Bhilwara,2017-2018,18.0,28.0,1.56
Rajasthan,Bhilwara,2018-2019,2.0,2.0,1.0
Rajasthan,Bhilwara,2019-2020,5.0,4.0,0.8
Rajasthan,Bhilwara,2020-2021,6.0,5.0,0.83
Rajasthan,Bhilwara,2022-2023,36.0,38.0,1.06
Rajasthan,Bikaner,2016-2017,14.0,14.0,1.0
Rajasthan,Bikaner,2017-2018,5.0,5.0,1.0
Rajasthan,Bikaner,2022-2023,1.0,1.0,1.0
Rajasthan,Bundi,2013-2014,10.0,8.0,0.8
Rajasthan,Bundi,2014-2015,3.0,2.0,0.67
Rajasthan,Bundi,2015-2016,11.0,11.0,1.0
Rajasthan,Bundi,2016-2017,65.0,45.0,0.69
Rajasthan,Bundi,2017-2018,7.0,5.0,0.71
Rajasthan,Bundi,2019-2020,2.0,2.0,1.0
Rajasthan,Bundi,2020-2021,2.0,2.0,1.0
Rajasthan,Bundi,2021-2022,1.0,1.0,1.0
Rajasthan,Bundi,2022-2023,9.0,4.0,0.44
Rajasthan,Chittorgarh,2013-2014,5.0,3.0,0.6
Rajasthan,Chittorgarh,2015-2016,6.0,1.0,0.17
Rajasthan,Chittorgarh,2016-2017,9.0,3.0,0.33
Rajasthan,Chittorgarh,2017-2018,4.0,1.0,0.25
Rajasthan,Chittorgarh,2019-2020,5.0,2.0,0.4
Rajasthan,Chittorgarh,2020-2021,7.0,3.0,0.43
Rajasthan,Dausa,2013-2014,37.0,54.0,1.46
Rajasthan,Dausa,2014-2015,21.0,32.0,1.52
Rajasthan,Dausa,2015-2016,24.0,43.0,1.79
Rajasthan,Dausa,2016-2017,36.0,26.0,0.72
