State,District,Year,pulses_area,pulses_production,pulses_yield
Jammu and Kashmir,Pulwama,2015-2016,79.0,55.4,0.7
Jammu and Kashmir,Pulwama,2016-2017,82.0,57.5,0.7
Jammu and Kashmir,Pulwama,2017-2018,131.0,91.9,0.7
Jammu and Kashmir,Pulwama,2018-2019,79.0,55.4,0.7
Jammu and Kashmir,Pulwama,2019-2020,81.0,56.8,0.7
Jammu and Kashmir,Pulwama,2020-2021,81.0,56.8,0.7
Jammu and Kashmir,Pulwama,2021-2022,85.0,59.6,0.7
Jammu and Kashmir,Pulwama,2022-2023,86.0,60.31,0.7
Jammu and Kashmir,Rajauri,2015-2016,53.0,24.5,0.46
Jammu and Kashmir,Rajauri,2017-2018,51.0,24.3,0.48
Jammu and Kashmir,Ramban,2015-2016,57.0,34.2,0.6
Jammu and Kashmir,Reasi,2013-2014,1.0,0.6,0.6
Jammu and Kashmir,Samba,2015-2016,2.0,1.2,0.6
Jammu and Kashmir,Samba,2016-2017,2.0,1.2,0.6
Jammu and Kashmir,Shopian,2013-2014,36.0,25.3,0.7
Jammu and Kashmir,Srinagar,2013-2014,6.0,3.6,0.6
Jammu and Kashmir,Srinagar,2015-2016,184.0,114.8,5.6
Jammu and Kashmir,Srinagar,2016-2017,184.0,114.8,5.6
Jammu and Kashmir,Srinagar,2017-2018,183.0,114.2,5.6
Jammu and Kashmir,Srinagar,2018-2019,184.0,114.8,5.6
Jammu and Kashmir,Srinagar,2019-2020,184.0,114.8,5.6
Jammu and Kashmir,Srinagar,2020-2021,212.0,131.6,5.6
Jammu and Kashmir,Srinagar,2021-2022,211.0,126.6,0.6
Jammu and Kashmir,Srinagar,2022-2023,211.0,126.6,0.6
Jammu and Kashmir,Udhampur,2014-2015,3.0,1.4,0.47
Jammu and Kashmir,Udhampur,2015-2016,3.0,1.8,0.6
Jammu and Kashmir,Udhampur,2016-2017,3.0,1.8,0.6
Jammu and Kashmir,Udhampur,2017-2018,6.0,3.6,0.6
Jammu and Kashmir,Udhampur,2018-2019,5.0,3.0,0.6
Jammu and Kashmir,Udhampur,2019-2020,2.0,1.2,0.6
Jammu and Kashmir,Udhampur,2020-2021,2.0,1.2,0.6
Jammu and Kashmir,Udhampur,2021-2022,2.0,1.2,0.6
Jammu and Kashmir,Udhampur,2022-2023,2.0,1.2,0.6
Jharkhand,Bokaro,2017-2018,965.0,1140.0,1.18
Jharkhand,Bokaro,2018-2019,780.0,710.0,0.91
Jharkhand,Bokaro,2019-2020,1475.0,2655.0,1.8
Jharkhand,Bokaro,2020-2021,1530.0,2754.0,1.8
Jharkhand,Bokaro,2021-2022,1455.0,1601.0,1.1
Jharkhand,Bokaro,2022-2023,1470.0,2646.0,1.8
Jharkhand,Chatra,2014-2015,122.0,109.0,0.89
Jharkhand,Chatra,2015-2016,58.0,40.0,0.69
Jharkhand,Chatra,2017-2018,3370.0,4988.0,1.48
Jharkhand,Chatra,2018-2019,3255.0,4785.0,1.47
Jharkhand,Chatra,2019-2020,3406.0,5041.0,1.48
Jharkhand,Chatra,2020-2021,3064.0,4565.0,1.49
Jharkhand,Chatra,2021-2022,3420.0,3762.0,1.1
Jharkhand,Chatra,2022-2023,1977.0,2175.0,1.1
Jharkhand,Deoghar,2017-2018,789.0,1420.0,1.8
Jharkhand,Deoghar,2018-2019,2372.0,4744.0,2.0
Jharkhand,Deoghar,2019-2020,3166.0,5699.0,1.8
Jharkhand,Deoghar,2020-2021,2537.0,4567.0,1.8
Jharkhand,Deoghar,2021-2022,1924.0,3463.0,1.8
Jharkhand,Deoghar,2022-2023,1389.0,2500.0,1.8
Jharkhand,Dhanbad,2017-2018,611.0,733.0,1.2
Jharkhand,Dhanbad,2018-2019,512.0,614.0,1.2
Jharkhand,Dhanbad,2019-2020,628.0,565.0,0.9
Jharkhand,Dhanbad,2020-2021,738.0,664.0,0.9
Jharkhand,Dhanbad,2021-2022,1228.0,1105.0,0.9
Jharkhand,Dhanbad,2022-2023,949.0,854.0,0.9
Jharkhand,Dumka,2017-2018,1784.0,2408.0,1.35
Jharkhand,Dumka,2018-2019,1098.0,1976.0,1.8
Jharkhand,Dumka,2019-2020,1795.0,3231.0,1.8
Jharkhand,Dumka,2020-2021,1390.0,2502.0,1.8
Jharkhand,Dumka,2021-2022,1965.0,3537.0,1.8
Jharkhand,Dumka,2022-2023,1101.0,1982.0,1.8
Jharkhand,East singhbum,2014-2015,2.0,2.0,1.0
Jharkhand,East singhbum,2015-2016,3.0,3.0,1.0
Jharkhand,East singhbum,2017-2018,3500.0,3483.0,1.0
Jharkhand,East singhbum,2018-2019,2450.0,2083.0,0.85
Jharkhand,East singhbum,2019-2020,2625.0,2231.0,0.85
Jharkhand,East singhbum,2020-2021,3500.0,2975.0,0.85
Jharkhand,East singhbum,2021-2022,3360.0,2906.0,0.86
Jharkhand,East singhbum,2022-2023,2450.0,2132.0,0.87
Jharkhand,Garhwa,2014-2015,682.0,271.0,0.4
Jharkhand,Garhwa,2015-2016,251.0,196.0,0.78
Jharkhand,Garhwa,2017-2018,3240.0,2300.0,0.71
Jharkhand,Garhwa,2018-2019,2632.0,1619.0,0.62
Jharkhand,Garhwa,2019-2020,3052.0,1746.0,0.57
Jharkhand,Garhwa,2020-2021,2025.0,1347.0,0.67
Jharkhand,Garhwa,2021-2022,2030.0,2071.0,1.02
Jharkhand,Garhwa,2022-2023,2595.0,2660.0,1.03
Jharkhand,Giridih,2017-2018,1522.0,1651.0,1.08
Jharkhand,Giridih,2018-2019,916.0,957.0,1.04
Jharkhand,Giridih,2019-2020,1570.0,1897.0,1.21
Jharkhand,Giridih,2020-2021,1430.0,1788.0,1.25
Jharkhand,Giridih,2021-2022,1977.0,2495.0,1.26
Jharkhand,Giridih,2022-2023,1223.0,1620.0,1.32
Jharkhand,Godda,2015-2016,1292.0,1142.0,0.88
Jharkhand,Godda,2017-2018,2210.0,4177.0,1.89
Jharkhand,Godda,2018-2019,1796.0,3341.0,1.86
Jharkhand,Godda,2019-2020,1306.0,2403.0,1.84
Jharkhand,Godda,2020-2021,1170.0,2223.0,1.9
Jharkhand,Godda,2021-2022,1196.0,2177.0,1.82
Jharkhand,Godda,2022-2023,1183.0,1065.0,0.9
Jharkhand,Gumla,2014-2015,210.0,101.0,0.48
Jharkhand,Gumla,2015-2016,239.0,210.0,0.88
Jharkhand,Gumla,2017-2018,4348.0,7544.0,1.74
Jharkhand,Gumla,2018-2019,4235.0,7250.0,1.71
Jharkhand,Gumla,2019-2020,4500.0,8168.0,1.82
Jharkhand,Gumla,2020-2021,4508.0,8182.0,1.81
Jharkhand,Gumla,2021-2022,4518.0,3004.0,0.66
Jharkhand,Gumla,2022-2023,4600.0,3082.0,0.67
Jharkhand,Hazaribagh,2014-2015,145.0,129.0,0.89
Jharkhand,Hazaribagh,2015-2016,344.0,388.0,1.13
Jharkhand,Hazaribagh,2017-2018,2310.0,2356.0,1.02
Jharkhand,Hazaribagh,2018-2019,1598.0,1630.0,1.02
Jharkhand,Hazaribagh,2019-2020,2371.0,2442.0,1.03
Jharkhand,Hazaribagh,2020-2021,2400.0,2472.0,1.03
Jharkhand,Hazaribagh,2021-2022,2382.0,2406.0,1.01
Jharkhand,Hazaribagh,2022-2023,2070.0,2091.0,1.01
Jharkhand,Jamtara,2015-2016,5.0,2.0,0.4
Jharkhand,Jamtara,2017-2018,767.0,882.0,1.15
Jharkhand,Jamtara,2018-2019,220.0,352.0,1.6
Jharkhand,Jamtara,2019-2020,1824.0,2526.0,1.38
Jharkhand,Jamtara,2020-2021,1290.0,1290.0,1.0
Jharkhand,Jamtara,2021-2022,877.0,921.0,1.05
Jharkhand,Jamtara,2022-2023,619.0,1331.0,2.15
Jharkhand,Khunti,2014-2015,190.0,177.0,0.93
Jharkhand,Khunti,2015-2016,626.0,479.0,0.77
Jharkhand,Khunti,2017-2018,1970.0,2463.0,1.25
Jharkhand,Khunti,2018-2019,1209.0,1451.0,1.2
Jharkhand,Khunti,2019-2020,1803.0,2164.0,1.2
Jharkhand,Khunti,2020-2021,2069.0,1862.0,0.9
Jharkhand,Khunti,2021-2022,2000.0,1800.0,0.9
Jharkhand,Khunti,2022-2023,2000.0,1800.0,0.9
Jharkhand,Koderma,2014-2015,20.0,18.0,0.9
Jharkhand,Koderma,2015-2016,25.0,30.0,1.2
Jharkhand,Koderma,2017-2018,1720.0,3440.0,2.0
Jharkhand,Koderma,2018-2019,1228.0,2456.0,2.0
Jharkhand,Koderma,2019-2020,1798.0,3596.0,2.0
Jharkhand,Koderma,2020-2021,1640.0,3280.0,2.0
Jharkhand,Koderma,2021-2022,2750.0,4125.0,1.5
Jharkhand,Koderma,2022-2023,2500.0,3750.0,1.5
Jharkhand,Latehar,2014-2015,116.0,80.0,0.69
Jharkhand,Latehar,2015-2016,138.0,62.0,0.45
Jharkhand,Latehar,2017-2018,1659.0,791.0,0.48
Jharkhand,Latehar,2018-2019,2442.0,1187.0,0.49
Jharkhand,Latehar,2019-2020,1932.0,927.0,0.48
Jharkhand,Latehar,2020-2021,2599.0,1253.0,0.48
Jharkhand,Latehar,2021-2022,2565.0,1239.0,0.48
Jharkhand,Latehar,2022-2023,2214.0,1063.0,0.48
Jharkhand,Lohardaga,2014-2015,1365.0,2458.0,1.8
Jharkhand,Lohardaga,2015-2016,884.0,933.0,1.06
Jharkhand,Lohardaga,2017-2018,3000.0,1515.0,0.51
Jharkhand,Lohardaga,2018-2019,2192.0,2170.0,0.99
Jharkhand,Lohardaga,2019-2020,2000.0,1980.0,0.99
Jharkhand,Lohardaga,2020-2021,2675.0,2648.0,0.99
Jharkhand,Lohardaga,2021-2022,2444.0,2297.0,0.94
Jharkhand,Lohardaga,2022-2023,2491.0,2466.0,0.99
Jharkhand,Pakur,2015-2016,283.0,275.0,0.97
Jharkhand,Pakur,2017-2018,599.0,539.0,0.9
Jharkhand,Pakur,2018-2019,599.0,539.0,0.9
Jharkhand,Pakur,2019-2020,1323.0,1191.0,0.9
Jharkhand,Pakur,2020-2021,1570.0,1413.0,0.9
Jharkhand,Pakur,2021-2022,1168.0,1051.0,0.9
Jharkhand,Pakur,2022-2023,95.0,57.0,0.6
Jharkhand,Palamu,2014-2015,1593.0,1131.0,0.71
Jharkhand,Palamu,2015-2016,1081.0,610.0,0.56
Jharkhand,Palamu,2017-2018,2970.0,2762.0,0.93
Jharkhand,Palamu,2018-2019,2851.0,2994.0,1.05
Jharkhand,Palamu,2019-2020,2076.0,1931.0,0.93
Jharkhand,Palamu,2020-2021,3100.0,2908.0,0.94
Jharkhand,Palamu,2021-2022,2352.0,2211.0,0.94
Jharkhand,Palamu,2022-2023,1801.0,1513.0,0.84
Jharkhand,Ramgarh,2017-2018,1772.0,1825.0,1.03
Jharkhand,Ramgarh,2018-2019,1210.0,1246.0,1.03
Jharkhand,Ramgarh,2019-2020,1905.0,1962.0,1.03
Jharkhand,Ramgarh,2020-2021,1880.0,1936.0,1.03
Jharkhand,Ramgarh,2021-2022,1929.0,1948.0,1.01
Jharkhand,Ramgarh,2022-2023,2327.0,2350.0,1.01
Jharkhand,Ranchi,2014-2015,776.0,538.0,0.69
Jharkhand,Ranchi,2015-2016,888.0,1093.0,1.23
Jharkhand,Ranchi,2017-2018,10100.0,11110.0,1.1
Jharkhand,Ranchi,2018-2019,7264.0,8717.0,1.2
Jharkhand,Ranchi,2019-2020,9391.0,11269.0,1.2
Jharkhand,Ranchi,2020-2021,9684.0,7747.0,0.8
Jharkhand,Ranchi,2021-2022,9689.0,11627.0,1.2
Jharkhand,Ranchi,2022-2023,9691.0,11629.0,1.2
Jharkhand,Sahebganj,2014-2015,17.0,29.0,1.71
Jharkhand,Sahebganj,2015-2016,98.0,127.0,1.3
Jharkhand,Sahebganj,2017-2018,1425.0,713.0,0.5
Jharkhand,Sahebganj,2018-2019,1477.0,827.0,0.56
Jharkhand,Sahebganj,2019-2020,1813.0,1015.0,0.56
Jharkhand,Sahebganj,2020-2021,2160.0,1210.0,0.56
Jharkhand,Sahebganj,2021-2022,2130.0,1193.0,0.56
Jharkhand,Sahebganj,2022-2023,2068.0,1158.0,0.56
Jharkhand,Saraikela kharsawan,2014-2015,66.0,59.0,0.89
Jharkhand,Saraikela kharsawan,2015-2016,56.0,37.0,0.66
Jharkhand,Saraikela kharsawan,2017-2018,2500.0,3125.0,1.25
Jharkhand,Saraikela kharsawan,2018-2019,2200.0,1870.0,0.85
Jharkhand,Saraikela kharsawan,2019-2020,1900.0,1805.0,0.95
Jharkhand,Saraikela kharsawan,2020-2021,1877.0,1783.0,0.95
Jharkhand,Saraikela kharsawan,2021-2022,1864.0,1771.0,0.95
Jharkhand,Saraikela kharsawan,2022-2023,2174.0,2065.0,0.95
Jharkhand,Simdega,2014-2015,56.0,35.0,0.63
Jharkhand,Simdega,2015-2016,63.0,62.0,0.98
Jharkhand,Simdega,2017-2018,3251.0,6421.0,1.98
Jharkhand,Simdega,2018-2019,3450.0,6814.0,1.98
Jharkhand,Simdega,2019-2020,3467.0,5998.0,1.73
Jharkhand,Simdega,2020-2021,3602.0,6952.0,1.93
Jharkhand,Simdega,2021-2022,3611.0,6319.0,1.75
Jharkhand,Simdega,2022-2023,3192.0,5586.0,1.75
Jharkhand,West singhbhum,2014-2015,211.0,188.0,0.89
Jharkhand,West singhbhum,2017-2018,2768.0,3266.0,1.18
Jharkhand,West singhbhum,2018-2019,1628.0,1856.0,1.14
Jharkhand,West singhbhum,2019-2020,2012.0,2255.0,1.12
Jharkhand,West singhbhum,2020-2021,1635.0,1867.0,1.14
Jharkhand,West singhbhum,2021-2022,2814.0,3208.0,1.14
Jharkhand,West singhbhum,2022-2023,3503.0,3993.0,1.14
Ladakh,Kargil,2022-2023,1103.0,1473.0,1.34
Ladakh,Leh ladakh,2020-2021,1311.4,1720.4,1.31
Ladakh,Leh ladakh,2021-2022,1334.65,1786.16,1.34
Ladakh,Leh ladakh,2022-2023,298.0,357.0,1.2
Madhya Pradesh,Agar malwa,2013-2014,255.0,147.0,0.58
Madhya Pradesh,Agar malwa,2015-2016,1000.0,1000.0,1.0
Madhya Pradesh,Agar malwa,2017-2018,810.0,1130.0,1.4
Madhya Pradesh,Agar malwa,2018-2019,22.0,6.0,0.27
Madhya Pradesh,Agar malwa,2019-2020,24.0,7.0,0.29
Madhya Pradesh,Agar malwa,2020-2021,34.0,39.0,1.15
Madhya Pradesh,Agar malwa,2021-2022,4.0,2.0,0.5
Madhya Pradesh,Alirajpur,2013-2014,62.0,61.0,0.98
Madhya Pradesh,Alirajpur,2018-2019,41.0,36.0,0.88
Madhya Pradesh,Alirajpur,2019-2020,16.0,14.0,0.88
Madhya Pradesh,Alirajpur,2020-2021,2.0,1.0,0.5
Madhya Pradesh,Alirajpur,2021-2022,1.0,1.0,1.0
Madhya Pradesh,Anuppur,2013-2014,2154.0,1544.0,0.72
Madhya Pradesh,Anuppur,2014-2015,3000.0,2000.0,0.67
Madhya Pradesh,Anuppur,2015-2016,2000.0,1000.0,0.5
Madhya Pradesh,Anuppur,2016-2017,3000.0,2000.0,0.67
Madhya Pradesh,Anuppur,2017-2018,4100.0,2870.0,0.7
Madhya Pradesh,Anuppur,2018-2019,1489.0,741.0,0.5
Madhya Pradesh,Anuppur,2019-2020,1759.0,1172.0,0.67
Madhya Pradesh,Anuppur,2020-2021,1871.0,1244.0,0.66
Madhya Pradesh,Anuppur,2021-2022,2063.0,1444.0,0.7
Madhya Pradesh,Anuppur,2022-2023,1830.0,1317.0,0.72
Madhya Pradesh,Ashoknagar,2013-2014,1588.0,1155.0,0.73
Madhya Pradesh,Ashoknagar,2014-2015,2000.0,4000.0,2.0
Madhya Pradesh,Ashoknagar,2015-2016,4000.0,3000.0,0.75
Madhya Pradesh,Ashoknagar,2016-2017,2000.0,1000.0,0.5
Madhya Pradesh,Ashoknagar,2018-2019,320.0,208.0,0.65
Madhya Pradesh,Ashoknagar,2019-2020,221.0,144.0,0.65
Madhya Pradesh,Ashoknagar,2020-2021,1063.0,1658.0,1.56
Madhya Pradesh,Ashoknagar,2021-2022,1146.0,745.0,0.65
Madhya Pradesh,Ashoknagar,2022-2023,932.0,806.0,0.86
Madhya Pradesh,Balaghat,2013-2014,676.0,318.0,0.47
Madhya Pradesh,Balaghat,2014-2015,2000.0,3000.0,1.5
Madhya Pradesh,Balaghat,2015-2016,3000.0,4000.0,1.33
Madhya Pradesh,Balaghat,2016-2017,14000.0,3000.0,0.21
Madhya Pradesh,Balaghat,2017-2018,1650.0,1420.0,0.86
Madhya Pradesh,Balaghat,2018-2019,502.0,227.0,0.45
Madhya Pradesh,Balaghat,2019-2020,573.0,255.0,0.45
Madhya Pradesh,Balaghat,2020-2021,530.0,243.0,0.46
Madhya Pradesh,Balaghat,2021-2022,656.0,300.0,0.46
Madhya Pradesh,Balaghat,2022-2023,559.0,311.0,0.56
Madhya Pradesh,Barwani,2014-2015,1000.0,1000.0,1.0
Madhya Pradesh,Barwani,2019-2020,1.0,0.0,0.0
Madhya Pradesh,Barwani,2020-2021,2.0,2.0,1.0
Madhya Pradesh,Betul,2013-2014,3517.0,2183.0,0.62
Madhya Pradesh,Betul,2014-2015,2000.0,3000.0,1.5
Madhya Pradesh,Betul,2015-2016,4000.0,3000.0,0.75
Madhya Pradesh,Betul,2016-2017,6000.0,2000.0,0.33
Madhya Pradesh,Betul,2017-2018,9400.0,9930.0,1.06
Madhya Pradesh,Betul,2018-2019,1539.0,1612.0,1.05
Madhya Pradesh,Betul,2019-2020,1358.0,618.0,0.46
Madhya Pradesh,Betul,2020-2021,2050.0,2131.0,1.04
Madhya Pradesh,Betul,2021-2022,1550.0,701.0,0.45
Madhya Pradesh,Betul,2022-2023,1498.0,1138.0,0.76
Madhya Pradesh,Bhind,2013-2014,4172.0,6718.0,1.61
Madhya Pradesh,Bhind,2014-2015,4000.0,7000.0,1.75
Madhya Pradesh,Bhind,2015-2016,8000.0,7000.0,0.88
Madhya Pradesh,Bhind,2016-2017,9000.0,13000.0,1.44
Madhya Pradesh,Bhind,2017-2018,16400.0,32910.0,2.01
Madhya Pradesh,Bhind,2018-2019,825.0,1033.0,1.25
Madhya Pradesh,Bhind,2019-2020,1433.0,1388.0,0.97
Madhya Pradesh,Bhind,2020-2021,2395.0,3281.0,1.37
Madhya Pradesh,Bhind,2021-2022,3448.0,3086.0,0.9
Madhya Pradesh,Bhind,2022-2023,2952.0,4221.0,1.43
Madhya Pradesh,Bhopal,2013-2014,542.0,251.0,0.46
Madhya Pradesh,Bhopal,2014-2015,2000.0,4000.0,2.0
Madhya Pradesh,Bhopal,2015-2016,5000.0,4000.0,0.8
Madhya Pradesh,Bhopal,2017-2018,4400.0,2040.0,0.46
Madhya Pradesh,Bhopal,2018-2019,30.0,13.0,0.43
Madhya Pradesh,Bhopal,2019-2020,28.0,15.0,0.54
Madhya Pradesh,Bhopal,2020-2021,23.0,29.0,1.26
Madhya Pradesh,Bhopal,2021-2022,17.0,15.0,0.88
Madhya Pradesh,Bhopal,2022-2023,17.0,14.0,0.82
Madhya Pradesh,Burhanpur,2013-2014,22.0,19.0,0.86
Madhya Pradesh,Burhanpur,2018-2019,1.0,1.0,1.0
Madhya Pradesh,Burhanpur,2020-2021,2.0,2.0,1.0
Madhya Pradesh,Chhatarpur,2013-2014,13246.0,8026.0,0.61
Madhya Pradesh,Chhatarpur,2014-2015,10000.0,7000.0,0.7
Madhya Pradesh,Chhatarpur,2015-2016,20000.0,17000.0,0.85
Madhya Pradesh,Chhatarpur,2016-2017,25000.0,34000.0,1.36
Madhya Pradesh,Chhatarpur,2017-2018,8280.0,8120.0,0.98
Madhya Pradesh,Chhatarpur,2018-2019,4791.0,5126.0,1.07
Madhya Pradesh,Chhatarpur,2019-2020,6426.0,5799.0,0.9
Madhya Pradesh,Chhatarpur,2020-2021,16065.0,19278.0,1.2
Madhya Pradesh,Chhatarpur,2021-2022,40054.0,32444.0,0.81
Madhya Pradesh,Chhatarpur,2022-2023,41350.0,40316.0,0.97
Madhya Pradesh,Chhindwara,2013-2014,6825.0,4934.0,0.72
Madhya Pradesh,Chhindwara,2014-2015,6000.0,7000.0,1.17
Madhya Pradesh,Chhindwara,2015-2016,24000.0,18000.0,0.75
Madhya Pradesh,Chhindwara,2018-2019,4240.0,2146.0,0.51
Madhya Pradesh,Chhindwara,2019-2020,4533.0,3768.0,0.83
Madhya Pradesh,Chhindwara,2020-2021,4705.0,2720.0,0.58
Madhya Pradesh,Chhindwara,2021-2022,3942.0,2365.0,0.6
Madhya Pradesh,Chhindwara,2022-2023,4366.0,3222.0,0.74
Madhya Pradesh,Damoh,2013-2014,9070.0,3191.0,0.35
Madhya Pradesh,Damoh,2014-2015,10000.0,7000.0,0.7
Madhya Pradesh,Damoh,2015-2016,15000.0,14000.0,0.93
Madhya Pradesh,Damoh,2016-2017,42000.0,19000.0,0.45
Madhya Pradesh,Damoh,2017-2018,17080.0,19420.0,1.14
Madhya Pradesh,Damoh,2018-2019,729.0,532.0,0.73
Madhya Pradesh,Damoh,2019-2020,902.0,643.0,0.71
Madhya Pradesh,Damoh,2020-2021,795.0,580.0,0.73
Madhya Pradesh,Damoh,2021-2022,946.0,691.0,0.73
Madhya Pradesh,Damoh,2022-2023,982.0,738.0,0.75
Madhya Pradesh,Datia,2013-2014,20970.0,40424.0,1.93
Madhya Pradesh,Datia,2014-2015,30000.0,50000.0,1.67
Madhya Pradesh,Datia,2015-2016,32000.0,33000.0,1.03
Madhya Pradesh,Datia,2016-2017,35000.0,58000.0,1.66
Madhya Pradesh,Datia,2018-2019,2878.0,5548.0,1.93
Madhya Pradesh,Datia,2019-2020,3769.0,7266.0,1.93
Madhya Pradesh,Datia,2020-2021,9628.0,11554.0,1.2
Madhya Pradesh,Datia,2021-2022,20032.0,16466.0,0.82
Madhya Pradesh,Datia,2022-2023,16106.0,25609.0,1.59
Madhya Pradesh,Dewas,2014-2015,3000.0,4000.0,1.33
Madhya Pradesh,Dewas,2015-2016,2000.0,1000.0,0.5
Madhya Pradesh,Dewas,2018-2019,178.0,105.0,0.59
Madhya Pradesh,Dewas,2019-2020,179.0,113.0,0.63
Madhya Pradesh,Dewas,2020-2021,218.0,180.0,0.83
Madhya Pradesh,Dewas,2021-2022,29.0,23.0,0.79
Madhya Pradesh,Dewas,2022-2023,132.0,109.0,0.83
Madhya Pradesh,Dhar,2013-2014,1567.0,963.0,0.61
Madhya Pradesh,Dhar,2014-2015,3000.0,3000.0,1.0
Madhya Pradesh,Dhar,2015-2016,3000.0,2000.0,0.67
Madhya Pradesh,Dhar,2017-2018,11100.0,5990.0,0.54
Madhya Pradesh,Dhar,2018-2019,4254.0,2483.0,0.58
Madhya Pradesh,Dhar,2019-2020,3022.0,2733.0,0.9
Madhya Pradesh,Dhar,2020-2021,3160.0,2614.0,0.83
Madhya Pradesh,Dhar,2021-2022,2135.0,1089.0,0.51
Madhya Pradesh,Dhar,2022-2023,1721.0,1229.0,0.71
Madhya Pradesh,Dindori,2013-2014,10061.0,8983.0,0.89
Madhya Pradesh,Dindori,2014-2015,8000.0,11000.0,1.38
Madhya Pradesh,Dindori,2015-2016,27000.0,29000.0,1.07
Madhya Pradesh,Dindori,2016-2017,36000.0,32000.0,0.89
Madhya Pradesh,Dindori,2017-2018,10600.0,8270.0,0.78
Madhya Pradesh,Dindori,2018-2019,3831.0,2196.0,0.57
Madhya Pradesh,Dindori,2019-2020,4166.0,2895.0,0.69
Madhya Pradesh,Dindori,2020-2021,3802.0,3707.0,0.98
Madhya Pradesh,Dindori,2021-2022,2866.0,2046.0,0.71
Madhya Pradesh,Dindori,2022-2023,3394.0,2423.0,0.71
Madhya Pradesh,Guna,2013-2014,237.0,240.0,1.01
Madhya Pradesh,Guna,2015-2016,5000.0,4000.0,0.8
Madhya Pradesh,Guna,2018-2019,67.0,87.0,1.3
Madhya Pradesh,Guna,2019-2020,126.0,168.0,1.33
Madhya Pradesh,Guna,2020-2021,229.0,227.0,0.99
Madhya Pradesh,Guna,2021-2022,226.0,204.0,0.9
Madhya Pradesh,Guna,2022-2023,204.0,180.0,0.88
Madhya Pradesh,Gwalior,2013-2014,1935.0,979.0,0.51
Madhya Pradesh,Gwalior,2014-2015,2000.0,3000.0,1.5
Madhya Pradesh,Gwalior,2015-2016,5000.0,3000.0,0.6
Madhya Pradesh,Gwalior,2016-2017,8000.0,14000.0,1.75
Madhya Pradesh,Gwalior,2018-2019,2293.0,1238.0,0.54
Madhya Pradesh,Gwalior,2019-2020,2239.0,1322.0,0.59
Madhya Pradesh,Gwalior,2020-2021,2568.0,3570.0,1.39
Madhya Pradesh,Gwalior,2021-2022,1939.0,1276.0,0.66
Madhya Pradesh,Gwalior,2022-2023,1126.0,1158.0,1.03
Madhya Pradesh,Harda,2013-2014,336.0,207.0,0.62
Madhya Pradesh,Harda,2015-2016,1000.0,1000.0,1.0
Madhya Pradesh,Harda,2018-2019,21.0,12.0,0.57
Madhya Pradesh,Harda,2019-2020,20.0,14.0,0.7
Madhya Pradesh,Harda,2020-2021,19.0,18.0,0.95
Madhya Pradesh,Harda,2021-2022,9.0,890.0,98.89
Madhya Pradesh,Harda,2022-2023,29.0,17.0,0.59
Madhya Pradesh,Hoshangabad,2013-2014,841.0,308.0,0.37
Madhya Pradesh,Hoshangabad,2014-2015,1000.0,1000.0,1.0
Madhya Pradesh,Hoshangabad,2015-2016,3000.0,2000.0,0.67
Madhya Pradesh,Hoshangabad,2016-2017,6000.0,2000.0,0.33
Madhya Pradesh,Hoshangabad,2017-2018,9700.0,6160.0,0.64
Madhya Pradesh,Hoshangabad,2018-2019,60.0,29.0,0.48
Madhya Pradesh,Hoshangabad,2019-2020,39.0,20.0,0.51
Madhya Pradesh,Hoshangabad,2020-2021,33.0,41.0,1.24
Madhya Pradesh,Hoshangabad,2021-2022,14.0,1450.0,103.57
Madhya Pradesh,Hoshangabad,2022-2023,22.0,13.0,0.59
Madhya Pradesh,Indore,2013-2014,820.0,353.0,0.43
Madhya Pradesh,Indore,2014-2015,1000.0,2000.0,2.0
Madhya Pradesh,Indore,2015-2016,1000.0,431.0,0.43
Madhya Pradesh,Indore,2016-2017,1000.0,1000.0,1.0
Madhya Pradesh,Indore,2017-2018,1040.0,940.0,0.9
Madhya Pradesh,Indore,2018-2019,450.0,179.0,0.4
Madhya Pradesh,Indore,2019-2020,406.0,175.0,0.43
Madhya Pradesh,Indore,2020-2021,736.0,685.0,0.93
Madhya Pradesh,Indore,2021-2022,304.0,203.0,0.67
Madhya Pradesh,Indore,2022-2023,284.0,218.0,0.77
Madhya Pradesh,Jabalpur,2013-2014,20887.0,21491.0,1.03
Madhya Pradesh,Jabalpur,2014-2015,20000.0,19000.0,0.95
Madhya Pradesh,Jabalpur,2015-2016,46000.0,55000.0,1.2
Madhya Pradesh,Jabalpur,2016-2017,62000.0,81000.0,1.31
Madhya Pradesh,Jabalpur,2017-2018,41600.0,68890.0,1.66
Madhya Pradesh,Jabalpur,2018-2019,4630.0,6326.0,1.37
Madhya Pradesh,Jabalpur,2019-2020,2155.0,2944.0,1.37
Madhya Pradesh,Jabalpur,2020-2021,4186.0,5903.0,1.41
Madhya Pradesh,Jabalpur,2021-2022,13279.0,14474.0,1.09
Madhya Pradesh,Jabalpur,2022-2023,18609.0,23969.0,1.29
Madhya Pradesh,Jhabua,2013-2014,175.0,196.0,1.12
Madhya Pradesh,Jhabua,2017-2018,60.0,70.0,1.17
Madhya Pradesh,Jhabua,2018-2019,141.0,81.0,0.57
Madhya Pradesh,Jhabua,2019-2020,103.0,79.0,0.77
Madhya Pradesh,Jhabua,2020-2021,169.0,160.0,0.95
Madhya Pradesh,Jhabua,2021-2022,54.0,37.0,0.69
Madhya Pradesh,Jhabua,2022-2023,130.0,89.0,0.68
