State,District,Year,rice_area,rice_production,rice_yield
Maharashtra,Pune,2022-2023,59820.51,151843.76,2.54
Maharashtra,Raigad,2013-2014,127900.0,365900.0,5.699999999999999
Maharashtra,Raigad,2014-2015,125300.0,350800.0,6.07
Maharashtra,Raigad,2015-2016,115600.0,339900.0,6.07
Maharashtra,Raigad,2016-2017,113300.0,309100.0,5.77
Maharashtra,Raigad,2017-2018,114237.0,310800.0,5.87
Maharashtra,Raigad,2018-2019,114079.0,324055.0,6.01
Maharashtra,Raigad,2019-2020,98901.0,195427.0,5.27
Maharashtra,Raigad,2020-2021,98676.47,184482.76,4.64
Maharashtra,Raigad,2021-2022,99091.79,227504.54,5.19
Maharashtra,Raigad,2022-2023,96092.9,257787.54,6.72
Maharashtra,Ratnagiri,2013-2014,72100.0,213200.0,2.96
Maharashtra,Ratnagiri,2014-2015,72500.0,220500.0,3.04
Maharashtra,Ratnagiri,2015-2016,71000.0,174100.0,2.45
Maharashtra,Ratnagiri,2016-2017,75340.0,236400.0,5.640000000000001
Maharashtra,Ratnagiri,2017-2018,75229.0,224500.0,6.43
Maharashtra,Ratnagiri,2018-2019,76116.0,240960.0,6.17
Maharashtra,Ratnagiri,2019-2020,75411.0,238619.0,5.16
Maharashtra,Ratnagiri,2020-2021,75856.08,213638.99,4.779999999999999
Maharashtra,Ratnagiri,2021-2022,77237.45,221197.75,5.55
Maharashtra,Ratnagiri,2022-2023,69200.73,206477.5,6.55
Maharashtra,Sangli,2013-2014,14500.0,25500.0,1.76
Maharashtra,Sangli,2014-2015,15500.0,31400.0,2.03
Maharashtra,Sangli,2015-2016,22600.0,43400.0,1.92
Maharashtra,Sangli,2016-2017,16800.0,42900.0,2.55
Maharashtra,Sangli,2017-2018,17000.0,39300.0,2.31
Maharashtra,Sangli,2018-2019,15423.0,40619.0,2.63
Maharashtra,Sangli,2019-2020,15472.0,19618.0,1.27
Maharashtra,Sangli,2020-2021,15512.15,43546.04,2.81
Maharashtra,Sangli,2021-2022,14931.0,36999.81,2.48
Maharashtra,Sangli,2022-2023,14704.8,38937.54,2.65
Maharashtra,Satara,2013-2014,50400.0,75600.0,1.5
Maharashtra,Satara,2014-2015,52900.0,94700.0,1.79
Maharashtra,Satara,2015-2016,52700.0,79700.0,1.51
Maharashtra,Satara,2016-2017,47000.0,82100.0,1.75
Maharashtra,Satara,2017-2018,45800.0,83000.0,1.81
Maharashtra,Satara,2018-2019,47026.0,109002.0,2.32
Maharashtra,Satara,2019-2020,49635.0,71367.0,1.44
Maharashtra,Satara,2020-2021,46954.0,108948.5,2.32
Maharashtra,Satara,2021-2022,45099.32,88918.68,1.97
Maharashtra,Satara,2022-2023,47710.76,93200.74,1.95
Maharashtra,Sindhudurg,2013-2014,76800.0,238400.0,5.29
Maharashtra,Sindhudurg,2014-2015,70000.0,227800.0,5.38
Maharashtra,Sindhudurg,2015-2016,67200.0,196100.0,5.29
Maharashtra,Sindhudurg,2016-2017,64000.0,208900.0,5.42
Maharashtra,Sindhudurg,2017-2018,64020.0,206200.0,5.359999999999999
Maharashtra,Sindhudurg,2018-2019,64050.0,188393.0,5.949999999999999
Maharashtra,Sindhudurg,2019-2020,64051.0,160096.0,4.99
Maharashtra,Sindhudurg,2020-2021,63614.18,177993.5,5.42
Maharashtra,Sindhudurg,2021-2022,63614.18,164786.76,5.26
Maharashtra,Sindhudurg,2022-2023,63614.18,172374.22,6.640000000000001
Maharashtra,Solapur,2013-2014,400.0,100.0,0.25
Maharashtra,Solapur,2014-2015,400.0,100.0,0.25
Maharashtra,Solapur,2015-2016,200.0,0.0,0.0
Maharashtra,Solapur,2016-2017,200.0,43.0,0.22
Maharashtra,Solapur,2017-2018,600.0,70.0,0.12
Maharashtra,Solapur,2018-2019,1924.0,173.0,0.09
Maharashtra,Solapur,2019-2020,1189.0,187.0,0.16
Maharashtra,Solapur,2020-2021,1486.58,2802.66,1.89
Maharashtra,Solapur,2021-2022,59.0,41.79,3.49
Maharashtra,Solapur,2022-2023,8.75,34.61,3.95
Maharashtra,Thane,2013-2014,139600.0,334000.0,5.25
Maharashtra,Thane,2014-2015,58000.0,140400.0,5.09
Maharashtra,Thane,2015-2016,55400.0,125200.0,4.76
Maharashtra,Thane,2016-2017,55100.0,149700.0,3.72
Maharashtra,Thane,2017-2018,54748.0,101200.0,3.93
Maharashtra,Thane,2018-2019,54923.0,139478.0,5.43
Maharashtra,Thane,2019-2020,55273.0,118613.0,5.26
Maharashtra,Thane,2020-2021,54864.65,106472.97,4.23
Maharashtra,Thane,2021-2022,54945.01,129251.41,6.859999999999999
Maharashtra,Thane,2022-2023,54943.94,146981.83,5.09
Maharashtra,Yavatmal,2013-2014,100.0,0.0,0.0
Manipur,Bishnupur,2013-2014,28710.0,106450.0,3.71
Manipur,Bishnupur,2014-2015,29860.0,82350.0,2.76
Manipur,Bishnupur,2015-2016,33330.0,87250.0,2.62
Manipur,Bishnupur,2016-2017,33360.0,111920.0,3.35
Manipur,Bishnupur,2017-2018,31480.0,113470.0,3.6
Manipur,Bishnupur,2018-2019,29860.0,113400.0,3.8
Manipur,Bishnupur,2019-2020,20159.0,53440.0,2.65
Manipur,Bishnupur,2020-2021,20813.0,77210.0,3.71
Manipur,Bishnupur,2021-2022,23810.0,67880.0,2.85
Manipur,Bishnupur,2022-2023,23000.0,31880.0,1.39
Manipur,Chandel,2013-2014,10030.0,12480.0,1.24
Manipur,Chandel,2014-2015,10030.0,16020.0,1.6
Manipur,Chandel,2015-2016,10030.0,12300.0,1.23
Manipur,Chandel,2016-2017,10030.0,15250.0,1.52
Manipur,Chandel,2017-2018,10010.0,11570.0,1.16
Manipur,Chandel,2018-2019,10030.0,11750.0,1.17
Manipur,Chandel,2019-2020,9482.0,16544.0,1.74
Manipur,Chandel,2020-2021,11251.0,34984.0,3.11
Manipur,Chandel,2021-2022,10030.0,11200.0,1.12
Manipur,Chandel,2022-2023,10030.0,10790.0,1.08
Manipur,Churachandpur,2013-2014,29120.0,33000.0,1.13
Manipur,Churachandpur,2014-2015,29120.0,46880.0,1.61
Manipur,Churachandpur,2015-2016,29120.0,33140.0,1.14
Manipur,Churachandpur,2016-2017,29120.0,44610.0,1.53
Manipur,Churachandpur,2017-2018,29040.0,31070.0,1.07
Manipur,Churachandpur,2018-2019,29120.0,34000.0,1.17
Manipur,Churachandpur,2019-2020,21410.0,37898.0,1.77
Manipur,Churachandpur,2020-2021,21413.0,42285.0,1.97
Manipur,Churachandpur,2021-2022,29120.0,32430.0,1.11
Manipur,Churachandpur,2022-2023,26260.0,21170.0,0.81
Manipur,Imphal east,2013-2014,36040.0,129750.0,3.6
Manipur,Imphal east,2014-2015,36040.0,87000.0,2.41
Manipur,Imphal east,2015-2016,36650.0,108090.0,2.95
Manipur,Imphal east,2016-2017,41640.0,117590.0,2.82
Manipur,Imphal east,2017-2018,40690.0,134700.0,3.31
Manipur,Imphal east,2018-2019,39590.0,125370.0,3.17
Manipur,Imphal east,2019-2020,25369.0,52798.0,2.08
Manipur,Imphal east,2020-2021,23997.0,60950.0,2.54
Manipur,Imphal east,2021-2022,33460.0,88750.0,2.65
Manipur,Imphal east,2022-2023,28750.0,41380.0,1.44
Manipur,Imphal west,2013-2014,38480.0,134600.0,3.5
Manipur,Imphal west,2014-2015,38980.0,106470.0,2.73
Manipur,Imphal west,2015-2016,43450.0,111270.0,2.56
Manipur,Imphal west,2016-2017,45380.0,157000.0,3.46
Manipur,Imphal west,2017-2018,43740.0,144350.0,3.3
Manipur,Imphal west,2018-2019,42580.0,135800.0,3.19
Manipur,Imphal west,2019-2020,22968.0,56346.0,2.45
Manipur,Imphal west,2020-2021,23356.0,69795.0,2.99
Manipur,Imphal west,2021-2022,29820.0,67960.0,2.28
Manipur,Imphal west,2022-2023,24540.0,25130.0,1.02
Manipur,Senapati,2013-2014,12100.0,19200.0,1.59
Manipur,Senapati,2014-2015,12100.0,19420.0,1.6
Manipur,Senapati,2015-2016,12100.0,14440.0,1.19
Manipur,Senapati,2016-2017,12100.0,18270.0,1.51
Manipur,Senapati,2017-2018,12100.0,15250.0,1.26
Manipur,Senapati,2018-2019,12100.0,17200.0,1.42
Manipur,Senapati,2019-2020,24455.0,10517.0,0.43
Manipur,Senapati,2020-2021,26701.0,77541.0,2.9
Manipur,Senapati,2021-2022,12100.0,13830.0,1.14
Manipur,Senapati,2022-2023,12100.0,13830.0,1.14
Manipur,Tamenglong,2013-2014,27450.0,32580.0,1.19
Manipur,Tamenglong,2014-2015,27450.0,41970.0,1.53
Manipur,Tamenglong,2015-2016,27450.0,34370.0,1.25
Manipur,Tamenglong,2016-2017,27450.0,41410.0,1.51
Manipur,Tamenglong,2017-2018,27440.0,29500.0,1.08
Manipur,Tamenglong,2018-2019,27450.0,30430.0,1.11
Manipur,Tamenglong,2019-2020,18497.0,22403.0,1.21
Manipur,Tamenglong,2020-2021,19873.0,28439.0,1.43
Manipur,Tamenglong,2021-2022,27450.0,27440.0,1.0
Manipur,Tamenglong,2022-2023,27450.0,23900.0,0.87
Manipur,Thoubal,2013-2014,30750.0,114230.0,3.71
Manipur,Thoubal,2014-2015,30680.0,85320.0,2.78
Manipur,Thoubal,2015-2016,34750.0,95080.0,2.74
Manipur,Thoubal,2016-2017,34800.0,123690.0,3.55
Manipur,Thoubal,2017-2018,32100.0,115320.0,3.59
Manipur,Thoubal,2018-2019,32650.0,120700.0,3.7
Manipur,Thoubal,2019-2020,25159.0,63833.0,2.54
Manipur,Thoubal,2020-2021,24551.0,81848.0,3.33
Manipur,Thoubal,2021-2022,24120.0,57540.0,2.39
Manipur,Thoubal,2022-2023,24130.0,55440.0,2.3
Manipur,Ukhrul,2013-2014,10120.0,15380.0,1.52
Manipur,Ukhrul,2014-2015,10120.0,16550.0,1.64
Manipur,Ukhrul,2015-2016,10120.0,12200.0,1.21
Manipur,Ukhrul,2016-2017,10120.0,15860.0,1.57
Manipur,Ukhrul,2017-2018,10110.0,12590.0,1.25
Manipur,Ukhrul,2018-2019,10120.0,13780.0,1.36
Manipur,Ukhrul,2019-2020,8122.0,17101.0,2.11
Manipur,Ukhrul,2020-2021,6541.0,17624.0,2.69
Manipur,Ukhrul,2021-2022,10120.0,11220.0,1.11
Manipur,Ukhrul,2022-2023,10120.0,9300.0,0.92
Meghalaya,East garo hills,2013-2014,9021.0,19179.0,5.8
Meghalaya,East garo hills,2014-2015,9032.0,20479.0,6.109999999999999
Meghalaya,East garo hills,2015-2016,9043.0,20760.0,6.21
Meghalaya,East garo hills,2016-2017,9165.0,21141.0,6.23
Meghalaya,East garo hills,2017-2018,9159.0,21142.0,6.25
Meghalaya,East garo hills,2018-2019,9124.0,20949.0,6.23
Meghalaya,East garo hills,2019-2020,9137.0,21020.0,6.24
Meghalaya,East garo hills,2020-2021,8663.0,19837.0,6.24
Meghalaya,East garo hills,2021-2022,8620.0,19793.0,4.43
Meghalaya,East garo hills,2022-2023,6646.0,13034.0,3.92
Meghalaya,East jaintia hills,2013-2014,8009.0,15854.0,6.51
Meghalaya,East jaintia hills,2014-2015,4389.0,9050.0,6.74
Meghalaya,East jaintia hills,2015-2016,4398.0,9185.0,6.84
Meghalaya,East jaintia hills,2016-2017,4409.0,9230.0,6.85
Meghalaya,East jaintia hills,2017-2018,4411.0,9243.0,6.85
Meghalaya,East jaintia hills,2018-2019,4412.0,9250.0,6.85
Meghalaya,East jaintia hills,2019-2020,4411.0,9248.0,6.859999999999999
Meghalaya,East jaintia hills,2020-2021,4412.0,9263.0,6.8100000000000005
Meghalaya,East jaintia hills,2021-2022,4387.0,9205.0,4.5
Meghalaya,East jaintia hills,2022-2023,4385.0,9626.0,4.59
Meghalaya,East khasi hills,2013-2014,5834.0,12592.0,7.13
Meghalaya,East khasi hills,2014-2015,5843.0,13491.0,7.51
Meghalaya,East khasi hills,2015-2016,5853.0,13761.0,7.710000000000001
Meghalaya,East khasi hills,2016-2017,5875.0,13775.0,7.72
Meghalaya,East khasi hills,2017-2018,5869.0,13759.0,7.72
Meghalaya,East khasi hills,2018-2019,5870.0,13764.0,7.72
Meghalaya,East khasi hills,2019-2020,5869.0,13660.0,7.36
Meghalaya,East khasi hills,2020-2021,5870.0,13674.0,7.35
Meghalaya,East khasi hills,2021-2022,5459.0,12580.0,2.3
Meghalaya,East khasi hills,2022-2023,8662.0,16862.0,1.95
Meghalaya,North garo hills,2013-2014,83.0,120.0,1.45
Meghalaya,North garo hills,2014-2015,8764.0,20003.0,6.050000000000001
Meghalaya,North garo hills,2015-2016,8773.0,20433.0,6.200000000000001
Meghalaya,North garo hills,2016-2017,8889.0,20734.0,6.220000000000001
Meghalaya,North garo hills,2017-2018,8884.0,20726.0,6.220000000000001
Meghalaya,North garo hills,2018-2019,8839.0,20530.0,6.180000000000001
Meghalaya,North garo hills,2019-2020,8853.0,20614.0,6.200000000000001
Meghalaya,North garo hills,2020-2021,8347.0,19382.0,6.210000000000001
Meghalaya,North garo hills,2021-2022,8290.0,19266.0,4.62
Meghalaya,North garo hills,2022-2023,8001.0,17358.0,4.359999999999999
Meghalaya,Ri bhoi,2013-2014,9607.0,29791.0,7.859999999999999
Meghalaya,Ri bhoi,2014-2015,9619.0,31995.0,8.59
Meghalaya,Ri bhoi,2015-2016,9633.0,32300.0,8.809999999999999
Meghalaya,Ri bhoi,2016-2017,9667.0,32471.0,8.82
Meghalaya,Ri bhoi,2017-2018,9670.0,32432.0,8.809999999999999
Meghalaya,Ri bhoi,2018-2019,9671.0,32443.0,8.809999999999999
Meghalaya,Ri bhoi,2019-2020,9669.0,32435.0,8.8
Meghalaya,Ri bhoi,2020-2021,9671.0,32455.0,8.809999999999999
Meghalaya,Ri bhoi,2021-2022,9322.0,31546.0,3.38
Meghalaya,Ri bhoi,2022-2023,10688.0,36140.0,3.38
Meghalaya,South garo hills,2013-2014,8511.0,17422.0,5.380000000000001
Meghalaya,South garo hills,2014-2015,8526.0,18717.0,5.75
Meghalaya,South garo hills,2015-2016,8540.0,19099.0,5.890000000000001
Meghalaya,South garo hills,2016-2017,8594.0,19271.0,5.91
Meghalaya,South garo hills,2017-2018,8587.0,19270.0,5.91
Meghalaya,South garo hills,2018-2019,8542.0,19052.0,5.87
Meghalaya,South garo hills,2019-2020,8557.0,19137.0,5.89
Meghalaya,South garo hills,2020-2021,7821.0,17545.0,5.9
Meghalaya,South garo hills,2021-2022,7537.0,17114.0,4.57
Meghalaya,South garo hills,2022-2023,6360.0,12857.0,4.11
Meghalaya,South west garo hills,2013-2014,4879.0,22168.0,4.54
Meghalaya,South west garo hills,2014-2015,17718.0,57108.0,9.94
Meghalaya,South west garo hills,2015-2016,17727.0,56863.0,9.88
Meghalaya,South west garo hills,2016-2017,17771.0,57183.0,9.92
Meghalaya,South west garo hills,2017-2018,17769.0,57212.0,9.93
Meghalaya,South west garo hills,2018-2019,17724.0,56798.0,9.87
Meghalaya,South west garo hills,2019-2020,17739.0,56962.0,9.9
Meghalaya,South west garo hills,2020-2021,17199.0,55812.0,9.89
Meghalaya,South west garo hills,2021-2022,10948.0,31688.0,5.73
Meghalaya,South west garo hills,2022-2023,11878.0,32807.0,4.94
Meghalaya,South west khasi hills,2013-2014,34.0,84.0,2.47
Meghalaya,South west khasi hills,2014-2015,1819.0,3332.0,6.569999999999999
Meghalaya,South west khasi hills,2015-2016,1826.0,3431.0,6.76
Meghalaya,South west khasi hills,2016-2017,1834.0,3449.0,6.76
Meghalaya,South west khasi hills,2017-2018,1832.0,3449.0,6.77
Meghalaya,South west khasi hills,2018-2019,1833.0,3453.0,6.779999999999999
Meghalaya,South west khasi hills,2019-2020,1832.0,3450.0,6.77
Meghalaya,South west khasi hills,2020-2021,1833.0,3463.0,6.7700000000000005
Meghalaya,South west khasi hills,2021-2022,1790.0,3346.0,4.03
Meghalaya,South west khasi hills,2022-2023,1585.0,2965.0,4.03
Meghalaya,West garo hills,2013-2014,30362.0,91035.0,9.49
Meghalaya,West garo hills,2014-2015,30510.0,95779.0,9.93
Meghalaya,West garo hills,2015-2016,30529.0,96499.0,9.98
Meghalaya,West garo hills,2016-2017,30809.0,98375.0,10.1
Meghalaya,West garo hills,2017-2018,30804.0,98395.0,10.1
Meghalaya,West garo hills,2018-2019,30759.0,97794.0,10.06
Meghalaya,West garo hills,2019-2020,30774.0,98019.0,10.08
Meghalaya,West garo hills,2020-2021,29623.0,95463.0,10.09
Meghalaya,West garo hills,2021-2022,24403.0,60851.0,4.94
Meghalaya,West garo hills,2022-2023,20416.0,49454.0,4.58
Meghalaya,West jaintia hills,2013-2014,77.0,166.0,2.16
Meghalaya,West jaintia hills,2014-2015,8076.0,17315.0,6.94
Meghalaya,West jaintia hills,2015-2016,8097.0,17606.0,7.09
Meghalaya,West jaintia hills,2016-2017,8114.0,17693.0,7.08
Meghalaya,West jaintia hills,2017-2018,8111.0,17700.0,7.09
Meghalaya,West jaintia hills,2018-2019,8112.0,17709.0,7.08
Meghalaya,West jaintia hills,2019-2020,8111.0,17706.0,7.08
Meghalaya,West jaintia hills,2020-2021,8112.0,17720.0,7.07
Meghalaya,West jaintia hills,2021-2022,8054.0,17587.0,4.75
Meghalaya,West jaintia hills,2022-2023,8054.0,15198.0,4.449999999999999
Meghalaya,West khasi hills,2013-2014,6020.0,10290.0,6.38
Meghalaya,West khasi hills,2014-2015,6027.0,10969.0,6.5200000000000005
Meghalaya,West khasi hills,2015-2016,6036.0,11139.0,6.65
Meghalaya,West khasi hills,2016-2017,6051.0,11196.0,6.73
Meghalaya,West khasi hills,2017-2018,6045.0,11220.0,6.719999999999999
Meghalaya,West khasi hills,2018-2019,6046.0,11228.0,6.69
Meghalaya,West khasi hills,2019-2020,6045.0,11225.0,6.67
Meghalaya,West khasi hills,2020-2021,6046.0,11235.0,6.640000000000001
Meghalaya,West khasi hills,2021-2022,6023.0,11191.0,4.39
Meghalaya,West khasi hills,2022-2023,8622.0,16004.0,4.35
Mizoram,Aizawl,2013-2014,3744.0,5270.0,3.45
Mizoram,Aizawl,2014-2015,3919.0,6310.0,3.8
Mizoram,Aizawl,2015-2016,3944.0,6396.0,3.8
Mizoram,Aizawl,2016-2017,3949.0,6416.0,3.8
Mizoram,Aizawl,2017-2018,3858.0,6074.0,3.62
Mizoram,Aizawl,2018-2019,3892.0,6304.0,3.71
Mizoram,Aizawl,2019-2020,3892.0,5676.0,3.47
Mizoram,Aizawl,2020-2021,2867.0,4121.0,3.51
Mizoram,Aizawl,2021-2022,2749.0,3953.0,3.5
Mizoram,Aizawl,2022-2023,2615.0,3477.0,3.3600000000000003
Mizoram,Champhai,2013-2014,9986.0,15780.0,3.28
Mizoram,Champhai,2014-2015,8781.0,13737.0,3.1100000000000003
Mizoram,Champhai,2015-2016,8808.0,14910.0,3.35
Mizoram,Champhai,2016-2017,9017.0,14383.0,3.18
Mizoram,Champhai,2017-2018,8890.4,14832.1,3.52
Mizoram,Champhai,2018-2019,8800.0,15009.0,3.56
Mizoram,Champhai,2019-2020,8470.0,15424.0,3.74
Mizoram,Champhai,2020-2021,6092.0,12611.0,4.1
Mizoram,Champhai,2021-2022,5526.0,11380.0,3.89
Mizoram,Champhai,2022-2023,5913.0,11395.0,3.68
Mizoram,Hnahthial,2020-2021,850.0,1067.0,2.9
Mizoram,Hnahthial,2021-2022,722.0,927.0,3.27
Mizoram,Hnahthial,2022-2023,852.0,1090.0,2.99
Mizoram,Khawzawl,2020-2021,1649.0,2310.0,3.03
Mizoram,Khawzawl,2021-2022,1650.0,2595.0,3.6
Mizoram,Khawzawl,2022-2023,1150.0,1765.0,3.2
Mizoram,Kolasib,2013-2014,6076.0,10160.0,4.98
Mizoram,Kolasib,2014-2015,5871.0,10865.0,4.8
Mizoram,Kolasib,2015-2016,5780.0,10966.0,3.42
Mizoram,Kolasib,2016-2017,5718.0,10961.0,3.4400000000000004
Mizoram,Kolasib,2017-2018,5668.0,10954.0,3.45
Mizoram,Kolasib,2018-2019,5649.0,11248.0,3.56
Mizoram,Kolasib,2019-2020,5610.0,11350.0,3.48
Mizoram,Kolasib,2020-2021,5414.0,12042.0,3.95
Mizoram,Kolasib,2021-2022,5362.0,11965.0,3.92
Mizoram,Kolasib,2022-2023,5223.0,11579.0,3.9
Mizoram,Lawngtlai,2013-2014,6207.0,8936.0,5.119999999999999
Mizoram,Lawngtlai,2014-2015,5887.0,10307.0,6.07
Mizoram,Lawngtlai,2015-2016,5815.0,9672.0,5.69
Mizoram,Lawngtlai,2016-2017,5735.0,9485.0,5.61
Mizoram,Lawngtlai,2017-2018,5474.0,9057.1,5.6
Mizoram,Lawngtlai,2018-2019,5210.0,8539.0,5.54
Mizoram,Lawngtlai,2019-2020,5404.0,8910.0,5.619999999999999
Mizoram,Lawngtlai,2020-2021,5411.0,8924.0,5.63
Mizoram,Lawngtlai,2021-2022,5259.0,8676.0,5.31
Mizoram,Lawngtlai,2022-2023,5085.0,8794.0,5.36
Mizoram,Lunglei,2013-2014,4335.0,6156.0,4.61
Mizoram,Lunglei,2014-2015,4168.0,6347.0,5.91
Mizoram,Lunglei,2015-2016,4185.0,5935.0,5.75
Mizoram,Lunglei,2016-2017,3915.0,6339.0,5.94
Mizoram,Lunglei,2017-2018,3389.7,4936.6,3.19
Mizoram,Lunglei,2018-2019,3681.0,5512.0,5.26
Mizoram,Lunglei,2019-2020,3618.0,5505.0,5.279999999999999
Mizoram,Lunglei,2020-2021,2846.0,4613.0,5.37
Mizoram,Lunglei,2021-2022,2210.0,3204.0,5.28
Mizoram,Lunglei,2022-2023,2187.0,3190.0,5.25
Mizoram,Mamit,2013-2014,3138.0,4059.0,3.18
Mizoram,Mamit,2014-2015,3158.0,4397.0,3.41
Mizoram,Mamit,2015-2016,3308.0,4860.0,3.3200000000000003
Mizoram,Mamit,2016-2017,3222.0,4826.0,3.36
Mizoram,Mamit,2017-2018,3150.0,3874.0,2.92
Mizoram,Mamit,2018-2019,2969.0,3939.0,3.06
Mizoram,Mamit,2019-2020,2878.0,3787.0,3.03
Mizoram,Mamit,2020-2021,2398.0,2972.0,2.33
Mizoram,Mamit,2021-2022,3692.0,5056.0,4.71
Mizoram,Mamit,2022-2023,3667.0,4970.0,4.720000000000001
Mizoram,Saiha,2013-2014,1163.0,1703.0,3.06
Mizoram,Saiha,2014-2015,1062.0,1596.0,3.1
Mizoram,Saiha,2015-2016,1105.0,1756.0,3.27
Mizoram,Saiha,2016-2017,1109.0,1759.0,3.26
Mizoram,Saiha,2017-2018,1488.0,2475.3,5.21
Mizoram,Saiha,2018-2019,1113.0,1834.0,3.35
Mizoram,Saiha,2019-2020,1101.0,1736.0,3.2
Mizoram,Saiha,2020-2021,1210.0,1892.0,3.18
Mizoram,Saiha,2021-2022,1197.0,1872.0,3.16
Mizoram,Saiha,2022-2023,1205.0,1876.0,3.16
Mizoram,Saitual,2020-2021,2263.0,3768.0,3.54
Mizoram,Saitual,2021-2022,2298.0,3470.0,3.52
Mizoram,Saitual,2022-2023,1932.0,2918.0,3.5
Mizoram,Serchhip,2013-2014,4154.0,6930.0,3.35
Mizoram,Serchhip,2014-2015,4084.0,7120.0,3.4400000000000004
Mizoram,Serchhip,2015-2016,4208.0,7594.0,3.5
Mizoram,Serchhip,2016-2017,4193.0,7347.0,3.38
Mizoram,Serchhip,2017-2018,4196.1,7402.6,3.41
Mizoram,Serchhip,2018-2019,4236.0,7625.0,3.49
Mizoram,Serchhip,2019-2020,4237.0,7851.0,3.58
Mizoram,Serchhip,2020-2021,4246.0,7862.0,3.58
Mizoram,Serchhip,2021-2022,4242.0,7783.0,3.54
Mizoram,Serchhip,2022-2023,4242.0,7782.0,3.54
Nagaland,Chumoukedima,2022-2023,19975.0,57184.0,2.86
Nagaland,Dimapur,2013-2014,47120.0,116800.0,5.09
Nagaland,Dimapur,2014-2015,47680.0,121990.0,5.23
Nagaland,Dimapur,2015-2016,48430.0,125360.0,5.29
Nagaland,Dimapur,2016-2017,48890.0,129590.0,5.43
Nagaland,Dimapur,2017-2018,49450.0,132900.0,5.51
Nagaland,Dimapur,2018-2019,49470.0,133860.0,5.53
Nagaland,Dimapur,2019-2020,50350.0,137216.0,5.550000000000001
Nagaland,Dimapur,2020-2021,50990.0,139260.0,5.57
Nagaland,Dimapur,2021-2022,20921.0,46040.0,4.01
Nagaland,Dimapur,2022-2023,6136.0,18771.0,3.06
Nagaland,Kiphire,2013-2014,10090.0,19880.0,1.97
Nagaland,Kiphire,2014-2015,10340.0,21130.0,2.04
Nagaland,Kiphire,2015-2016,10870.0,23080.0,2.12
Nagaland,Kiphire,2016-2017,11560.0,25540.0,2.21
Nagaland,Kiphire,2017-2018,12000.0,26880.0,2.24
Nagaland,Kiphire,2018-2019,12090.0,27270.0,2.26
Nagaland,Kiphire,2019-2020,12150.0,27537.0,2.27
Nagaland,Kiphire,2020-2021,12210.0,27693.0,2.27
Nagaland,Kiphire,2021-2022,6803.0,9816.0,1.44
Nagaland,Kiphire,2022-2023,11092.0,26068.0,2.35
Nagaland,Kohima,2013-2014,14370.0,34020.0,2.37
Nagaland,Kohima,2014-2015,14860.0,35980.0,2.42
Nagaland,Kohima,2015-2016,15350.0,37950.0,2.47
Nagaland,Kohima,2016-2017,15760.0,39920.0,2.53
Nagaland,Kohima,2017-2018,16210.0,41600.0,2.57
Nagaland,Kohima,2018-2019,16420.0,42540.0,2.59
Nagaland,Kohima,2019-2020,16650.0,43443.0,2.61
Nagaland,Kohima,2020-2021,16810.0,43965.0,2.62
Nagaland,Kohima,2021-2022,11730.0,23312.0,1.99
Nagaland,Kohima,2022-2023,12135.0,35421.0,2.92
Nagaland,Longleng,2013-2014,6780.0,13390.0,1.97
Nagaland,Longleng,2014-2015,7270.0,14980.0,2.06
Nagaland,Longleng,2015-2016,7810.0,16750.0,2.14
Nagaland,Longleng,2016-2017,8110.0,18000.0,2.22
Nagaland,Longleng,2017-2018,8570.0,19380.0,2.26
Nagaland,Longleng,2018-2019,8710.0,19860.0,2.28
Nagaland,Longleng,2019-2020,8770.0,20077.0,2.29
Nagaland,Longleng,2020-2021,8810.0,20211.0,2.29
Nagaland,Longleng,2021-2022,5200.0,9155.0,1.76
Nagaland,Longleng,2022-2023,8361.0,19832.0,2.37
Nagaland,Mokokchung,2013-2014,15150.0,32880.0,2.17
Nagaland,Mokokchung,2014-2015,15520.0,34500.0,2.22
Nagaland,Mokokchung,2015-2016,15890.0,36160.0,2.28
Nagaland,Mokokchung,2016-2017,16230.0,37920.0,2.34
Nagaland,Mokokchung,2017-2018,16670.0,39440.0,2.37
Nagaland,Mokokchung,2018-2019,16860.0,40250.0,2.39
Nagaland,Mokokchung,2019-2020,17000.0,40834.0,2.4
Nagaland,Mokokchung,2020-2021,17110.0,41180.0,2.41
Nagaland,Mokokchung,2021-2022,10767.0,19023.0,1.77
Nagaland,Mokokchung,2022-2023,17847.0,43878.0,2.46
Nagaland,Mon,2013-2014,20720.0,43000.0,4.67
Nagaland,Mon,2014-2015,21120.0,44530.0,4.75
Nagaland,Mon,2015-2016,21710.0,46880.0,4.82
Nagaland,Mon,2016-2017,22170.0,49170.0,4.970000000000001
Nagaland,Mon,2017-2018,22740.0,51090.0,5.02
Nagaland,Mon,2018-2019,23050.0,52050.0,5.050000000000001
Nagaland,Mon,2019-2020,23190.0,52622.0,5.0600000000000005
Nagaland,Mon,2020-2021,23300.0,53012.0,5.08
Nagaland,Mon,2021-2022,15650.0,25978.0,1.66
Nagaland,Mon,2022-2023,23102.0,52847.0,2.29
Nagaland,Noklak,2021-2022,3920.0,6562.0,1.67
Nagaland,Noklak,2022-2023,5722.0,13184.0,2.3
Nagaland,Nuiland,2022-2023,18637.0,56766.0,3.05
Nagaland,Peren,2013-2014,15560.0,35790.0,4.94
