State,District,Year,total_area,total_production,agri_yield_index
Manipur,Churachandpur,2024,26490.0,30920.0,1.1672329180822951
Manipur,Churachandpur,2025,26490.0,30920.0,1.1672329180822951
Manipur,Imphal east,2013,36720.0,166794.0,4.542320261437909
Manipur,Imphal east,2014,36735.0,124066.0,3.3773240778549067
Manipur,Imphal east,2015,37335.0,147586.0,3.9530199544663183
Manipur,Imphal east,2016,42325.0,157093.0,3.7115888954518605
Manipur,Imphal east,2017,41370.0,174197.0,4.2107082426879385
Manipur,Imphal east,2018,40270.0,163929.0,4.0707474546809035
Manipur,Imphal east,2019,25369.0,52798.0,2.081201466356577
Manipur,Imphal east,2020,23997.0,60950.0,2.53990082093595
Manipur,Imphal east,2021,34080.0,128180.0,3.761150234741784
Manipur,Imphal east,2022,29350.0,75640.0,2.5771720613287905
Manipur,Imphal east,2023,29350.0,75640.0,2.5771720613287905
Manipur,Imphal east,2024,29350.0,75640.0,2.5771720613287905
Manipur,Imphal east,2025,29350.0,75640.0,2.5771720613287905
Manipur,Imphal west,2013,39415.0,185641.0,4.70990739566155
Manipur,Imphal west,2014,39915.0,157515.0,3.946260804208944
Manipur,Imphal west,2015,44384.0,163632.0,3.686733958183129
Manipur,Imphal west,2016,46314.0,209367.0,4.520598523124757
Manipur,Imphal west,2017,44674.0,196717.0,4.4033889958365044
Manipur,Imphal west,2018,43530.0,188179.0,4.322972662531588
Manipur,Imphal west,2019,22968.0,56346.0,2.453239289446186
Manipur,Imphal west,2020,23356.0,69795.0,2.988311354684021
Manipur,Imphal west,2021,30350.0,96730.0,3.187149917627677
Manipur,Imphal west,2022,25330.0,71340.0,2.8164232135807343
Manipur,Imphal west,2023,25330.0,71340.0,2.8164232135807343
Manipur,Imphal west,2024,25330.0,71340.0,2.8164232135807343
Manipur,Imphal west,2025,25330.0,71340.0,2.8164232135807343
Manipur,Senapati,2013,12395.0,32374.0,2.611859620814845
Manipur,Senapati,2014,12394.0,32594.0,2.629820881071486
Manipur,Senapati,2015,12434.0,27361.0,2.200498632781084
Manipur,Senapati,2016,12434.0,31191.0,2.5085250120636964
Manipur,Senapati,2017,12436.0,28178.0,2.265841106465101
Manipur,Senapati,2018,12437.0,30128.0,2.4224491436841684
Manipur,Senapati,2019,24455.0,10517.0,0.4300552034348804
Manipur,Senapati,2020,26701.0,77541.0,2.9040485375079585
Manipur,Senapati,2021,12400.0,27080.0,2.1838709677419357
Manipur,Senapati,2022,12400.0,27080.0,2.1838709677419357
Manipur,Senapati,2023,12400.0,27080.0,2.1838709677419357
Manipur,Senapati,2024,12400.0,27080.0,2.1838709677419357
Manipur,Senapati,2025,12400.0,27080.0,2.1838709677419357
Manipur,Tamenglong,2013,27731.0,44556.0,1.6067217193754282
Manipur,Tamenglong,2014,27703.0,53921.0,1.9463956972169079
Manipur,Tamenglong,2015,27744.0,47515.0,1.7126225490196079
Manipur,Tamenglong,2016,27744.0,54559.0,1.9665152825836216
Manipur,Tamenglong,2017,27731.0,42645.0,1.5378096714867837
Manipur,Tamenglong,2018,27741.0,43574.0,1.5707436646119461
Manipur,Tamenglong,2019,18497.0,22403.0,1.2111693788181868
Manipur,Tamenglong,2020,19873.0,28439.0,1.4310370854928798
Manipur,Tamenglong,2021,27700.0,40540.0,1.463537906137184
Manipur,Tamenglong,2022,27700.0,36940.0,1.3335740072202167
Manipur,Tamenglong,2023,27700.0,36940.0,1.3335740072202167
Manipur,Tamenglong,2024,27700.0,36940.0,1.3335740072202167
Manipur,Tamenglong,2025,27700.0,36940.0,1.3335740072202167
Manipur,Thoubal,2013,32270.0,200298.0,6.206941431670282
Manipur,Thoubal,2014,32200.0,171388.0,5.322608695652174
Manipur,Thoubal,2015,36260.0,182417.0,5.030805295091009
Manipur,Thoubal,2016,36310.0,211026.0,5.811787386394933
Manipur,Thoubal,2017,33610.0,202650.0,6.029455519190717
Manipur,Thoubal,2018,34158.0,208028.0,6.090169213654195
Manipur,Thoubal,2019,25159.0,63833.0,2.537183512858222
Manipur,Thoubal,2020,24551.0,81848.0,3.3337949574355425
Manipur,Thoubal,2021,25570.0,144810.0,5.663277278060227
Manipur,Thoubal,2022,25500.0,143440.0,5.625098039215686
Manipur,Thoubal,2023,25500.0,143440.0,5.625098039215686
Manipur,Thoubal,2024,25500.0,143440.0,5.625098039215686
Manipur,Thoubal,2025,25500.0,143440.0,5.625098039215686
Manipur,Ukhrul,2013,10335.0,24477.0,2.368359941944848
Manipur,Ukhrul,2014,10333.0,25644.0,2.4817574760476147
Manipur,Ukhrul,2015,10373.0,23148.0,2.2315627108840257
Manipur,Ukhrul,2016,10373.0,26811.0,2.5846910247758603
Manipur,Ukhrul,2017,10363.0,23545.0,2.2720254752484803
Manipur,Ukhrul,2018,10373.0,24723.0,2.383399209486166
Manipur,Ukhrul,2019,8122.0,17101.0,2.1055158827874907
Manipur,Ukhrul,2020,6541.0,17624.0,2.6943892371197067
Manipur,Ukhrul,2021,10330.0,22120.0,2.1413359148112296
Manipur,Ukhrul,2022,10330.0,20200.0,1.9554695062923524
Manipur,Ukhrul,2023,10330.0,20200.0,1.9554695062923524
Manipur,Ukhrul,2024,10330.0,20200.0,1.9554695062923524
Manipur,Ukhrul,2025,10330.0,20200.0,1.9554695062923524
Meghalaya,East garo hills,2013,10913.0,20961.0,1.9207367360029324
Meghalaya,East garo hills,2014,10934.0,22353.0,2.044357051399305
Meghalaya,East garo hills,2015,10944.0,22628.0,2.0676169590643276
Meghalaya,East garo hills,2016,11057.0,22973.0,2.0776883422266437
Meghalaya,East garo hills,2017,11052.0,22997.0,2.080799855229823
Meghalaya,East garo hills,2018,11020.0,22819.0,2.070689655172414
Meghalaya,East garo hills,2019,11031.0,22859.0,2.072250929199529
Meghalaya,East garo hills,2020,10557.0,21671.0,2.052761201098797
Meghalaya,East garo hills,2021,10486.0,21539.0,2.054072096128171
Meghalaya,East garo hills,2022,7520.0,13913.0,1.8501329787234042
Meghalaya,East garo hills,2023,7520.0,13913.0,1.8501329787234042
Meghalaya,East garo hills,2024,7520.0,13913.0,1.8501329787234042
Meghalaya,East garo hills,2025,7520.0,13913.0,1.8501329787234042
Meghalaya,East jaintia hills,2013,8014.0,15858.0,1.9787871225355627
Meghalaya,East jaintia hills,2014,4394.0,9054.0,2.0605370960400546
Meghalaya,East jaintia hills,2015,4404.0,9190.0,2.086739327883742
Meghalaya,East jaintia hills,2016,4415.0,9235.0,2.0917327293318233
Meghalaya,East jaintia hills,2017,4417.0,9248.0,2.0937287751867784
Meghalaya,East jaintia hills,2018,4418.0,9255.0,2.0948392937980986
Meghalaya,East jaintia hills,2019,4417.0,9253.0,2.094860765225266
Meghalaya,East jaintia hills,2020,4418.0,9268.0,2.0977818017202354
Meghalaya,East jaintia hills,2021,4387.0,9205.0,2.0982448142238432
Meghalaya,East jaintia hills,2022,4391.0,9631.0,2.1933500341607832
Meghalaya,East jaintia hills,2023,4391.0,9631.0,2.1933500341607832
Meghalaya,East jaintia hills,2024,4391.0,9631.0,2.1933500341607832
Meghalaya,East jaintia hills,2025,4391.0,9631.0,2.1933500341607832
Meghalaya,East khasi hills,2013,5834.0,12592.0,2.1583818992115185
Meghalaya,East khasi hills,2014,5843.0,13491.0,2.3089166524045868
Meghalaya,East khasi hills,2015,5853.0,13761.0,2.3511019989748845
Meghalaya,East khasi hills,2016,5875.0,13775.0,2.34468085106383
Meghalaya,East khasi hills,2017,5869.0,13759.0,2.344351678309763
Meghalaya,East khasi hills,2018,5870.0,13764.0,2.344804088586031
Meghalaya,East khasi hills,2019,5869.0,13660.0,2.3274833872891465
Meghalaya,East khasi hills,2020,5870.0,13674.0,2.329471890971039
Meghalaya,East khasi hills,2021,5459.0,12580.0,2.304451364718813
Meghalaya,East khasi hills,2022,8662.0,16862.0,1.9466635880858925
Meghalaya,East khasi hills,2023,8662.0,16862.0,1.9466635880858925
Meghalaya,East khasi hills,2024,8662.0,16862.0,1.9466635880858925
Meghalaya,East khasi hills,2025,8662.0,16862.0,1.9466635880858925
Meghalaya,North garo hills,2013,1011.0,960.0,0.9495548961424333
Meghalaya,North garo hills,2014,9696.0,20878.0,2.1532590759075907
Meghalaya,North garo hills,2015,9704.0,21295.0,2.1944558944765045
Meghalaya,North garo hills,2016,9817.0,21609.0,2.2011816237139654
Meghalaya,North garo hills,2017,9812.0,21611.0,2.202507134121484
Meghalaya,North garo hills,2018,9770.0,21425.0,2.192937563971341
Meghalaya,North garo hills,2019,9783.0,21490.0,2.1966676888480015
Meghalaya,North garo hills,2020,9277.0,20257.0,2.1835722755201035
Meghalaya,North garo hills,2021,9196.0,20070.0,2.1824706394084386
Meghalaya,North garo hills,2022,8615.0,17780.0,2.0638421358096344
Meghalaya,North garo hills,2023,8615.0,17780.0,2.0638421358096344
Meghalaya,North garo hills,2024,8615.0,17780.0,2.0638421358096344
Meghalaya,North garo hills,2025,8615.0,17780.0,2.0638421358096344
Meghalaya,Ri bhoi,2013,9607.0,29791.0,3.1009680441344853
Meghalaya,Ri bhoi,2014,9619.0,31995.0,3.3262293377689987
Meghalaya,Ri bhoi,2015,9633.0,32300.0,3.353057199211045
Meghalaya,Ri bhoi,2016,9667.0,32471.0,3.3589531395469123
Meghalaya,Ri bhoi,2017,9670.0,32432.0,3.35387797311272
Meghalaya,Ri bhoi,2018,9671.0,32443.0,3.3546685968359014
Meghalaya,Ri bhoi,2019,9669.0,32435.0,3.3545351122142932
Meghalaya,Ri bhoi,2020,9671.0,32455.0,3.3559094199152106
Meghalaya,Ri bhoi,2021,9322.0,31546.0,3.3840377601373097
Meghalaya,Ri bhoi,2022,10688.0,36140.0,3.381362275449102
Meghalaya,Ri bhoi,2023,10688.0,36140.0,3.381362275449102
Meghalaya,Ri bhoi,2024,10688.0,36140.0,3.381362275449102
Meghalaya,Ri bhoi,2025,10688.0,36140.0,3.381362275449102
Meghalaya,South garo hills,2013,8857.0,17801.0,2.0098227390764367
Meghalaya,South garo hills,2014,8875.0,19117.0,2.1540281690140843
Meghalaya,South garo hills,2015,8890.0,19499.0,2.193363329583802
Meghalaya,South garo hills,2016,8940.0,19659.0,2.198993288590604
Meghalaya,South garo hills,2017,8934.0,19661.0,2.200693978061339
Meghalaya,South garo hills,2018,8891.0,19447.0,2.187268023844337
Meghalaya,South garo hills,2019,8903.0,19527.0,2.1933056273166347
Meghalaya,South garo hills,2020,8167.0,17934.0,2.195910371005265
Meghalaya,South garo hills,2021,7872.0,17463.0,2.2183689024390243
Meghalaya,South garo hills,2022,6530.0,13018.0,1.9935681470137825
Meghalaya,South garo hills,2023,6530.0,13018.0,1.9935681470137825
Meghalaya,South garo hills,2024,6530.0,13018.0,1.9935681470137825
Meghalaya,South garo hills,2025,6530.0,13018.0,1.9935681470137825
Meghalaya,South west garo hills,2013,5646.0,23212.0,4.1112291888062344
Meghalaya,South west garo hills,2014,18494.0,58220.0,3.148048015572618
Meghalaya,South west garo hills,2015,18503.0,57976.0,3.1333297303140033
Meghalaya,South west garo hills,2016,18544.0,58280.0,3.142795513373598
Meghalaya,South west garo hills,2017,18543.0,58314.0,3.144798576282155
Meghalaya,South west garo hills,2018,18502.0,57913.0,3.1300940438871474
Meghalaya,South west garo hills,2019,18515.0,58063.0,3.135997839589522
Meghalaya,South west garo hills,2020,17975.0,56912.0,3.166175243393602
Meghalaya,South west garo hills,2021,11709.0,32735.0,2.795712699632761
Meghalaya,South west garo hills,2022,12363.0,33440.0,2.704845102321443
Meghalaya,South west garo hills,2023,12363.0,33440.0,2.704845102321443
Meghalaya,South west garo hills,2024,12363.0,33440.0,2.704845102321443
Meghalaya,South west garo hills,2025,12363.0,33440.0,2.704845102321443
Meghalaya,South west khasi hills,2013,34.0,84.0,2.4705882352941178
Meghalaya,South west khasi hills,2014,1819.0,3332.0,1.8317757009345794
Meghalaya,South west khasi hills,2015,1826.0,3431.0,1.8789704271631982
Meghalaya,South west khasi hills,2016,1834.0,3449.0,1.8805888767720829
Meghalaya,South west khasi hills,2017,1832.0,3449.0,1.88264192139738
Meghalaya,South west khasi hills,2018,1833.0,3453.0,1.88379705400982
Meghalaya,South west khasi hills,2019,1832.0,3450.0,1.8831877729257642
Meghalaya,South west khasi hills,2020,1833.0,3463.0,1.889252591380251
Meghalaya,South west khasi hills,2021,1790.0,3346.0,1.8692737430167599
Meghalaya,South west khasi hills,2022,1585.0,2965.0,1.8706624605678233
Meghalaya,South west khasi hills,2023,1585.0,2965.0,1.8706624605678233
Meghalaya,South west khasi hills,2024,1585.0,2965.0,1.8706624605678233
Meghalaya,South west khasi hills,2025,1585.0,2965.0,1.8706624605678233
Meghalaya,West garo hills,2013,34929.0,97296.0,2.7855363737868246
Meghalaya,West garo hills,2014,35094.0,102306.0,2.9151991793468968
Meghalaya,West garo hills,2015,35112.0,102988.0,2.9331282752335386
Meghalaya,West garo hills,2016,35395.0,104723.0,2.958694730894194
Meghalaya,West garo hills,2017,35392.0,104794.0,2.9609516274864376
Meghalaya,West garo hills,2018,35349.0,104220.0,2.9483153696002717
Meghalaya,West garo hills,2019,35363.0,104389.0,2.951927155501513
Meghalaya,West garo hills,2020,34212.0,101812.0,2.9759148836665497
Meghalaya,West garo hills,2021,28962.0,67072.0,2.3158621642151784
Meghalaya,West garo hills,2022,21737.0,51105.0,2.351060403919584
Meghalaya,West garo hills,2023,21737.0,51105.0,2.351060403919584
Meghalaya,West garo hills,2024,21737.0,51105.0,2.351060403919584
Meghalaya,West garo hills,2025,21737.0,51105.0,2.351060403919584
Meghalaya,West jaintia hills,2013,84.0,174.0,2.0714285714285716
Meghalaya,West jaintia hills,2014,8082.0,17322.0,2.143281365998515
Meghalaya,West jaintia hills,2015,8104.0,17615.0,2.1736179664363275
Meghalaya,West jaintia hills,2016,8121.0,17702.0,2.1797808151705453
Meghalaya,West jaintia hills,2017,8118.0,17709.0,2.181448632668145
Meghalaya,West jaintia hills,2018,8119.0,17718.0,2.1822884591698486
Meghalaya,West jaintia hills,2019,8118.0,17715.0,2.1821877309682187
Meghalaya,West jaintia hills,2020,8119.0,17729.0,2.1836433058258407
Meghalaya,West jaintia hills,2021,8054.0,17587.0,2.1836354606406756
Meghalaya,West jaintia hills,2022,8061.0,15207.0,1.8864905098623
Meghalaya,West jaintia hills,2023,8061.0,15207.0,1.8864905098623
Meghalaya,West jaintia hills,2024,8061.0,15207.0,1.8864905098623
Meghalaya,West jaintia hills,2025,8061.0,15207.0,1.8864905098623
Meghalaya,West khasi hills,2013,6029.0,10314.0,1.7107314645878255
Meghalaya,West khasi hills,2014,6037.0,10997.0,1.8216001325161504
Meghalaya,West khasi hills,2015,6047.0,11170.0,1.847196957168844
Meghalaya,West khasi hills,2016,6062.0,11227.0,1.852029033322336
Meghalaya,West khasi hills,2017,6056.0,11251.0,1.8578269484808454
Meghalaya,West khasi hills,2018,6057.0,11259.0,1.8588410104011888
Meghalaya,West khasi hills,2019,6056.0,11256.0,1.858652575957728
Meghalaya,West khasi hills,2020,6057.0,11266.0,1.859996698035331
Meghalaya,West khasi hills,2021,6023.0,11191.0,1.8580441640378549
Meghalaya,West khasi hills,2022,8622.0,16004.0,1.8561818603572258
Meghalaya,West khasi hills,2023,8622.0,16004.0,1.8561818603572258
Meghalaya,West khasi hills,2024,8622.0,16004.0,1.8561818603572258
Meghalaya,West khasi hills,2025,8622.0,16004.0,1.8561818603572258
Mizoram,Aizawl,2013,4156.0,6130.0,1.47497593840231
Mizoram,Aizawl,2014,4339.0,20772.0,4.78727817469463
Mizoram,Aizawl,2015,4402.0,21709.0,4.931621990004543
Mizoram,Aizawl,2016,4397.0,22064.0,5.017966795542415
Mizoram,Aizawl,2017,4319.0,22134.0,5.124797406807131
Mizoram,Aizawl,2018,4321.0,21213.0,4.909280259199259
Mizoram,Aizawl,2019,4321.0,17757.0,4.109465401527424
Mizoram,Aizawl,2020,3256.0,15389.0,4.726351351351352
Mizoram,Aizawl,2021,3009.0,11937.0,3.967098703888335
Mizoram,Aizawl,2022,3017.0,13140.0,4.355319854159761
Mizoram,Aizawl,2023,3017.0,13140.0,4.355319854159761
Mizoram,Aizawl,2024,3017.0,13140.0,4.355319854159761
Mizoram,Aizawl,2025,3017.0,13140.0,4.355319854159761
Mizoram,Champhai,2013,10182.0,17616.0,1.7301119622863876
Mizoram,Champhai,2014,8991.0,16134.0,1.794461127794461
Mizoram,Champhai,2015,9103.0,20010.0,2.1981764253542786
Mizoram,Champhai,2016,9234.0,17123.0,1.8543426467403075
Mizoram,Champhai,2017,9108.5,15713.0,1.7250919470823955
Mizoram,Champhai,2018,8927.0,15768.0,1.7663268735297413
Mizoram,Champhai,2019,8591.0,18593.0,2.1642416482365268
Mizoram,Champhai,2020,6151.0,14508.0,2.358640871403024
Mizoram,Champhai,2021,5610.0,12464.0,2.22174688057041
Mizoram,Champhai,2022,5986.0,13849.0,2.313564984964918
Mizoram,Champhai,2023,5986.0,13849.0,2.313564984964918
Mizoram,Champhai,2024,5986.0,13849.0,2.313564984964918
Mizoram,Champhai,2025,5986.0,13849.0,2.313564984964918
Mizoram,Kolasib,2013,6307.0,12976.0,2.0573965435230694
Mizoram,Kolasib,2014,6107.0,15485.0,2.535614868184051
Mizoram,Kolasib,2015,6032.0,16004.0,2.6531830238726792
Mizoram,Kolasib,2016,6017.0,16120.0,2.6790759514708324
Mizoram,Kolasib,2017,5961.0,16261.0,2.727898003690656
Mizoram,Kolasib,2018,5942.0,16706.0,2.8115112756647593
Mizoram,Kolasib,2019,5888.0,17399.0,2.9549932065217392
Mizoram,Kolasib,2020,5726.0,17473.0,3.0515193852602165
Mizoram,Kolasib,2021,5632.0,16513.0,2.9319957386363638
Mizoram,Kolasib,2022,5454.0,15452.0,2.833149981664833
Mizoram,Kolasib,2023,5454.0,15452.0,2.833149981664833
Mizoram,Kolasib,2024,5454.0,15452.0,2.833149981664833
Mizoram,Kolasib,2025,5454.0,15452.0,2.833149981664833
Mizoram,Lawngtlai,2013,6314.0,9653.0,1.5288248337028825
Mizoram,Lawngtlai,2014,6000.0,11510.0,1.9183333333333332
Mizoram,Lawngtlai,2015,5929.0,11808.0,1.9915668746837578
Mizoram,Lawngtlai,2016,5860.0,12014.0,2.0501706484641637
Mizoram,Lawngtlai,2017,5613.3,11158.5,1.9878680989792101
Mizoram,Lawngtlai,2018,5327.0,10666.0,2.002252675051624
Mizoram,Lawngtlai,2019,5525.0,11019.0,1.9943891402714933
Mizoram,Lawngtlai,2020,5552.0,11038.0,1.9881123919308357
Mizoram,Lawngtlai,2021,5372.0,10329.0,1.922747580044676
Mizoram,Lawngtlai,2022,5206.0,11307.0,2.171917018824433
Mizoram,Lawngtlai,2023,5206.0,11307.0,2.171917018824433
Mizoram,Lawngtlai,2024,5206.0,11307.0,2.171917018824433
Mizoram,Lawngtlai,2025,5206.0,11307.0,2.171917018824433
Mizoram,Lunglei,2013,4492.0,6497.5,1.4464603739982191
Mizoram,Lunglei,2014,4307.0,9409.0,2.184583236591595
Mizoram,Lunglei,2015,4328.0,9604.0,2.2190388170055453
Mizoram,Lunglei,2016,4040.0,10329.0,2.5566831683168316
Mizoram,Lunglei,2017,3506.4,6964.6,1.9862537075062743
Mizoram,Lunglei,2018,3794.0,7638.0,2.0131787032156034
Mizoram,Lunglei,2019,3733.0,7482.0,2.004286096972944
Mizoram,Lunglei,2020,2942.0,6441.0,2.189326988443236
Mizoram,Lunglei,2021,2290.0,4191.0,1.8301310043668122
Mizoram,Lunglei,2022,2282.0,4187.0,1.8347940403155127
Mizoram,Lunglei,2023,2282.0,4187.0,1.8347940403155127
Mizoram,Lunglei,2024,2282.0,4187.0,1.8347940403155127
Mizoram,Lunglei,2025,2282.0,4187.0,1.8347940403155127
Mizoram,Mamit,2013,3205.0,4560.0,1.422776911076443
Mizoram,Mamit,2014,3235.0,6091.0,1.8828438948995363
Mizoram,Mamit,2015,3368.0,6870.0,2.03978622327791
Mizoram,Mamit,2016,3302.0,7066.0,2.139915202907329
Mizoram,Mamit,2017,3235.0,4361.0,1.3480680061823802
Mizoram,Mamit,2018,3054.0,4377.0,1.4332023575638506
Mizoram,Mamit,2019,2980.0,6858.0,2.3013422818791947
Mizoram,Mamit,2020,2436.0,3729.0,1.5307881773399015
Mizoram,Mamit,2021,3792.0,6262.0,1.6513713080168777
Mizoram,Mamit,2022,3772.0,7281.0,1.9302757158006363
Mizoram,Mamit,2023,3772.0,7281.0,1.9302757158006363
Mizoram,Mamit,2024,3772.0,7281.0,1.9302757158006363
Mizoram,Mamit,2025,3772.0,7281.0,1.9302757158006363
Mizoram,Saiha,2013,1179.0,1744.0,1.47921967769296
Mizoram,Saiha,2014,1072.0,1946.0,1.8152985074626866
Mizoram,Saiha,2015,1115.0,2116.0,1.8977578475336323
Mizoram,Saiha,2016,1122.0,2157.0,1.9224598930481283
Mizoram,Saiha,2017,1500.0,2832.8,1.8885333333333334
Mizoram,Saiha,2018,1123.0,2097.0,1.867319679430098
Mizoram,Saiha,2019,1103.0,1738.2,1.5758839528558477
Mizoram,Saiha,2020,1218.0,1995.0,1.6379310344827587
Mizoram,Saiha,2021,1205.0,1955.0,1.6224066390041494
Mizoram,Saiha,2022,1208.0,1879.0,1.5554635761589404
Mizoram,Saiha,2023,1208.0,1879.0,1.5554635761589404
Mizoram,Saiha,2024,1208.0,1879.0,1.5554635761589404
Mizoram,Saiha,2025,1208.0,1879.0,1.5554635761589404
Mizoram,Serchhip,2013,4716.0,7073.0,1.4997879558948262
Mizoram,Serchhip,2014,4703.0,23866.0,5.074633212842866
Mizoram,Serchhip,2015,4862.0,25565.0,5.258124228712464
Mizoram,Serchhip,2016,4863.0,25506.0,5.2449105490438
Mizoram,Serchhip,2017,4844.900000000001,25370.0,5.2364341885281425
Mizoram,Serchhip,2018,4896.0,26160.0,5.3431372549019605
Mizoram,Serchhip,2019,4897.0,26617.0,5.435368593016133
Mizoram,Serchhip,2020,4906.0,26628.0,5.427639624949042
Mizoram,Serchhip,2021,4910.0,26406.0,5.378004073319755
Mizoram,Serchhip,2022,4910.0,26405.0,5.377800407331976
Mizoram,Serchhip,2023,4910.0,26405.0,5.377800407331976
Mizoram,Serchhip,2024,4910.0,26405.0,5.377800407331976
Mizoram,Serchhip,2025,4910.0,26405.0,5.377800407331976
