State,District,Year,gram_area,gram_production,gram_yield
Manipur,Bishnupur,2014-2015,84.0,69.9,0.83
Manipur,Bishnupur,2015-2016,98.0,93.0,0.95
Manipur,Bishnupur,2016-2017,103.0,97.1,0.94
Manipur,Bishnupur,2017-2018,102.0,97.4,0.95
Manipur,Bishnupur,2018-2019,95.0,92.0,0.97
Manipur,Chandel,2013-2014,72.0,66.0,0.92
Manipur,Chandel,2014-2015,68.0,55.1,0.81
Manipur,Chandel,2015-2016,75.0,65.0,0.87
Manipur,Chandel,2016-2017,76.0,71.7,0.94
Manipur,Chandel,2017-2018,78.0,93.6,1.2
Manipur,Chandel,2018-2019,85.0,77.0,0.91
Manipur,Churachandpur,2013-2014,66.0,61.0,0.92
Manipur,Churachandpur,2014-2015,63.0,54.0,0.86
Manipur,Churachandpur,2015-2016,70.0,66.0,0.94
Manipur,Churachandpur,2016-2017,72.0,68.0,0.94
Manipur,Churachandpur,2017-2018,76.0,71.8,0.94
Manipur,Churachandpur,2018-2019,86.0,81.0,0.94
Manipur,Imphal east,2013-2014,90.0,88.0,0.98
Manipur,Imphal east,2014-2015,80.0,77.2,0.97
Manipur,Imphal east,2015-2016,90.0,88.0,0.98
Manipur,Imphal east,2016-2017,91.0,88.7,0.97
Manipur,Imphal east,2017-2018,92.0,87.4,0.95
Manipur,Imphal east,2018-2019,95.0,91.0,0.96
Manipur,Imphal west,2013-2014,92.0,87.0,0.95
Manipur,Imphal west,2014-2015,82.0,73.0,0.89
Manipur,Imphal west,2015-2016,95.0,90.0,0.95
Manipur,Imphal west,2016-2017,96.0,89.2,0.93
Manipur,Imphal west,2017-2018,98.0,91.0,0.93
Manipur,Imphal west,2018-2019,99.0,92.0,0.93
Manipur,Senapati,2013-2014,64.0,55.0,0.86
Manipur,Senapati,2014-2015,64.0,48.4,0.76
Manipur,Senapati,2015-2016,67.0,58.0,0.87
Manipur,Senapati,2016-2017,69.0,60.0,0.87
Manipur,Senapati,2017-2018,74.0,64.6,0.87
Manipur,Senapati,2018-2019,80.0,73.0,0.91
Manipur,Tamenglong,2013-2014,80.0,71.0,0.89
Manipur,Tamenglong,2014-2015,80.0,66.8,0.84
Manipur,Tamenglong,2015-2016,85.0,79.0,0.93
Manipur,Tamenglong,2016-2017,89.0,84.0,0.94
Manipur,Tamenglong,2017-2018,95.0,72.2,0.76
Manipur,Tamenglong,2018-2019,99.0,83.0,0.84
Manipur,Thoubal,2013-2014,96.0,88.0,0.92
Manipur,Thoubal,2014-2015,86.0,73.3,0.85
Manipur,Thoubal,2015-2016,98.0,90.0,0.92
Manipur,Thoubal,2016-2017,100.0,92.7,0.93
Manipur,Thoubal,2017-2018,100.0,91.4,0.91
Manipur,Thoubal,2018-2019,105.0,100.0,0.95
Manipur,Ukhrul,2013-2014,73.0,65.0,0.89
Manipur,Ukhrul,2014-2015,73.0,60.2,0.82
Manipur,Ukhrul,2015-2016,90.0,84.0,0.93
Manipur,Ukhrul,2016-2017,95.0,86.0,0.91
Manipur,Ukhrul,2017-2018,100.0,90.7,0.91
Manipur,Ukhrul,2018-2019,105.0,97.0,0.92
Meghalaya,East garo hills,2013-2014,312.0,288.0,0.92
Meghalaya,East garo hills,2014-2015,313.0,296.0,0.95
Meghalaya,East garo hills,2015-2016,314.0,304.0,0.97
Meghalaya,East garo hills,2016-2017,319.0,310.0,0.97
Meghalaya,East garo hills,2017-2018,321.0,313.0,0.98
Meghalaya,East garo hills,2018-2019,322.0,315.0,0.98
Meghalaya,East garo hills,2019-2020,323.0,317.0,0.98
Meghalaya,East garo hills,2020-2021,323.0,317.0,0.98
Meghalaya,East garo hills,2022-2023,323.0,317.0,0.98
Meghalaya,North garo hills,2013-2014,405.0,408.0,1.01
Meghalaya,North garo hills,2014-2015,407.0,416.0,1.02
Meghalaya,North garo hills,2015-2016,410.0,431.0,1.05
Meghalaya,North garo hills,2016-2017,416.0,439.0,1.06
Meghalaya,North garo hills,2017-2018,418.0,442.0,1.06
Meghalaya,North garo hills,2018-2019,420.0,445.0,1.06
Meghalaya,North garo hills,2019-2020,421.0,448.0,1.06
Meghalaya,North garo hills,2020-2021,421.0,448.0,1.06
Meghalaya,North garo hills,2022-2023,421.0,448.0,1.06
Meghalaya,South garo hills,2013-2014,69.0,70.0,1.01
Meghalaya,South garo hills,2014-2015,70.0,74.0,1.06
Meghalaya,South garo hills,2015-2016,71.0,77.0,1.08
Meghalaya,South garo hills,2016-2017,71.0,78.0,1.1
Meghalaya,South garo hills,2017-2018,71.0,78.0,1.1
Meghalaya,South garo hills,2018-2019,71.0,78.0,1.1
Meghalaya,South garo hills,2019-2020,71.0,78.0,1.1
Meghalaya,South garo hills,2020-2021,71.0,78.0,1.1
Meghalaya,South garo hills,2022-2023,93.0,112.0,1.2
Meghalaya,South west garo hills,2013-2014,276.0,312.0,1.13
Meghalaya,South west garo hills,2014-2015,277.0,322.0,1.16
Meghalaya,South west garo hills,2015-2016,278.0,334.0,1.2
Meghalaya,South west garo hills,2016-2017,282.0,340.0,1.21
Meghalaya,South west garo hills,2017-2018,284.0,343.0,1.21
Meghalaya,South west garo hills,2018-2019,286.0,346.0,1.21
Meghalaya,South west garo hills,2019-2020,287.0,348.0,1.21
Meghalaya,South west garo hills,2020-2021,287.0,348.0,1.21
Meghalaya,South west garo hills,2022-2023,287.0,348.0,1.21
Meghalaya,West garo hills,2013-2014,743.0,745.0,1.0
Meghalaya,West garo hills,2014-2015,747.0,763.0,1.02
Meghalaya,West garo hills,2015-2016,751.0,786.0,1.05
Meghalaya,West garo hills,2016-2017,762.0,801.0,1.05
Meghalaya,West garo hills,2017-2018,764.0,805.0,1.05
Meghalaya,West garo hills,2018-2019,766.0,808.0,1.05
Meghalaya,West garo hills,2019-2020,767.0,813.0,1.06
Meghalaya,West garo hills,2020-2021,767.0,813.0,1.06
Meghalaya,West garo hills,2022-2023,767.0,813.0,1.06
Nagaland,Chumoukedima,2022-2023,40.0,35.0,0.88
Nagaland,Dimapur,2013-2014,100.0,100.0,1.0
Nagaland,Dimapur,2015-2016,110.0,110.0,1.0
Nagaland,Dimapur,2016-2017,100.0,80.0,0.8
Nagaland,Dimapur,2017-2018,110.0,90.0,0.82
Nagaland,Dimapur,2018-2019,100.0,90.0,0.9
Nagaland,Dimapur,2019-2020,100.0,90.0,0.9
Nagaland,Dimapur,2020-2021,100.0,90.0,0.9
Nagaland,Dimapur,2021-2022,85.0,78.0,0.92
Nagaland,Dimapur,2022-2023,41.0,33.0,0.8
Nagaland,Kiphire,2013-2014,30.0,20.0,0.67
Nagaland,Kiphire,2015-2016,30.0,20.0,0.67
Nagaland,Kiphire,2016-2017,30.0,20.0,0.67
Nagaland,Kiphire,2017-2018,40.0,30.0,0.75
Nagaland,Kiphire,2018-2019,40.0,30.0,0.75
Nagaland,Kiphire,2019-2020,40.0,30.0,0.75
Nagaland,Kiphire,2020-2021,40.0,30.0,0.75
Nagaland,Kiphire,2021-2022,20.0,17.0,0.85
Nagaland,Kiphire,2022-2023,32.0,26.0,0.81
Nagaland,Kohima,2013-2014,60.0,40.0,0.67
Nagaland,Kohima,2015-2016,70.0,50.0,0.71
Nagaland,Kohima,2016-2017,60.0,50.0,0.83
Nagaland,Kohima,2017-2018,60.0,50.0,0.83
Nagaland,Kohima,2018-2019,60.0,50.0,0.83
Nagaland,Kohima,2019-2020,60.0,50.0,0.83
Nagaland,Kohima,2020-2021,60.0,50.0,0.83
Nagaland,Kohima,2021-2022,21.0,17.0,0.81
Nagaland,Kohima,2022-2023,13.0,11.0,0.85
Nagaland,Longleng,2013-2014,40.0,30.0,0.75
Nagaland,Longleng,2015-2016,40.0,30.0,0.75
Nagaland,Longleng,2016-2017,40.0,30.0,0.75
Nagaland,Longleng,2017-2018,40.0,30.0,0.75
Nagaland,Longleng,2018-2019,40.0,30.0,0.75
Nagaland,Longleng,2019-2020,40.0,30.0,0.75
Nagaland,Longleng,2020-2021,40.0,30.0,0.75
Nagaland,Longleng,2021-2022,15.0,12.0,0.8
Nagaland,Longleng,2022-2023,24.0,19.0,0.79
Nagaland,Mokokchung,2013-2014,70.0,50.0,0.71
Nagaland,Mokokchung,2015-2016,70.0,50.0,0.71
Nagaland,Mokokchung,2016-2017,70.0,60.0,0.86
Nagaland,Mokokchung,2017-2018,70.0,60.0,0.86
Nagaland,Mokokchung,2018-2019,70.0,60.0,0.86
Nagaland,Mokokchung,2019-2020,70.0,60.0,0.86
Nagaland,Mokokchung,2020-2021,70.0,60.0,0.86
Nagaland,Mokokchung,2021-2022,26.0,19.0,0.73
Nagaland,Mokokchung,2022-2023,41.0,33.0,0.8
Nagaland,Mon,2013-2014,70.0,60.0,0.86
Nagaland,Mon,2015-2016,70.0,60.0,0.86
Nagaland,Mon,2016-2017,70.0,60.0,0.86
Nagaland,Mon,2017-2018,70.0,60.0,0.86
Nagaland,Mon,2018-2019,70.0,60.0,0.86
Nagaland,Mon,2019-2020,70.0,60.0,0.86
Nagaland,Mon,2020-2021,70.0,60.0,0.86
Nagaland,Mon,2021-2022,25.0,21.0,0.84
Nagaland,Mon,2022-2023,39.0,34.0,0.87
Nagaland,Noklak,2021-2022,15.0,12.0,0.8
Nagaland,Noklak,2022-2023,24.0,19.0,0.79
Nagaland,Nuiland,2022-2023,52.0,46.0,0.88
Nagaland,Peren,2013-2014,70.0,60.0,0.86
Nagaland,Peren,2015-2016,80.0,70.0,0.88
Nagaland,Peren,2016-2017,80.0,70.0,0.88
Nagaland,Peren,2017-2018,90.0,80.0,0.89
Nagaland,Peren,2018-2019,90.0,70.0,0.78
Nagaland,Peren,2019-2020,90.0,70.0,0.78
Nagaland,Peren,2020-2021,90.0,70.0,0.78
Nagaland,Peren,2021-2022,30.0,23.0,0.77
Nagaland,Peren,2022-2023,49.0,41.0,0.84
Nagaland,Phek,2013-2014,80.0,70.0,0.88
Nagaland,Phek,2015-2016,80.0,70.0,0.88
Nagaland,Phek,2016-2017,80.0,70.0,0.88
Nagaland,Phek,2017-2018,80.0,70.0,0.88
Nagaland,Phek,2018-2019,80.0,70.0,0.88
Nagaland,Phek,2019-2020,80.0,70.0,0.88
Nagaland,Phek,2020-2021,80.0,70.0,0.88
Nagaland,Phek,2021-2022,22.0,18.0,0.82
Nagaland,Phek,2022-2023,35.0,29.0,0.83
Nagaland,Shamator,2022-2023,23.0,19.0,0.83
Nagaland,Tseminyu,2022-2023,20.0,16.0,0.8
Nagaland,Tuensang,2013-2014,70.0,60.0,0.86
Nagaland,Tuensang,2015-2016,70.0,60.0,0.86
Nagaland,Tuensang,2016-2017,70.0,60.0,0.86
Nagaland,Tuensang,2017-2018,70.0,60.0,0.86
Nagaland,Tuensang,2018-2019,70.0,60.0,0.86
Nagaland,Tuensang,2019-2020,70.0,60.0,0.86
Nagaland,Tuensang,2020-2021,70.0,60.0,0.86
Nagaland,Tuensang,2021-2022,30.0,25.0,0.83
Nagaland,Tuensang,2022-2023,24.0,20.0,0.83
Nagaland,Wokha,2013-2014,90.0,80.0,0.89
Nagaland,Wokha,2015-2016,90.0,80.0,0.89
Nagaland,Wokha,2016-2017,90.0,70.0,0.78
Nagaland,Wokha,2017-2018,90.0,80.0,0.89
Nagaland,Wokha,2018-2019,80.0,70.0,0.88
Nagaland,Wokha,2019-2020,80.0,70.0,0.88
Nagaland,Wokha,2020-2021,80.0,70.0,0.88
Nagaland,Wokha,2021-2022,30.0,25.0,0.83
Nagaland,Wokha,2022-2023,48.0,39.0,0.81
Nagaland,Zunheboto,2013-2014,60.0,50.0,0.83
Nagaland,Zunheboto,2015-2016,60.0,50.0,0.83
Nagaland,Zunheboto,2016-2017,60.0,50.0,0.83
Nagaland,Zunheboto,2017-2018,60.0,50.0,0.83
Nagaland,Zunheboto,2018-2019,60.0,50.0,0.83
Nagaland,Zunheboto,2019-2020,60.0,50.0,0.83
Nagaland,Zunheboto,2020-2021,60.0,50.0,0.83
Nagaland,Zunheboto,2021-2022,55.0,47.0,0.85
Nagaland,Zunheboto,2022-2023,85.0,68.0,0.8
Odisha,Anugul,2019-2020,1560.0,1220.0,0.78
Odisha,Balangir,2019-2020,1050.0,830.0,0.79
Odisha,Baleshwar,2019-2020,90.0,70.0,0.78
Odisha,Bargarh,2019-2020,280.0,200.0,0.71
Odisha,Boudh,2019-2020,290.0,230.0,0.79
Odisha,Cuttack,2019-2020,390.0,300.0,0.77
Odisha,Deogarh,2019-2020,100.0,70.0,0.7
Odisha,Dhenkanal,2019-2020,670.0,540.0,0.81
Odisha,Ganjam,2019-2020,470.0,380.0,0.81
Odisha,Jagatsinghapur,2019-2020,20.0,20.0,1.0
Odisha,Jajapur,2019-2020,100.0,80.0,0.8
Odisha,Jharsuguda,2019-2020,110.0,90.0,0.82
Odisha,Kalahandi,2019-2020,5900.0,4680.0,0.79
Odisha,Kandhamal,2019-2020,170.0,130.0,0.76
Odisha,Kendrapara,2019-2020,30.0,30.0,1.0
Odisha,Kendujhar,2019-2020,4110.0,3310.0,0.81
Odisha,Khordha,2019-2020,190.0,140.0,0.74
Odisha,Koraput,2019-2020,1540.0,1080.0,0.7
Odisha,Malkangiri,2019-2020,260.0,210.0,0.81
Odisha,Mayurbhanj,2019-2020,3020.0,2280.0,0.75
Odisha,Nabarangpur,2019-2020,2300.0,1730.0,0.75
Odisha,Nayagarh,2019-2020,560.0,450.0,0.8
Odisha,Nuapada,2019-2020,1600.0,1260.0,0.79
Odisha,Puri,2019-2020,10.0,10.0,1.0
Odisha,Rayagada,2019-2020,140.0,110.0,0.79
Odisha,Sambalpur,2019-2020,190.0,150.0,0.79
Odisha,Sonepur,2019-2020,410.0,310.0,0.76
Odisha,Sundargarh,2019-2020,2260.0,1760.0,0.78
Punjab,Amritsar,2013-2014,100.0,120.0,1.2
Punjab,Barnala,2013-2014,100.0,120.0,1.2
Punjab,Barnala,2014-2015,100.0,100.0,1.0
Punjab,Barnala,2018-2019,100.0,100.0,1.0
Punjab,Barnala,2020-2021,100.0,200.0,2.0
Punjab,Barnala,2021-2022,100.0,100.0,1.0
Punjab,Barnala,2022-2023,100.0,200.0,2.0
Punjab,Bathinda,2013-2014,200.0,230.0,1.15
Punjab,Bathinda,2014-2015,200.0,210.0,1.05
Punjab,Bathinda,2015-2016,200.0,190.0,0.95
Punjab,Bathinda,2016-2017,200.0,300.0,1.5
Punjab,Bathinda,2017-2018,100.0,100.0,1.0
Punjab,Bathinda,2018-2019,200.0,300.0,1.5
Punjab,Bathinda,2019-2020,200.0,300.0,1.5
Punjab,Bathinda,2020-2021,100.0,100.0,1.0
Punjab,Bathinda,2021-2022,100.0,200.0,2.0
Punjab,Bathinda,2022-2023,100.0,100.0,1.0
Punjab,Fazilka,2013-2014,1100.0,1400.0,1.27
Punjab,Fazilka,2014-2015,900.0,960.0,1.07
Punjab,Fazilka,2015-2016,800.0,1090.0,1.36
Punjab,Fazilka,2016-2017,900.0,1200.0,1.33
Punjab,Fazilka,2017-2018,1100.0,1200.0,1.09
Punjab,Fazilka,2018-2019,1100.0,1500.0,1.36
Punjab,Fazilka,2019-2020,1100.0,1300.0,1.18
Punjab,Fazilka,2020-2021,1000.0,1400.0,1.4
Punjab,Fazilka,2021-2022,1100.0,1400.0,1.27
Punjab,Fazilka,2022-2023,1100.0,1000.0,0.91
Punjab,Gurdaspur,2022-2023,100.0,100.0,1.0
Punjab,Hoshiarpur,2015-2016,200.0,250.0,1.25
Punjab,Hoshiarpur,2016-2017,100.0,100.0,1.0
Punjab,Hoshiarpur,2018-2019,100.0,100.0,1.0
Punjab,Hoshiarpur,2020-2021,100.0,100.0,1.0
Punjab,Hoshiarpur,2021-2022,100.0,200.0,2.0
Punjab,Hoshiarpur,2022-2023,100.0,100.0,1.0
Punjab,Mansa,2014-2015,100.0,130.0,1.3
Punjab,Mansa,2015-2016,100.0,130.0,1.3
Punjab,Mansa,2016-2017,100.0,200.0,2.0
Punjab,Mansa,2017-2018,100.0,200.0,2.0
Punjab,Mansa,2018-2019,100.0,200.0,2.0
Punjab,Mansa,2019-2020,100.0,100.0,1.0
Punjab,Mansa,2020-2021,100.0,100.0,1.0
Punjab,Mansa,2021-2022,100.0,100.0,1.0
Punjab,Mansa,2022-2023,100.0,200.0,2.0
Punjab,Moga,2013-2014,100.0,120.0,1.2
Punjab,Moga,2014-2015,100.0,110.0,1.1
Punjab,Moga,2020-2021,100.0,100.0,1.0
Punjab,Moga,2021-2022,100.0,100.0,1.0
Punjab,Muktsar,2013-2014,100.0,130.0,1.3
Punjab,Muktsar,2014-2015,100.0,110.0,1.1
Punjab,Muktsar,2015-2016,100.0,130.0,1.3
Punjab,Muktsar,2016-2017,100.0,200.0,2.0
Punjab,Muktsar,2017-2018,100.0,100.0,1.0
Punjab,Pathankot,2015-2016,100.0,130.0,1.3
Punjab,Pathankot,2016-2017,100.0,100.0,1.0
Punjab,Pathankot,2017-2018,100.0,100.0,1.0
Punjab,Pathankot,2018-2019,100.0,100.0,1.0
Punjab,Pathankot,2020-2021,100.0,100.0,1.0
Punjab,Patiala,2014-2015,100.0,110.0,1.1
Punjab,Rupnagar,2014-2015,100.0,140.0,1.4
Punjab,Rupnagar,2015-2016,100.0,130.0,1.3
Punjab,Rupnagar,2022-2023,100.0,100.0,1.0
Punjab,S.a.s nagar,2014-2015,100.0,80.0,0.8
Punjab,S.a.s nagar,2015-2016,100.0,130.0,1.3
Punjab,S.a.s nagar,2017-2018,100.0,100.0,1.0
Punjab,S.a.s nagar,2018-2019,100.0,100.0,1.0
Punjab,S.a.s nagar,2019-2020,100.0,100.0,1.0
Punjab,S.a.s nagar,2020-2021,100.0,100.0,1.0
Punjab,S.a.s nagar,2021-2022,100.0,100.0,1.0
Punjab,Sangrur,2013-2014,200.0,250.0,1.25
Punjab,Sangrur,2016-2017,100.0,100.0,1.0
Punjab,Sangrur,2017-2018,100.0,200.0,2.0
Punjab,Sangrur,2018-2019,100.0,100.0,1.0
Punjab,Sangrur,2020-2021,100.0,200.0,2.0
Rajasthan,Ajmer,2013-2014,167018.0,178028.0,1.07
Rajasthan,Ajmer,2014-2015,82743.0,38464.0,0.46
Rajasthan,Ajmer,2015-2016,19690.0,16423.0,0.83
Rajasthan,Ajmer,2016-2017,149361.0,125353.0,0.84
Rajasthan,Ajmer,2017-2018,66193.0,61421.0,0.93
Rajasthan,Ajmer,2018-2019,91332.0,86129.0,0.94
Rajasthan,Ajmer,2019-2020,173649.0,244495.0,1.41
Rajasthan,Ajmer,2020-2021,100043.0,121129.0,1.21
Rajasthan,Ajmer,2021-2022,195788.0,210588.0,1.08
Rajasthan,Ajmer,2022-2023,173621.0,171651.0,0.99
Rajasthan,Alwar,2013-2014,15093.0,21147.0,1.4
Rajasthan,Alwar,2014-2015,12261.0,11685.0,0.95
Rajasthan,Alwar,2015-2016,8472.0,6354.0,0.75
Rajasthan,Alwar,2016-2017,11057.0,16298.0,1.47
Rajasthan,Alwar,2017-2018,7494.0,14604.0,1.95
Rajasthan,Alwar,2018-2019,11770.0,16654.0,1.41
Rajasthan,Alwar,2019-2020,13901.0,19582.0,1.41
Rajasthan,Alwar,2020-2021,10539.0,14209.0,1.35
Rajasthan,Alwar,2021-2022,8155.0,13150.0,1.61
Rajasthan,Alwar,2022-2023,7249.0,11869.0,1.64
Rajasthan,Banswara,2013-2014,15089.0,14910.0,0.99
Rajasthan,Banswara,2014-2015,14295.0,14087.0,0.99
Rajasthan,Banswara,2015-2016,12345.0,13236.0,1.07
Rajasthan,Banswara,2016-2017,11925.0,13045.0,1.09
Rajasthan,Banswara,2017-2018,11978.0,11748.0,0.98
Rajasthan,Banswara,2018-2019,14877.0,16989.0,1.14
Rajasthan,Banswara,2019-2020,16065.0,18157.0,1.13
Rajasthan,Banswara,2020-2021,14468.0,18587.0,1.28
Rajasthan,Banswara,2021-2022,17385.0,20557.0,1.18
Rajasthan,Banswara,2022-2023,16994.0,19081.0,1.12
Rajasthan,Baran,2013-2014,9217.0,8853.0,0.96
Rajasthan,Baran,2014-2015,6901.0,7208.0,1.04
Rajasthan,Baran,2015-2016,8635.0,11739.0,1.36
Rajasthan,Baran,2016-2017,14059.0,24921.0,1.77
Rajasthan,Baran,2017-2018,71017.0,130884.0,1.84
Rajasthan,Baran,2018-2019,37642.0,77254.0,2.05
Rajasthan,Baran,2019-2020,47274.0,89422.0,1.89
Rajasthan,Baran,2020-2021,35727.0,69226.0,1.94
Rajasthan,Baran,2021-2022,50585.0,98934.0,1.96
Rajasthan,Baran,2022-2023,32570.0,55335.0,1.7
Rajasthan,Barmer,2013-2014,1209.0,1031.0,0.85
Rajasthan,Barmer,2014-2015,103.0,75.0,0.73
Rajasthan,Barmer,2015-2016,102.0,91.0,0.89
Rajasthan,Barmer,2016-2017,2014.0,1834.0,0.91
Rajasthan,Barmer,2017-2018,2847.0,3057.0,1.07
Rajasthan,Barmer,2018-2019,278.0,320.0,1.15
Rajasthan,Barmer,2019-2020,1554.0,874.0,0.56
Rajasthan,Barmer,2020-2021,1516.0,1989.0,1.31
Rajasthan,Barmer,2021-2022,1856.0,1447.0,0.78
Rajasthan,Barmer,2022-2023,779.0,889.0,1.14
Rajasthan,Bharatpur,2013-2014,4919.0,7017.0,1.43
Rajasthan,Bharatpur,2014-2015,5213.0,6593.0,1.26
Rajasthan,Bharatpur,2015-2016,3465.0,2510.0,0.72
Rajasthan,Bharatpur,2016-2017,4176.0,4912.0,1.18
Rajasthan,Bharatpur,2017-2018,3455.0,2823.0,0.82
Rajasthan,Bharatpur,2018-2019,3850.0,5753.0,1.49
Rajasthan,Bharatpur,2019-2020,3950.0,3501.0,0.89
Rajasthan,Bharatpur,2020-2021,3537.0,4474.0,1.26
Rajasthan,Bharatpur,2021-2022,1170.0,1594.0,1.36
Rajasthan,Bharatpur,2022-2023,923.0,1251.0,1.36
Rajasthan,Bhilwara,2013-2014,45739.0,56984.0,1.25
Rajasthan,Bhilwara,2014-2015,26654.0,19362.0,0.73
Rajasthan,Bhilwara,2015-2016,12255.0,10523.0,0.86
Rajasthan,Bhilwara,2016-2017,33410.0,37458.0,1.12
Rajasthan,Bhilwara,2017-2018,34021.0,38512.0,1.13
Rajasthan,Bhilwara,2018-2019,52857.0,62404.0,1.18
Rajasthan,Bhilwara,2019-2020,79724.0,130794.0,1.64
Rajasthan,Bhilwara,2020-2021,81105.0,131276.0,1.62
Rajasthan,Bhilwara,2021-2022,127072.0,190760.0,1.5
Rajasthan,Bhilwara,2022-2023,106282.0,134872.0,1.27
Rajasthan,Bikaner,2013-2014,230205.0,177409.0,0.77
Rajasthan,Bikaner,2014-2015,220951.0,170868.0,0.77
Rajasthan,Bikaner,2015-2016,241724.0,222289.0,0.92
Rajasthan,Bikaner,2016-2017,226587.0,193588.0,0.85
Rajasthan,Bikaner,2017-2018,255775.0,234964.0,0.92
Rajasthan,Bikaner,2018-2019,244225.0,244478.0,1.0
Rajasthan,Bikaner,2019-2020,239677.0,226709.0,0.95
Rajasthan,Bikaner,2020-2021,244732.0,191265.0,0.78
Rajasthan,Bikaner,2021-2022,211245.0,164366.0,0.78
Rajasthan,Bikaner,2022-2023,116512.0,94364.0,0.81
Rajasthan,Bundi,2013-2014,2013.0,2528.0,1.26
Rajasthan,Bundi,2014-2015,1624.0,559.0,0.34
Rajasthan,Bundi,2015-2016,2357.0,2664.0,1.13
Rajasthan,Bundi,2016-2017,7169.0,10818.0,1.51
Rajasthan,Bundi,2017-2018,50597.0,64815.0,1.28
Rajasthan,Bundi,2018-2019,24572.0,35361.0,1.44
Rajasthan,Bundi,2019-2020,25237.0,46915.0,1.86
Rajasthan,Bundi,2020-2021,21987.0,39880.0,1.81
Rajasthan,Bundi,2021-2022,11461.0,17567.0,1.53
Rajasthan,Bundi,2022-2023,17811.0,30694.0,1.72
Rajasthan,Chittorgarh,2013-2014,6717.0,9180.0,1.37
Rajasthan,Chittorgarh,2014-2015,5338.0,5467.0,1.02
Rajasthan,Chittorgarh,2015-2016,4827.0,5378.0,1.11
Rajasthan,Chittorgarh,2016-2017,7030.0,10645.0,1.51
Rajasthan,Chittorgarh,2017-2018,17052.0,25041.0,1.47
Rajasthan,Chittorgarh,2018-2019,38202.0,65872.0,1.72
Rajasthan,Chittorgarh,2019-2020,46982.0,100252.0,2.13
Rajasthan,Chittorgarh,2020-2021,72168.0,130433.0,1.81
Rajasthan,Chittorgarh,2021-2022,104915.0,186154.0,1.77
Rajasthan,Chittorgarh,2022-2023,93683.0,105311.0,1.12
Rajasthan,Churu,2013-2014,387681.0,97570.0,0.25
Rajasthan,Churu,2014-2015,219686.0,68547.0,0.31
Rajasthan,Churu,2015-2016,113173.0,42048.0,0.37
Rajasthan,Churu,2016-2017,219107.0,76132.0,0.35
Rajasthan,Churu,2017-2018,107092.0,41017.0,0.38
Rajasthan,Churu,2018-2019,155947.0,65325.0,0.42
Rajasthan,Churu,2019-2020,388036.0,63771.0,0.16
Rajasthan,Churu,2020-2021,183774.0,28630.0,0.16
Rajasthan,Churu,2021-2022,282270.0,258614.0,0.92
Rajasthan,Churu,2022-2023,332749.0,57140.0,0.17
Rajasthan,Dausa,2013-2014,18393.0,28884.0,1.57
Rajasthan,Dausa,2014-2015,18919.0,24290.0,1.28
Rajasthan,Dausa,2015-2016,11181.0,12824.0,1.15
Rajasthan,Dausa,2016-2017,14655.0,21826.0,1.49
Rajasthan,Dausa,2017-2018,9659.0,13805.0,1.43
Rajasthan,Dausa,2018-2019,16456.0,26415.0,1.61
Rajasthan,Dausa,2019-2020,23902.0,33402.0,1.4
Rajasthan,Dausa,2020-2021,15171.0,20058.0,1.32
Rajasthan,Dausa,2021-2022,30279.0,50706.0,1.67
Rajasthan,Dausa,2022-2023,27762.0,42901.0,1.55
Rajasthan,Dholpur,2013-2014,1321.0,2168.0,1.64
Rajasthan,Dholpur,2014-2015,1399.0,1355.0,0.97
Rajasthan,Dholpur,2015-2016,949.0,916.0,0.97
Rajasthan,Dholpur,2016-2017,971.0,884.0,0.91
Rajasthan,Dholpur,2017-2018,707.0,759.0,1.07
Rajasthan,Dholpur,2018-2019,623.0,718.0,1.15
Rajasthan,Dholpur,2019-2020,678.0,732.0,1.08
Rajasthan,Dholpur,2020-2021,717.0,749.0,1.04
Rajasthan,Dholpur,2021-2022,310.0,362.0,1.17
Rajasthan,Dholpur,2022-2023,188.0,175.0,0.93
Rajasthan,Dungarpur,2013-2014,16701.0,18374.0,1.1
Rajasthan,Dungarpur,2014-2015,13600.0,17883.0,1.31
Rajasthan,Dungarpur,2015-2016,10841.0,10919.0,1.01
Rajasthan,Dungarpur,2016-2017,11873.0,13827.0,1.16
Rajasthan,Dungarpur,2017-2018,11703.0,14616.0,1.25
Rajasthan,Dungarpur,2018-2019,13343.0,16720.0,1.25
Rajasthan,Dungarpur,2019-2020,14489.0,20691.0,1.43
Rajasthan,Dungarpur,2020-2021,14861.0,18773.0,1.26
Rajasthan,Dungarpur,2021-2022,17980.0,24850.0,1.38
Rajasthan,Dungarpur,2022-2023,17239.0,21902.0,1.27
Rajasthan,Ganganagar,2013-2014,78274.0,82380.0,1.05
Rajasthan,Ganganagar,2014-2015,57931.0,59836.0,1.03
Rajasthan,Ganganagar,2015-2016,67746.0,80398.0,1.19
Rajasthan,Ganganagar,2016-2017,91336.0,90360.0,0.99
Rajasthan,Ganganagar,2017-2018,98512.0,98909.0,1.0
Rajasthan,Ganganagar,2018-2019,73080.0,88269.0,1.21
Rajasthan,Ganganagar,2019-2020,86834.0,113395.0,1.31
Rajasthan,Ganganagar,2020-2021,85767.0,95541.0,1.11
Rajasthan,Ganganagar,2021-2022,64618.0,74832.0,1.16
Rajasthan,Ganganagar,2022-2023,30826.0,34721.0,1.13
Rajasthan,Hanumangarh,2013-2014,103234.0,64675.0,0.63
